gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.25,"0.49351778626441956,0.35403701663017273,-0.2545657753944397","0.553562581539154,0.34921693801879883,-0.0622897744178772","0.44576358795166016,0.35042738914489746,0.03944188728928566","0.3740543723106384,0.6604652404785156,0.08350545167922974","0.209992915391922,0.8402267694473267,-0.08567981421947479","0.31493937969207764,0.4159030020236969,-0.22715957462787628","0.594613790512085,1.4293440580368042,-0.03148691728711128","0.3951112627983093,1.412382960319519,0.030915016308426857"
0.25,"0.49302712082862854,0.3540744185447693,-0.25059396028518677","0.5536073446273804,0.3484322130680084,-0.062346287071704865","0.4457975924015045,0.3498820662498474,0.05453624203801155","0.37441810965538025,0.6602391004562378,0.09578714519739151","0.21217544376850128,0.8284966945648193,-0.09609805047512054","0.32233232259750366,0.41663628816604614,-0.33616355061531067","0.5961913466453552,1.4292100667953491,-0.03341108560562134","0.3967352509498596,1.4125123023986816,0.032859377562999725"
0.25,"0.49188581109046936,0.3536173105239868,-0.24452249705791473","0.5534074306488037,0.3463444113731384,-0.060976095497608185","0.44541215896606445,0.3497374355792999,0.05461825802922249","0.37501925230026245,0.6572946310043335,0.08811511099338531","0.21482285857200623,0.8046045303344727,-0.20606696605682373","0.3331952691078186,0.41812577843666077,-0.5367687940597534","0.5989252924919128,1.4267257452011108,-0.03222176060080528","0.39979681372642517,1.4112343788146973,0.031611718237400055"
0.25,"0.4917243421077728,0.3535473048686981,-0.24480986595153809","0.5529220104217529,0.344866544008255,-0.0636204183101654","0.4448544979095459,0.34961116313934326,0.05555659532546997","0.3756055235862732,0.6562973260879517,0.09721825271844864","0.21610578894615173,0.7921364903450012,-0.08431344479322433","0.34131428599357605,0.41918259859085083,-0.24355176091194153","0.5991367101669312,1.4262747764587402,-0.032430339604616165","0.40039175748825073,1.4110668897628784,0.031822312623262405"
0.25,"0.4913299083709717,0.3541207015514374,-0.23226800560951233","0.5524736642837524,0.34458160400390625,-0.03846907988190651","0.44413647055625916,0.3496890962123871,0.06267836689949036","0.3756459355354309,0.6535925269126892,0.08893439173698425","0.21669092774391174,0.7887733578681946,-0.29591599106788635","0.3462238311767578,0.4241492748260498,-0.7154875993728638","0.599301278591156,1.4278347492218018,-0.02265295200049877","0.4003984034061432,1.4112944602966309,0.022054653614759445"
0.25,"0.4912525713443756,0.3561556935310364,-0.2330387532711029","0.5524107217788696,0.3445701003074646,-0.04245428368449211","0.443869024515152,0.3497799038887024,0.05621345713734627","0.3757209777832031,0.6527894139289856,0.0635472983121872","0.21847179532051086,0.7856653928756714,-0.32196521759033203","0.3469390273094177,0.4352675974369049,-0.7174941897392273","0.5990203619003296,1.4276621341705322,-0.01846214011311531","0.4003947675228119,1.4107861518859863,0.017828207463026047"
0.25,"0.4912208914756775,0.3566168546676636,-0.23142310976982117","0.552398145198822,0.3442973494529724,-0.04460131376981735","0.4436558783054352,0.3497892916202545,0.0586557500064373","0.37562936544418335,0.6518837213516235,0.08488965034484863","0.21874494850635529,0.7827316522598267,-0.17115189135074615","0.3466978669166565,0.4350632131099701,-0.39759665727615356","0.5984102487564087,1.4275619983673096,-0.021973252296447754","0.40023618936538696,1.4106723070144653,0.021433165296912193"
0.25,"0.4912089705467224,0.3566546142101288,-0.23233237862586975","0.5523790121078491,0.34332188963890076,-0.05926523730158806","0.4436519742012024,0.34951353073120117,0.04544656723737717","0.37563544511795044,0.6507372260093689,0.07897735387086868","0.21865519881248474,0.7823301553726196,-0.15903812646865845","0.3463236689567566,0.43489620089530945,-0.3760128617286682","0.5987668633460999,1.4261457920074463,-0.02264939621090889","0.40217408537864685,1.4098799228668213,0.02212108112871647"
0.25,"0.49145475029945374,0.35738104581832886,-0.29524457454681396","0.5524467825889587,0.34314921498298645,-0.08517516404390335","0.443633496761322,0.34925711154937744,0.018552113324403763","0.3756915032863617,0.6507073044776917,0.05216856673359871","0.21703454852104187,0.7831196188926697,-0.3487822115421295","0.3460373282432556,0.4303605854511261,-0.805693507194519","0.5995562672615051,1.4263449907302856,-0.0226910300552845","0.40282779932022095,1.4105337858200073,0.022150147706270218"
0.25,"0.49144822359085083,0.35844331979751587,-0.2840438187122345","0.5525448322296143,0.342986136674881,-0.08686183393001556","0.44384440779685974,0.3490159809589386,0.02271011844277382","0.3757387697696686,0.650566816329956,0.05559804290533066","0.21432657539844513,0.7892156839370728,-0.28577548265457153","0.34336036443710327,0.42722973227500916,-0.6552733778953552","0.5995528101921082,1.4286502599716187,-0.026146069169044495","0.4025125503540039,1.4127551317214966,0.025647640228271484"
0.25,"0.49165552854537964,0.35892415046691895,-0.27857059240341187","0.5526955723762512,0.34305304288864136,-0.07460981607437134","0.4444497525691986,0.34901362657546997,0.0267989132553339","0.3759028911590576,0.650680661201477,0.06849028915166855","0.2136687934398651,0.7987905144691467,-0.1845361888408661","0.33625274896621704,0.4269857108592987,-0.42734774947166443","0.6015831828117371,1.4286224842071533,-0.026274994015693665","0.4035243093967438,1.4128642082214355,0.02577165886759758"
0.25,"0.4922230839729309,0.3594755530357361,-0.28297755122184753","0.5527533292770386,0.3433202803134918,-0.07586722820997238","0.4447867274284363,0.349134236574173,0.023433875292539597","0.3758540749549866,0.653447687625885,0.06931079179048538","0.21504203975200653,0.8048790097236633,-0.13372668623924255","0.3281431794166565,0.42403942346572876,-0.34923437237739563","0.6029535531997681,1.426198959350586,-0.026380259543657303","0.4057127833366394,1.4117189645767212,0.025869881734251976"
0.25,"0.4931534230709076,0.3590905964374542,-0.26768290996551514","0.5531579852104187,0.3433731496334076,-0.06300272047519684","0.445015013217926,0.34906426072120667,0.027009043842554092","0.3758907616138458,0.6539514064788818,0.06470043957233429","0.21629926562309265,0.8113208413124084,-0.295158326625824","0.3238140046596527,0.4165354073047638,-0.7157870531082153","0.6028795838356018,1.4260860681533813,-0.02516607567667961","0.4053596556186676,1.4112663269042969,0.02458786591887474"
0.25,"0.4931607246398926,0.3590010702610016,-0.26820653676986694","0.553162693977356,0.343365341424942,-0.08239509165287018","0.4450330138206482,0.348937451839447,0.021498894318938255","0.3759463429450989,0.6540070176124573,0.06509476155042648","0.21618175506591797,0.8148805499076843,-0.18176564574241638","0.3205064833164215,0.4059009850025177,-0.45517101883888245","0.6028581857681274,1.4257558584213257,-0.033207714557647705","0.4055095613002777,1.4107449054718018,0.03260665386915207"
0.25,"0.4932028651237488,0.35875609517097473,-0.26095855236053467","0.5531631112098694,0.3433592617511749,-0.07028834521770477","0.44503870606422424,0.3489152193069458,0.023035278543829918","0.37596192955970764,0.6541967391967773,0.05187692493200302","0.21592390537261963,0.8153802752494812,-0.2774059474468231","0.31934863328933716,0.4014892876148224,-0.6199731230735779","0.6047692894935608,1.4255948066711426,-0.02486506476998329","0.40544962882995605,1.410778284072876,0.024239089339971542"
0.25,"0.49325770139694214,0.3582160174846649,-0.2609066367149353","0.5531684160232544,0.3436371386051178,-0.06400889903306961","0.44510167837142944,0.3488638997077942,0.0320884995162487","0.3760163187980652,0.6541481614112854,0.05534331128001213","0.216493159532547,0.8151401877403259,-0.27929502725601196","0.3184893727302551,0.39916372299194336,-0.6635012030601501","0.6047614812850952,1.425468921661377,-0.024967243894934654","0.4054263234138489,1.410253882408142,0.024342171847820282"
0.25,"0.49217644333839417,0.35757604241371155,-0.2604990601539612","0.5528703927993774,0.3440262973308563,-0.0718023031949997","0.4453408122062683,0.348856657743454,0.032212160527706146","0.376149982213974,0.6546900868415833,0.05565561726689339","0.2184629887342453,0.8148494958877563,-0.2667647898197174","0.31837010383605957,0.39523768424987793,-0.6376625299453735","0.605143129825592,1.425117015838623,-0.02856842800974846","0.40586167573928833,1.4102023839950562,0.027936765924096107"
0.25,"0.49242550134658813,0.35671475529670715,-0.23480486869812012","0.5529727339744568,0.3446548283100128,-0.04951431602239609","0.4460057318210602,0.3488209843635559,0.04331440478563309","0.37621086835861206,0.6551072001457214,0.058070212602615356","0.21844470500946045,0.8147786259651184,-0.24787501990795135","0.3184537887573242,0.3954612612724304,-0.5585192441940308","0.6056692600250244,1.4251010417938232,-0.025575239211320877","0.40583857893943787,1.410610556602478,0.024964872747659683"
0.25,"0.4925161898136139,0.3566840589046478,-0.23595216870307922","0.5530110001564026,0.3450441360473633,-0.048680733889341354","0.4466172754764557,0.34876757860183716,0.0491890087723732","0.3762171268463135,0.6550911068916321,0.06825461983680725","0.21844975650310516,0.809787929058075,-0.30190879106521606","0.3219439685344696,0.3959377706050873,-0.7442372441291809","0.6048446893692017,1.4251950979232788,-0.027113279327750206","0.40501341223716736,1.4104418754577637,0.026501554995775223"
0.25,"0.49240660667419434,0.35627251863479614,-0.23297810554504395","0.5529362559318542,0.3450004458427429,-0.043715812265872955","0.4466089606285095,0.3485763669013977,0.051990121603012085","0.37630513310432434,0.6536303758621216,0.0663997158408165","0.21809835731983185,0.7931137681007385,-0.30602532625198364","0.3288552165031433,0.3956434428691864,-0.6898924708366394","0.6045174598693848,1.4251644611358643,-0.025478273630142212","0.40502843260765076,1.410491943359375,0.02488124743103981"
0.25,"0.4930385649204254,0.3569730520248413,-0.23518642783164978","0.5526549220085144,0.3452129065990448,-0.04464087635278702","0.4458393454551697,0.3486858904361725,0.046653371304273605","0.37616413831710815,0.651418149471283,0.05165160819888115","0.21441178023815155,0.7850899696350098,-0.32773154973983765","0.3368629515171051,0.3997020721435547,-0.698126494884491","0.6044822931289673,1.4251772165298462,-0.01999891921877861","0.40529385209083557,1.411187767982483,0.019398575648665428"
0.25,"0.4932115077972412,0.35901588201522827,-0.23658022284507751","0.552117109298706,0.34519660472869873,-0.04582773894071579","0.44525545835494995,0.3490731418132782,0.042933523654937744","0.37645360827445984,0.6513621211051941,0.056762438267469406","0.21563860774040222,0.7792479395866394,-0.1409280002117157","0.34332916140556335,0.39984261989593506,-0.2695395350456238","0.6044597625732422,1.425873875617981,-0.01910208724439144","0.4057598114013672,1.41335129737854,0.018564224243164062"
0.25,"0.49251723289489746,0.36477577686309814,-0.23743116855621338","0.5507806539535522,0.3453736901283264,-0.04380568861961365","0.4443407654762268,0.35080862045288086,0.04729694873094559","0.3764985203742981,0.6512545943260193,0.07145731896162033","0.2159319669008255,0.7753942012786865,-0.15934349596500397","0.3461710512638092,0.4056474566459656,-0.387620747089386","0.6030753254890442,1.426742672920227,-0.018939893692731857","0.40558314323425293,1.4136450290679932,0.018416743725538254"
0.25,"0.49240049719810486,0.36690571904182434,-0.2291664332151413","0.5501123070716858,0.3455319404602051,-0.04186734929680824","0.4441708028316498,0.3518747389316559,0.048084136098623276","0.37651413679122925,0.6511816382408142,0.06954272091388702","0.2163107842206955,0.7741831541061401,-0.24389319121837616","0.3475439250469208,0.409023255109787,-0.5883604288101196","0.6021097898483276,1.4266127347946167,-0.018954185768961906","0.40557655692100525,1.4130216836929321,0.018420103937387466"
0.25,"0.49262675642967224,0.3677452802658081,-0.2317393720149994","0.5498346090316772,0.346026748418808,-0.0645756796002388","0.4440435767173767,0.3537067174911499,0.039755839854478836","0.37661978602409363,0.6515393257141113,0.07029581815004349","0.21599438786506653,0.773148775100708,-0.18529823422431946","0.3482500910758972,0.4109029471874237,-0.4289689064025879","0.6012891530990601,1.4266018867492676,-0.028582105413079262","0.40658336877822876,1.4138258695602417,0.028024787083268166"
0.25,"0.49287015199661255,0.3691594898700714,-0.24067309498786926","0.549803614616394,0.34611573815345764,-0.05146702378988266","0.4437320828437805,0.353739470243454,0.04148349538445473","0.37632399797439575,0.6507532596588135,0.06918540596961975","0.2155131995677948,0.7728175520896912,-0.296090304851532","0.34916454553604126,0.4102475345134735,-0.6695572137832642","0.6003031730651855,1.4273937940597534,-0.026802346110343933","0.4056367874145508,1.4144185781478882,0.02623855508863926"
0.25,"0.4937134385108948,0.37030723690986633,-0.25552377104759216","0.5499078035354614,0.3462564945220947,-0.05404132604598999","0.44346365332603455,0.35371172428131104,0.036447376012802124","0.3759872615337372,0.6507545113563538,0.06922771036624908","0.21474924683570862,0.7727271318435669,-0.18213798105716705","0.3490292429924011,0.4096815288066864,-0.37020283937454224","0.6003113985061646,1.4274147748947144,-0.024547364562749863","0.4056095480918884,1.414847493171692,0.024018241092562675"
0.25,"0.4941113591194153,0.37025129795074463,-0.2549383342266083","0.5499460101127625,0.3462699055671692,-0.054236095398664474","0.443328320980072,0.35357043147087097,0.03656498342752457","0.3757702708244324,0.6504401564598083,0.0827951654791832","0.21523067355155945,0.771856427192688,-0.07514183223247528","0.3486490845680237,0.4096727967262268,-0.1973806768655777","0.5998933911323547,1.426745057106018,-0.02499276027083397","0.4051109850406647,1.4141870737075806,0.024492312222719193"
0.25,"0.49406760931015015,0.370073527097702,-0.2673296332359314","0.5499072074890137,0.3461199104785919,-0.08699973672628403","0.4433263838291168,0.3530479669570923,0.025239523500204086","0.37575387954711914,0.6502244472503662,0.08240225911140442","0.215305894613266,0.7716162800788879,-0.11356489360332489","0.34847819805145264,0.41178321838378906,-0.30552297830581665","0.5998553037643433,1.424875259399414,-0.03114337846636772","0.4052048325538635,1.4131087064743042,0.030574625357985497"
0.25,"0.4944460988044739,0.37023788690567017,-0.28780898451805115","0.549906849861145,0.34625622630119324,-0.08638185262680054","0.4433257579803467,0.35311636328697205,0.016554927453398705","0.3757617175579071,0.6498633623123169,0.06657898426055908","0.2152474820613861,0.7740395665168762,-0.2753106951713562","0.34822627902030945,0.413284569978714,-0.6809674501419067","0.5990937948226929,1.4248299598693848,-0.030833348631858826","0.40497079491615295,1.411869764328003,0.030266692861914635"
0.25,"0.4944511950016022,0.3695318400859833,-0.2852996289730072","0.5500012040138245,0.3462636470794678,-0.08443783223628998","0.4433629512786865,0.35288307070732117,0.018622417002916336","0.37612614035606384,0.6527060866355896,0.06665743887424469","0.21181952953338623,0.778487503528595,-0.24999244511127472","0.34801334142684937,0.4128865599632263,-0.5750118494033813","0.5985308289527893,1.4290611743927002,-0.032198645174503326","0.4049135744571686,1.4181034564971924,0.03163198009133339"
0.25,"0.4944554269313812,0.36953210830688477,-0.2774036228656769","0.550047755241394,0.346591979265213,-0.08330556005239487","0.4435060918331146,0.3530711829662323,0.020158300176262856","0.37675634026527405,0.654765248298645,0.06374255567789078","0.21139883995056152,0.7800576090812683,-0.23947195708751678","0.3448367714881897,0.4147011339664459,-0.5500103235244751","0.5985420346260071,1.4290437698364258,-0.03180490434169769","0.40537968277931213,1.4178460836410522,0.031225640326738358"
0.25,"0.49401146173477173,0.36873817443847656,-0.269555926322937","0.5500778555870056,0.34659522771835327,-0.08118321001529694","0.4437423348426819,0.3527684211730957,0.03360960632562637","0.37698495388031006,0.6552989482879639,0.07912608981132507","0.21165768802165985,0.7809765934944153,-0.17543411254882812","0.3420361280441284,0.41388270258903503,-0.45027288794517517","0.5985476970672607,1.4289880990982056,-0.03666313365101814","0.40532273054122925,1.4168670177459717,0.03608589619398117"
0.25,"0.4939844608306885,0.36689719557762146,-0.2684122920036316","0.5502603054046631,0.34658747911453247,-0.08332878351211548","0.4441911280155182,0.3516179323196411,0.03267611190676689","0.3768671154975891,0.6556188464164734,0.07839588075876236","0.21148821711540222,0.781471848487854,-0.18146830797195435","0.3369418680667877,0.410910040140152,-0.4806554317474365","0.5972074866294861,1.4289616346359253,-0.03697996586561203","0.4045430123806,1.4165289402008057,0.0364081934094429"
0.25,"0.4942873418331146,0.36685699224472046,-0.2683006823062897","0.5506438612937927,0.34669435024261475,-0.08408869057893753","0.44436272978782654,0.35114559531211853,0.03423722833395004","0.37648019194602966,0.6556082367897034,0.0844627097249031","0.21031729876995087,0.7803386449813843,-0.17350855469703674","0.33521929383277893,0.40816816687583923,-0.47986283898353577","0.5947040319442749,1.4296610355377197,-0.039855070412158966","0.40227168798446655,1.4166505336761475,0.039298851042985916"
0.25,"0.4942442774772644,0.36457574367523193,-0.2660476565361023","0.550819456577301,0.3467009961605072,-0.08316515386104584","0.4451216161251068,0.3504401445388794,0.03504977747797966","0.37644943594932556,0.6545701622962952,0.08357881009578705","0.21044445037841797,0.7755517959594727,-0.24259278178215027","0.3345791697502136,0.40494275093078613,-0.651737630367279","0.5942422747612,1.4298675060272217,-0.03952143341302872","0.40133634209632874,1.4161242246627808,0.03895748779177666"
0.25,"0.494340181350708,0.364576131105423,-0.26533272862434387","0.5508585572242737,0.34702715277671814,-0.08267565071582794","0.4451634883880615,0.3504220247268677,0.03518255800008774","0.37645477056503296,0.6534973382949829,0.08308757841587067","0.2109678089618683,0.7706661820411682,-0.27564260363578796","0.3346627652645111,0.4019874036312103,-0.7033789157867432","0.5940956473350525,1.4298624992370605,-0.03914798051118851","0.40134578943252563,1.416083574295044,0.0385853573679924"
0.25,"0.49431657791137695,0.36476776003837585,-0.2653634548187256","0.550709068775177,0.3470372259616852,-0.0897451639175415","0.4451650083065033,0.35032981634140015,0.034371014684438705","0.37644830346107483,0.6536152362823486,0.08526428788900375","0.21086907386779785,0.760235607624054,-0.15045665204524994","0.33596011996269226,0.40038377046585083,-0.38563022017478943","0.5936379432678223,1.4317619800567627,-0.043911777436733246","0.40173667669296265,1.4189199209213257,0.043448951095342636"
0.25,"0.4942578673362732,0.36619997024536133,-0.2652290165424347","0.5505634546279907,0.34713685512542725,-0.08512650430202484","0.4450865685939789,0.35038551688194275,0.03904192894697189","0.37650853395462036,0.6529694199562073,0.08920084685087204","0.21135301887989044,0.7477025389671326,-0.14308887720108032","0.33776840567588806,0.398112952709198,-0.38355812430381775","0.5934340357780457,1.4319654703140259,-0.043367285281419754","0.4017760753631592,1.41898512840271,0.04290661960840225"
0.25,"0.4940756857395172,0.3666846752166748,-0.2769496738910675","0.550514817237854,0.3471314609050751,-0.08470068871974945","0.44484955072402954,0.3503963053226471,0.03835713490843773","0.37627938389778137,0.6513461470603943,0.08116263896226883","0.21136505901813507,0.7445786595344543,-0.29693692922592163","0.33843013644218445,0.39677199721336365,-0.7399226427078247","0.5927295088768005,1.4329813718795776,-0.04033084213733673","0.4006032943725586,1.4190117120742798,0.03986354172229767"
0.25,"0.49408993124961853,0.3670220375061035,-0.2672605812549591","0.5504674315452576,0.3471272885799408,-0.08069789409637451","0.4447397291660309,0.3503957986831665,0.040636368095874786","0.3761955797672272,0.6505183577537537,0.08237303793430328","0.2113872468471527,0.7405057549476624,-0.2245076447725296","0.3392845690250397,0.39473140239715576,-0.50595623254776","0.5910446047782898,1.4342507123947144,-0.040195710957050323","0.3989015519618988,1.4199883937835693,0.03972544148564339"
0.25,"0.4939686357975006,0.3670065999031067,-0.2687268853187561","0.5503789186477661,0.3469862937927246,-0.0766277015209198","0.4447484612464905,0.35028114914894104,0.0407460555434227","0.37613049149513245,0.6503092050552368,0.07099364697933197","0.21192666888237,0.7355077862739563,-0.3697091042995453","0.339988648891449,0.39257490634918213,-0.8473163843154907","0.5905271768569946,1.435592770576477,-0.036032628268003464","0.3975772261619568,1.4201191663742065,0.03552689403295517"
0.25,"0.49396753311157227,0.3669907748699188,-0.26988381147384644","0.5503751635551453,0.34684571623802185,-0.07709812372922897","0.44460806250572205,0.3502538800239563,0.033294133841991425","0.37595340609550476,0.6502335667610168,0.06315656006336212","0.21225424110889435,0.7307876348495483,-0.32594624161720276","0.34010204672813416,0.3918170928955078,-0.7209064364433289","0.5891603231430054,1.4376603364944458,-0.03559516370296478","0.3970217704772949,1.42124342918396,0.03507484123110771"
0.25,"0.4937756061553955,0.3669872581958771,-0.2534610629081726","0.5503745079040527,0.3468579351902008,-0.07636450976133347","0.4445713460445404,0.35024628043174744,0.033815499395132065","0.37591665983200073,0.6499474048614502,0.06391017138957977","0.2122708261013031,0.7246100306510925,-0.30327150225639343","0.34018152952194214,0.39178675413131714,-0.6856710314750671","0.5879455208778381,1.4384887218475342,-0.03561992943286896","0.3964248299598694,1.4215080738067627,0.03510219603776932"
0.25,"0.49377188086509705,0.3670281767845154,-0.268592894077301","0.5504019260406494,0.34683918952941895,-0.07322292774915695","0.44437941908836365,0.35026395320892334,0.032629676163196564","0.37584149837493896,0.6495601534843445,0.0511615052819252","0.21268784999847412,0.7249675393104553,-0.388555109500885","0.3403119146823883,0.39235547184944153,-0.8593524098396301","0.5879669785499573,1.4384806156158447,-0.026788989081978798","0.39593130350112915,1.421520709991455,0.02627049759030342"
0.25,"0.4931451380252838,0.36704322695732117,-0.27190977334976196","0.5505445599555969,0.34684866666793823,-0.07537154108285904","0.44442853331565857,0.35017696022987366,0.03242337331175804","0.3758348524570465,0.6494404673576355,0.05197226256132126","0.21270135045051575,0.7251452803611755,-0.3553088903427124","0.34090131521224976,0.3912338614463806,-0.7795990705490112","0.5879139304161072,1.4394162893295288,-0.026256073266267776","0.39479464292526245,1.4221042394638062,0.02574431523680687"
0.25,"0.49374598264694214,0.3670705556869507,-0.27464964985847473","0.5507633090019226,0.34698212146759033,-0.07288499921560287","0.44470852613449097,0.35017216205596924,0.02901378646492958","0.37596771121025085,0.6495136618614197,0.04666104540228844","0.21175441145896912,0.7257417440414429,-0.3801102042198181","0.3411320447921753,0.3918513059616089,-0.8308377265930176","0.5903200507164001,1.4388600587844849,-0.02436128444969654","0.3961600661277771,1.4215489625930786,0.023819630965590477"
0.25,"0.49506592750549316,0.3667394816875458,-0.297055721282959","0.5516371726989746,0.34689635038375854,-0.07522539794445038","0.44473329186439514,0.35003790259361267,0.01481892354786396","0.37582892179489136,0.6477382779121399,0.04061129316687584","0.21067781746387482,0.743060290813446,-0.39893609285354614","0.3400830626487732,0.39411380887031555,-0.9058844447135925","0.590660810470581,1.434322476387024,-0.021741053089499474","0.39627453684806824,1.416204571723938,0.02119770273566246"
0.25,"0.4959188401699066,0.36609748005867004,-0.32208091020584106","0.5521136522293091,0.3468974828720093,-0.08354932069778442","0.4451565146446228,0.35002949833869934,-0.0003799321420956403","0.3754365146160126,0.6487271189689636,0.023963570594787598","0.2078571319580078,0.7636533975601196,-0.4471905827522278","0.3363913297653198,0.3978338837623596,-0.9710358381271362","0.5926805734634399,1.4343377351760864,-0.017322635278105736","0.3963530361652374,1.4170317649841309,0.01675153151154518"
0.25,"0.4968329966068268,0.3660992383956909,-0.32825183868408203","0.5529316663742065,0.34709909558296204,-0.0927625522017479","0.4456154406070709,0.35004347562789917,-0.011519755236804485","0.37538403272628784,0.6488442420959473,0.016435647383332253","0.20644192397594452,0.7833034992218018,-0.4399220943450928","0.3331536650657654,0.40178167819976807,-0.9609948396682739","0.5935497879981995,1.4338711500167847,-0.01438633631914854","0.39683085680007935,1.4170747995376587,0.013812294229865074"
0.25,"0.49750083684921265,0.36603447794914246,-0.3265231251716614","0.5535048842430115,0.3473307490348816,-0.10039995610713959","0.44642919301986694,0.35002559423446655,-0.01732335053384304","0.3754028081893921,0.6500970125198364,0.015670020133256912","0.2038027048110962,0.7981616258621216,-0.4156419336795807","0.3309549391269684,0.4081716239452362,-0.8946468234062195","0.5941108465194702,1.4330346584320068,-0.01485320646315813","0.3980434536933899,1.416534423828125,0.014287608675658703"
0.25,"0.497664213180542,0.36519795656204224,-0.3204071819782257","0.5535777807235718,0.34718847274780273,-0.0991259291768074","0.4468047618865967,0.3499777019023895,-0.017007987946271896","0.37544336915016174,0.6504878401756287,0.00741320475935936","0.20118077099323273,0.7984260320663452,-0.40462249517440796","0.3295678496360779,0.4098467230796814,-0.8688229322433472","0.5940945148468018,1.433261752128601,-0.009968018159270287","0.398545503616333,1.4167817831039429,0.009399965405464172"
0.25,"0.4976796507835388,0.3651118874549866,-0.30579081177711487","0.5538191795349121,0.3471841812133789,-0.09785833954811096","0.44700416922569275,0.3499774634838104,-0.009705167263746262","0.3754543662071228,0.6512002944946289,0.0236751027405262","0.20030148327350616,0.806424617767334,-0.3042777180671692","0.32759374380111694,0.4096633791923523,-0.6951972246170044","0.5931850075721741,1.4346487522125244,-0.013334177434444427","0.3982945680618286,1.4172677993774414,0.012790210545063019"
0.25,"0.4976831376552582,0.36498603224754333,-0.29389017820358276","0.5540229678153992,0.34724754095077515,-0.09801631420850754","0.44717592000961304,0.3500247597694397,-0.00404225941747427","0.3758336901664734,0.6523409485816956,0.03589406982064247","0.19755542278289795,0.8060393333435059,-0.3138169050216675","0.32492607831954956,0.4098241627216339,-0.732607901096344","0.5943101048469543,1.4359159469604492,-0.018706558272242546","0.39882639050483704,1.4190375804901123,0.01818918064236641"
0.25,"0.49753275513648987,0.36488234996795654,-0.29441267251968384","0.5540382266044617,0.3472539186477661,-0.08927487581968307","0.44729191064834595,0.3500738739967346,-0.0021066060289740562","0.37584903836250305,0.65342116355896,0.03259682282805443","0.1963529735803604,0.8053755164146423,-0.36855068802833557","0.3233492374420166,0.4097219705581665,-0.849585235118866","0.5945051312446594,1.436160922050476,-0.013266203925013542","0.39877280592918396,1.4193856716156006,0.012724417261779308"
0.25,"0.49724921584129333,0.36495620012283325,-0.2963337004184723","0.5540438890457153,0.34763219952583313,-0.08929814398288727","0.44737809896469116,0.350280225276947,-0.001685499562881887","0.37595945596694946,0.6533361077308655,0.032680410891771317","0.1964493989944458,0.8051579594612122,-0.3675740659236908","0.32315531373023987,0.40965771675109863,-0.8386685252189636","0.5955058336257935,1.4362651109695435,-0.013516390696167946","0.39989882707595825,1.419534683227539,0.012974033132195473"
0.25,"0.4974517822265625,0.3649795949459076,-0.32475602626800537","0.5543513298034668,0.3476335108280182,-0.10943106561899185","0.44762808084487915,0.3501189351081848,-0.011676947586238384","0.37586140632629395,0.6533409357070923,0.03200142830610275","0.19633343815803528,0.8060795068740845,-0.3424772024154663","0.3233964145183563,0.4112794101238251,-0.7605446577072144","0.596483588218689,1.4362069368362427,-0.016772834584116936","0.4003700613975525,1.419668197631836,0.01621183194220066"
0.25,"0.49783238768577576,0.36497604846954346,-0.2923509180545807","0.5544310808181763,0.34749579429626465,-0.07719963788986206","0.4476463198661804,0.3499494791030884,0.005211819428950548","0.3758494257926941,0.6534759998321533,0.03369500860571861","0.19642403721809387,0.8051592707633972,-0.3721916377544403","0.32495176792144775,0.4131965935230255,-0.8255739212036133","0.6003216505050659,1.4364405870437622,-0.013740941882133484","0.401539146900177,1.4211171865463257,0.013188974931836128"
0.25,"0.4980451166629791,0.364957720041275,-0.2636173963546753","0.5544858574867249,0.34740015864372253,-0.07819430530071259","0.4476296007633209,0.3498345613479614,0.009354645386338234","0.37575092911720276,0.6535145044326782,0.03644455596804619","0.1965053379535675,0.8024513125419617,-0.3427540063858032","0.32831281423568726,0.4148368835449219,-0.7349668741226196","0.5998984575271606,1.4364283084869385,-0.016927380114793777","0.4016401767730713,1.4213930368423462,0.016387995332479477"
0.25,"0.49804621934890747,0.3651706278324127,-0.26893824338912964","0.5544289350509644,0.34741851687431335,-0.07806316763162613","0.44728612899780273,0.3499167859554291,0.009307697415351868","0.3758269250392914,0.6541476249694824,0.034713804721832275","0.19801312685012817,0.7954258322715759,-0.36360809206962585","0.33267995715141296,0.41669797897338867,-0.7766857743263245","0.600066065788269,1.4364901781082153,-0.01654677838087082","0.40257295966148376,1.422108769416809,0.016011416912078857"
0.25,"0.4977274537086487,0.3657088875770569,-0.27158239483833313","0.5541993379592896,0.3474240303039551,-0.07703830301761627","0.4470069408416748,0.35040685534477234,0.01060386560857296","0.3758275806903839,0.6537968516349792,0.03327051177620888","0.19807997345924377,0.7903010845184326,-0.41343778371810913","0.33726343512535095,0.4253154695034027,-0.9046013951301575","0.6007286906242371,1.4367953538894653,-0.013551007024943829","0.4042389988899231,1.4233144521713257,0.013014167547225952"
