gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.25,"0.5240403413772583,0.4877375662326813,-0.6223925352096558","0.5874446630477905,0.46333807706832886,-0.3262414336204529","0.47668856382369995,0.47113531827926636,-0.27338510751724243","0.39900344610214233,0.7521919012069702,-0.14215610921382904","0.19839231669902802,0.7901251912117004,-0.3396218419075012","0.05942876264452934,0.4999079406261444,-0.7133541107177734","0.6016147136688232,1.4218913316726685,-0.001088713645003736","0.4175869822502136,1.4096179008483887,0.0002819169021677226"
0.25,"0.5360537767410278,0.46658745408058167,-0.5582773685455322","0.6002756953239441,0.45025181770324707,-0.267117440700531","0.48953014612197876,0.4564747214317322,-0.22460365295410156","0.39920487999916077,0.7381175756454468,-0.10268726199865341","0.19384697079658508,0.805612325668335,-0.26676124334335327","0.06360038369894028,0.5184181332588196,-0.6312507390975952","0.6148397326469421,1.4244201183319092,-0.011447815224528313","0.4231766164302826,1.409703016281128,0.010587871074676514"
0.25,"0.5413261651992798,0.4580772817134857,-0.6092191934585571","0.6043423414230347,0.445919007062912,-0.2924414575099945","0.4980568289756775,0.4548319876194,-0.24929380416870117","0.4063599109649658,0.7374827861785889,-0.10520650446414948","0.20285025238990784,0.8024725914001465,-0.2991173565387726","0.08259740471839905,0.5188353061676025,-0.7138519883155823","0.6289057731628418,1.4235783815383911,-0.011585076339542866","0.43381467461586,1.4099065065383911,0.010765661485493183"
0.25,"0.5478874444961548,0.4631980359554291,-0.5168361067771912","0.6063320636749268,0.4518168270587921,-0.24652409553527832","0.5066047310829163,0.4601248800754547,-0.21230487525463104","0.41895991563796997,0.7416935563087463,-0.08697501569986343","0.22090181708335876,0.8012896776199341,-0.27854230999946594","0.10697264969348907,0.5228040814399719,-0.6525859832763672","0.6319748163223267,1.4256861209869385,-0.014421438798308372","0.44580286741256714,1.4115936756134033,0.013670282438397408"
0.25,"0.5498366355895996,0.46786150336265564,-0.4214460849761963","0.6046501398086548,0.4606625735759735,-0.17834851145744324","0.5116685032844543,0.48014843463897705,-0.11392764002084732","0.4323055148124695,0.7447570562362671,-0.009514110162854195","0.23326162993907928,0.8151476383209229,-0.20899458229541779","0.13385029137134552,0.5403420329093933,-0.602666437625885","0.6360734701156616,1.4251552820205688,-0.028891369700431824","0.45955759286880493,1.4113627672195435,0.028152137994766235"
0.25,"0.5514413118362427,0.4960710406303406,-0.3128201365470886","0.6027599573135376,0.4983251690864563,-0.093753382563591","0.5159107446670532,0.5133448243141174,-0.04303201287984848","0.43877238035202026,0.7599502801895142,0.024842122569680214","0.25888532400131226,0.8223541975021362,-0.16226300597190857","0.15400855243206024,0.5510817766189575,-0.5131976008415222","0.6356945037841797,1.4257922172546387,-0.023701824247837067","0.46490129828453064,1.412879467010498,0.022985048592090607"
0.25,"0.5526475310325623,0.5263973474502563,-0.2831296920776367","0.6002568006515503,0.5311002135276794,-0.08289600163698196","0.5191164016723633,0.5428571105003357,-0.04904472082853317","0.4441141188144684,0.7892062067985535,-0.0018439583946019411","0.288704514503479,0.8207012414932251,-0.2106119841337204","0.16825518012046814,0.5645027756690979,-0.5553643107414246","0.6360536813735962,1.4361480474472046,-0.007517514284700155","0.470655620098114,1.4234837293624878,0.006942586041986942"
0.25,"0.5577796101570129,0.5705232620239258,-0.2475890815258026","0.5995759963989258,0.5655295252799988,-0.0483107827603817","0.5215537548065186,0.5792747139930725,-0.03244515508413315","0.44766226410865784,0.818891167640686,0.016072550788521767","0.3007107377052307,0.8220924139022827,-0.14064255356788635","0.17888060212135315,0.5850400328636169,-0.40823549032211304","0.6355177164077759,1.4510867595672607,-0.007033212576061487","0.47388917207717896,1.4406927824020386,0.006451257970184088"
0.25,"0.5589534640312195,0.5855004191398621,-0.20984208583831787","0.5983733534812927,0.5887444615364075,-0.014213679358363152","0.522685170173645,0.5957522988319397,0.01868356391787529","0.4493609368801117,0.8328042030334473,0.07741384208202362","0.3038797378540039,0.8190627098083496,-0.10619151592254639","0.17889918386936188,0.5814731121063232,-0.43745073676109314","0.6344965100288391,1.4522043466567993,-0.021223289892077446","0.4704204499721527,1.4420326948165894,0.020520245656371117"
0.25,"0.5574723482131958,0.5856392979621887,-0.25190091133117676","0.5982528924942017,0.5902428030967712,-0.028696676716208458","0.5207241773605347,0.5955238938331604,-0.013117721304297447","0.4468880593776703,0.8322312831878662,0.03506238013505936","0.29930955171585083,0.7771763205528259,-0.16667453944683075","0.16394363343715668,0.579389750957489,-0.6306201815605164","0.6330205202102661,1.454186201095581,-0.013722596690058708","0.46983394026756287,1.4444442987442017,0.013017977587878704"
0.25,"0.5528339147567749,0.5801487565040588,-0.26153454184532166","0.5943225622177124,0.583868682384491,-0.036637432873249054","0.5190117955207825,0.5867132544517517,-0.015524500980973244","0.44535550475120544,0.8266003131866455,0.018728744238615036","0.2992298901081085,0.7503985166549683,-0.27956488728523254","0.145623579621315,0.5830274224281311,-0.7757639288902283","0.6322598457336426,1.4588623046875,0.005338713992387056","0.46808987855911255,1.4468761682510376,-0.005956664681434631"
0.25,"0.551517903804779,0.5742469429969788,-0.25692763924598694","0.5936723947525024,0.5759187340736389,-0.05412251502275467","0.5187718272209167,0.5795774459838867,-0.015756865963339806","0.44428086280822754,0.8259162902832031,0.04859909042716026","0.2985178828239441,0.7296479344367981,-0.10560314357280731","0.1261174976825714,0.584446370601654,-0.4263504445552826","0.6190406084060669,1.4612184762954712,-0.012003513053059578","0.4649833142757416,1.446371078491211,0.011356246657669544"
0.25,"0.5475351810455322,0.572170078754425,-0.2614482045173645","0.5909397006034851,0.5710728764533997,-0.05137349292635918","0.5130050778388977,0.5766535997390747,-0.020593438297510147","0.4436419904232025,0.8250652551651001,0.03483554720878601","0.2907112240791321,0.7254769206047058,-0.14648815989494324","0.11130636930465698,0.5832154154777527,-0.47605761885643005","0.6188703179359436,1.4599931240081787,-0.007425872143357992","0.4644031524658203,1.4453768730163574,0.006770024541765451"
0.25,"0.5423461198806763,0.5531756281852722,-0.2559816241264343","0.5871818661689758,0.5679373741149902,-0.05388997867703438","0.5092996954917908,0.5701326727867126,-0.017399586737155914","0.44067448377609253,0.8232763409614563,0.046398960053920746","0.28218770027160645,0.7229443192481995,-0.10923595726490021","0.10722780227661133,0.5817824602127075,-0.42918115854263306","0.612043559551239,1.4596986770629883,-0.01566489227116108","0.45850658416748047,1.4446614980697632,0.015004105865955353"
0.25,"0.5367235541343689,0.5406440496444702,-0.2556780278682709","0.582511305809021,0.5535392165184021,-0.07329589128494263","0.5065475106239319,0.5613410472869873,-0.013126577250659466","0.43913722038269043,0.8100537657737732,0.0761038213968277","0.2764684557914734,0.7199965715408325,-0.030848484486341476","0.10348381847143173,0.5809487104415894,-0.3197113275527954","0.6069413423538208,1.4567674398422241,-0.04269275814294815","0.45704904198646545,1.4408831596374512,0.04199845716357231"
0.25,"0.5301312208175659,0.5199764370918274,-0.30234402418136597","0.5781306028366089,0.5295209884643555,-0.1210896223783493","0.4987955093383789,0.541219174861908,-0.03506676107645035","0.43270429968833923,0.7913345098495483,0.06164052337408066","0.2730249762535095,0.7103704214096069,-0.06515008211135864","0.10129783302545547,0.5798810124397278,-0.38957110047340393","0.6066770553588867,1.450951337814331,-0.05024242401123047","0.45704999566078186,1.436824917793274,0.04951447993516922"
0.25,"0.5241549015045166,0.5101777911186218,-0.30145418643951416","0.5739592909812927,0.5112665295600891,-0.1149030551314354","0.4929751753807068,0.5296201705932617,-0.032968368381261826","0.4290352761745453,0.776576817035675,0.06108970567584038","0.27086231112480164,0.7057190537452698,-0.06605225801467896","0.09846385568380356,0.5737761855125427,-0.38929933309555054","0.6070828437805176,1.4429185390472412,-0.044537127017974854","0.45640525221824646,1.4297841787338257,0.04384282976388931"
0.25,"0.5204607248306274,0.505910336971283,-0.3069414496421814","0.5716249346733093,0.5075380206108093,-0.13098594546318054","0.488981157541275,0.5241060853004456,-0.05522105097770691","0.4269630014896393,0.770200252532959,0.05992742255330086","0.27052441239356995,0.7038271427154541,-0.06131024286150932","0.09747523069381714,0.571342408657074,-0.3273988962173462","0.6014977693557739,1.4421435594558716,-0.04462172091007233","0.45296233892440796,1.426152229309082,0.04396238178014755"
0.25,"0.519968569278717,0.5082393884658813,-0.2605425715446472","0.5697258114814758,0.5103232264518738,-0.09321917593479156","0.4890613555908203,0.5240128040313721,-0.019830744713544846","0.4241257607936859,0.7696903944015503,0.06472040712833405","0.267275333404541,0.7040547728538513,-0.07941244542598724","0.0983797088265419,0.5635150671005249,-0.38461488485336304","0.602249264717102,1.441678762435913,-0.043899036943912506","0.4529431462287903,1.4261837005615234,0.04322167485952377"
0.25,"0.5209236145019531,0.5140593647956848,-0.2578818202018738","0.5692855715751648,0.5130945444107056,-0.07589782774448395","0.48926201462745667,0.5273081064224243,-0.014085610397160053","0.4236542284488678,0.7709276676177979,0.07122794538736343","0.2668347954750061,0.7032490968704224,-0.0533546581864357","0.10202173888683319,0.5637369155883789,-0.36276790499687195","0.5998374819755554,1.4389327764511108,-0.04155784100294113","0.45223408937454224,1.4232933521270752,0.0408766008913517"
0.25,"0.5211505889892578,0.5327675342559814,-0.2537175714969635","0.5697312951087952,0.5259653329849243,-0.062404729425907135","0.4895297586917877,0.5358268618583679,-0.008343396708369255","0.4240749478340149,0.7714595198631287,0.06541749089956284","0.2690998315811157,0.7052860856056213,-0.1070362776517868","0.1026778370141983,0.5635839700698853,-0.47744184732437134","0.6002128720283508,1.4390175342559814,-0.026356542482972145","0.45160937309265137,1.4232569932937622,0.025736862793564796"
0.25,"0.5226042866706848,0.5349603295326233,-0.22334131598472595","0.5698454976081848,0.5331888198852539,-0.039299797266721725","0.48982930183410645,0.5423200130462646,0.007137717213481665","0.4243214726448059,0.7722886204719543,0.06392883509397507","0.27106577157974243,0.7122120261192322,-0.11966659873723984","0.11258473247289658,0.5634568929672241,-0.4898974299430847","0.5996099710464478,1.434452772140503,-0.01915546879172325","0.45091572403907776,1.417134165763855,0.018519258126616478"
0.25,"0.5288714170455933,0.5383137464523315,-0.2093771994113922","0.5709036588668823,0.5373013019561768,-0.027932360768318176","0.4911993443965912,0.5482013821601868,0.012487214989960194","0.42822447419166565,0.7822478413581848,0.06402587890625","0.28379330039024353,0.7827386856079102,-0.1194746121764183","0.15053291618824005,0.5657657384872437,-0.4806934893131256","0.6053304076194763,1.4316872358322144,-0.01701638475060463","0.45530495047569275,1.4162499904632568,0.016387302428483963"
0.25,"0.5353002548217773,0.5457736849784851,-0.19497311115264893","0.5722417831420898,0.5416866540908813,-0.01689046062529087","0.49269455671310425,0.5534764528274536,0.023620586842298508","0.43191495537757874,0.7901599407196045,0.07329171895980835","0.28760167956352234,0.8223186731338501,-0.1066741794347763","0.18641260266304016,0.5702208876609802,-0.4144582152366638","0.6118331551551819,1.4236621856689453,-0.0210128091275692","0.4612995982170105,1.413375973701477,0.020374923944473267"
0.25,"0.5380667448043823,0.5510072708129883,-0.18070557713508606","0.5755432844161987,0.5445207953453064,-0.0062606362625956535","0.49436458945274353,0.5554924607276917,0.035315804183483124","0.43373075127601624,0.7918447852134705,0.08207418024539948","0.2982873320579529,0.8586901426315308,-0.10067645460367203","0.22133281826972961,0.5858723521232605,-0.39404112100601196","0.6148373484611511,1.4115949869155884,-0.021571094170212746","0.46275967359542847,1.4026094675064087,0.02094365283846855"
0.25,"0.5382317304611206,0.5513108372688293,-0.18770505487918854","0.5765680074691772,0.5451021790504456,-0.017031576484441757","0.4948715567588806,0.5553498864173889,0.029825350269675255","0.4368298053741455,0.7917371988296509,0.06332676112651825","0.2977893054485321,0.882800817489624,-0.10546144098043442","0.2548847496509552,0.586021363735199,-0.3590167164802551","0.6223330497741699,1.4051940441131592,-0.02037019096314907","0.4711354374885559,1.400642991065979,0.01975693553686142"
0.25,"0.5389796495437622,0.5532165169715881,-0.2310810089111328","0.5777944326400757,0.5462674498558044,-0.06503577530384064","0.49505287408828735,0.5556768774986267,-0.021895593032240868","0.4393364489078522,0.7966731786727905,0.028117354959249496","0.2974475622177124,0.8715605735778809,-0.1232968419790268","0.2874542474746704,0.5815300941467285,-0.3404374122619629","0.6264802813529968,1.4072260856628418,-0.019589688628911972","0.4809860289096832,1.4039623737335205,0.01896374300122261"
0.25,"0.5388900637626648,0.553494930267334,-0.2219388782978058","0.5788224339485168,0.5462820529937744,-0.06470374017953873","0.49526262283325195,0.5556153655052185,-0.004097096621990204","0.4410814642906189,0.7997357845306396,0.06100422143936157","0.29599529504776,0.8878555297851562,-0.03768286481499672","0.31984126567840576,0.5812035799026489,-0.18012358248233795","0.6259624361991882,1.4079620838165283,-0.03070380724966526","0.4795982241630554,1.405734896659851,0.030086571350693703"
0.25,"0.5387015342712402,0.5535359978675842,-0.2402828484773636","0.5789384841918945,0.5460547804832458,-0.10617275536060333","0.4953683018684387,0.5550931096076965,-0.03550691157579422","0.44172945618629456,0.8005028367042542,0.016324540600180626","0.2948705554008484,0.8963004350662231,-0.04863077402114868","0.3365350067615509,0.5869384407997131,-0.23785905539989471","0.6250784993171692,1.4168142080307007,-0.027554210275411606","0.47788411378860474,1.4110482931137085,0.02691912092268467"
0.25,"0.537833571434021,0.5533794164657593,-0.2362726926803589","0.5789309740066528,0.5460039973258972,-0.09641823917627335","0.4954681992530823,0.5547845959663391,-0.031305886805057526","0.4421294629573822,0.8009218573570251,0.03218381851911545","0.295865923166275,0.8941784501075745,-0.006717215292155743","0.34924501180648804,0.592474639415741,-0.10343842208385468","0.6248971223831177,1.4169762134552002,-0.0297391414642334","0.47677749395370483,1.4111878871917725,0.029145289212465286"
0.25,"0.5365102291107178,0.5532272458076477,-0.23587815463542938","0.5789486169815063,0.5459516048431396,-0.11250587552785873","0.495496928691864,0.5541536211967468,-0.027226611971855164","0.4420033395290375,0.8011231422424316,0.05396793410181999","0.2988823652267456,0.8918959498405457,0.06480817496776581","0.34749382734298706,0.6013950705528259,0.012977761216461658","0.6219218969345093,1.41718327999115,-0.04048718884587288","0.4751132130622864,1.4102102518081665,0.039958223700523376"
0.25,"0.535603404045105,0.5461403131484985,-0.2356598824262619","0.5789544582366943,0.5442546010017395,-0.10930979251861572","0.495800256729126,0.5509939789772034,-0.024764051660895348","0.4419650137424469,0.8013393878936768,0.0538889579474926","0.2987093925476074,0.8946988582611084,0.043760351836681366","0.3437267541885376,0.6001690626144409,-0.006578177213668823","0.6217690706253052,1.4245500564575195,-0.039990488439798355","0.47467494010925293,1.4169278144836426,0.039520442485809326"
0.25,"0.5338796973228455,0.5333648920059204,-0.24209646880626678","0.5781439542770386,0.5395743250846863,-0.13467389345169067","0.49598532915115356,0.5472983717918396,-0.028283918276429176","0.44188886880874634,0.8017501831054688,0.05383145809173584","0.29804426431655884,0.8980227112770081,0.05124317854642868","0.3344060778617859,0.598253607749939,0.0027235588058829308","0.621979296207428,1.4253146648406982,-0.04212241992354393","0.47438257932662964,1.418919563293457,0.04165099933743477"
0.25,"0.5328418016433716,0.5254032611846924,-0.23784582316875458","0.5767592191696167,0.5346533060073853,-0.13048715889453888","0.49606576561927795,0.544380247592926,-0.02244812436401844","0.4415115416049957,0.8016601800918579,0.058815330266952515","0.2976229786872864,0.9072675108909607,0.0440124049782753","0.3240227997303009,0.5971879363059998,-0.020907744765281677","0.6220601797103882,1.4245437383651733,-0.04098092392086983","0.4742206037044525,1.418871521949768,0.0405823215842247"
0.25,"0.5322091579437256,0.5169509649276733,-0.23754778504371643","0.5764282941818237,0.5301580429077148,-0.11287909746170044","0.4960840344429016,0.541388213634491,-0.025468165054917336","0.43973666429519653,0.8018714189529419,0.029444675892591476","0.2924720048904419,0.9131254553794861,-0.0748906284570694","0.31131455302238464,0.587957501411438,-0.2264295518398285","0.621966540813446,1.4246400594711304,-0.028902476653456688","0.47315698862075806,1.4190737009048462,0.028418850153684616"
0.25,"0.5323336720466614,0.5143945217132568,-0.21976430714130402","0.5764185190200806,0.5289950966835022,-0.05935116857290268","0.4966684877872467,0.5411118268966675,-0.017643090337514877","0.4383910596370697,0.801439642906189,0.01776999607682228","0.28265658020973206,0.9081376791000366,-0.16943463683128357","0.2780732810497284,0.5654147267341614,-0.42540568113327026","0.621863603591919,1.4249958992004395,-0.0060400390066206455","0.4699487090110779,1.419664978981018,0.0054816328920423985"
0.25,"0.5331529378890991,0.5115883946418762,-0.2083926498889923","0.5765870213508606,0.5283631682395935,-0.05143727734684944","0.49696293473243713,0.5400052070617676,-0.018435440957546234","0.4341409206390381,0.800593912601471,0.00014645306509919465","0.27989357709884644,0.8750871419906616,-0.1882280707359314","0.24164709448814392,0.5446163415908813,-0.440349280834198","0.6212280988693237,1.4249935150146484,-0.00046125147491693497","0.4654717445373535,1.4196618795394897,-7.818777521606535e-05"
0.25,"0.5343310236930847,0.5130343437194824,-0.20905761420726776","0.5769720077514648,0.5283622145652771,-0.0366998016834259","0.497631311416626,0.5397493839263916,-0.007663016673177481","0.4335858225822449,0.8000789284706116,0.0091460682451725","0.2795645594596863,0.8653109073638916,-0.20724451541900635","0.21302613615989685,0.5474220514297485,-0.5404149889945984","0.6205856800079346,1.4265533685684204,-0.0006447983905673027","0.45952361822128296,1.419677734375,0.0001004990772344172"
0.25,"0.5351645350456238,0.5140358209609985,-0.2099170684814453","0.5773833990097046,0.52845299243927,-0.03109005093574524","0.4977951645851135,0.5395225286483765,0.001837527146562934","0.4306183457374573,0.80170738697052,0.010695500299334526","0.2785612940788269,0.8527677655220032,-0.21696817874908447","0.18804416060447693,0.5488816499710083,-0.5927678346633911","0.6202600598335266,1.4262357950210571,-0.0021602946799248457","0.45494502782821655,1.4186805486679077,0.001600245595909655"
0.25,"0.5355917811393738,0.5143767595291138,-0.20571467280387878","0.5775030851364136,0.5286610722541809,-0.022297145798802376","0.4980904459953308,0.5393732786178589,0.014531400986015797","0.4301089644432068,0.8013181090354919,0.027769288048148155","0.2744344174861908,0.8301317691802979,-0.17722244560718536","0.17066344618797302,0.541605532169342,-0.5098375678062439","0.6199706196784973,1.4262529611587524,-0.0018641140777617693","0.4544970989227295,1.4186517000198364,0.001269064610823989"
0.25,"0.5358002781867981,0.5148758292198181,-0.24987736344337463","0.5778735876083374,0.5288709998130798,-0.02913879230618477","0.4981115758419037,0.5392523407936096,0.01148742251098156","0.42959922552108765,0.8016895651817322,0.0430784672498703","0.26472023129463196,0.7912793755531311,-0.17907372117042542","0.14899416267871857,0.5236174464225769,-0.6033807396888733","0.6179602742195129,1.4304399490356445,-0.012728504836559296","0.4521142840385437,1.4189783334732056,0.01208108477294445"
0.25,"0.5356481671333313,0.5165926218032837,-0.24521729350090027","0.5778682827949524,0.5292310118675232,-0.02006595954298973","0.4978242516517639,0.5393966436386108,0.033964380621910095","0.42638617753982544,0.7957386374473572,0.09186134487390518","0.2552492916584015,0.7484654784202576,-0.12074603885412216","0.12740659713745117,0.5145341753959656,-0.508536696434021","0.6117761731147766,1.4355409145355225,-0.01943735033273697","0.4480339586734772,1.4220449924468994,0.018790582194924355"
0.25,"0.5348155498504639,0.5184787511825562,-0.30035045742988586","0.5777572989463806,0.5294865369796753,-0.0761364996433258","0.4976610243320465,0.5394635796546936,-0.030738776549696922","0.4254428744316101,0.7917402386665344,0.04179641604423523","0.2522416412830353,0.7291107773780823,-0.14689193665981293","0.11942636966705322,0.5159769058227539,-0.5281780362129211","0.609887421131134,1.4399770498275757,-0.019315630197525024","0.44695910811424255,1.4237333536148071,0.018672894686460495"
0.25,"0.534513533115387,0.5202763676643372,-0.29243332147598267","0.5776785016059875,0.5295326113700867,-0.04357638210058212","0.4975873827934265,0.5395312905311584,-0.0030127877835184336","0.4256424903869629,0.7890518307685852,0.054531000554561615","0.25501781702041626,0.7331986427307129,-0.15437927842140198","0.12186472117900848,0.5193853378295898,-0.5643358826637268","0.6100274920463562,1.4404171705245972,-0.01877015084028244","0.4473904073238373,1.4239774942398071,0.01810687966644764"
0.25,"0.5347039699554443,0.5218756794929504,-0.2918066680431366","0.577705979347229,0.5301547646522522,-0.06524965912103653","0.49759092926979065,0.5398280620574951,-0.016034288331866264","0.42525696754455566,0.7891183495521545,0.0530799925327301","0.25436827540397644,0.7477788329124451,-0.15421447157859802","0.12579704821109772,0.5203605890274048,-0.5606194734573364","0.6102062463760376,1.4408003091812134,-0.020664246752858162","0.44768795371055603,1.4258877038955688,0.019997622817754745"
0.25,"0.5363609194755554,0.519374668598175,-0.27633529901504517","0.5777295231819153,0.5300331711769104,-0.06843652576208115","0.49842220544815063,0.5393697023391724,-0.03671763092279434","0.42567363381385803,0.7891398668289185,0.004367043264210224","0.27350208163261414,0.8304377198219299,-0.16336295008659363","0.14228849112987518,0.5390044450759888,-0.4840920567512512","0.6102768182754517,1.4366025924682617,-0.004181507509201765","0.44806987047195435,1.4228969812393188,0.003602939425036311"
0.25,"0.5371824502944946,0.5191692113876343,-0.23331017792224884","0.5780115127563477,0.5291861891746521,-0.06033561751246452","0.49846401810646057,0.5389237999916077,-0.03105633333325386","0.4256640076637268,0.7898866534233093,0.005977195221930742","0.2796648442745209,0.8646935224533081,-0.1490969955921173","0.19789208471775055,0.5414149165153503,-0.37502047419548035","0.6120142340660095,1.4328503608703613,-3.1374402169603854e-05","0.44852137565612793,1.4213422536849976,-0.0005139795248396695"
0.25,"0.5370779037475586,0.5180049538612366,-0.23399801552295685","0.577811598777771,0.5261925458908081,-0.05637900158762932","0.49831509590148926,0.5375874638557434,-0.030566344037652016","0.42645949125289917,0.7916472554206848,-0.0105814840644598","0.28011927008628845,0.9059376120567322,-0.25125789642333984","0.26086264848709106,0.556414008140564,-0.5530376434326172","0.6221135258674622,1.4300309419631958,0.0150750782340765","0.4607228636741638,1.4215184450149536,-0.01554709393531084"
0.25,"0.5352702140808105,0.5170227289199829,-0.25383514165878296","0.575571596622467,0.5240857005119324,-0.10761415958404541","0.49799680709838867,0.5368610620498657,-0.03812473267316818","0.42804473638534546,0.7953409552574158,0.023487593978643417","0.2801908850669861,0.9103460311889648,0.05203985050320625","0.3127683103084564,0.5698522329330444,0.05053697153925896","0.6226488947868347,1.429072618484497,-0.012303981930017471","0.46456870436668396,1.421537160873413,0.011935841292142868"
0.25,"0.5337057113647461,0.5227997899055481,-0.2535232603549957","0.5743083357810974,0.5242332220077515,-0.10964665561914444","0.49779850244522095,0.5376075506210327,-0.041877973824739456","0.43163174390792847,0.7959527969360352,0.02361627109348774","0.28018811345100403,0.9046841859817505,0.0370728075504303","0.3485821485519409,0.584819495677948,0.044528063386678696","0.6265700459480286,1.4263501167297363,-0.017800983041524887","0.4733971655368805,1.4211190938949585,0.017423098906874657"
0.25,"0.5280871987342834,0.5245165228843689,-0.26547399163246155","0.5731794238090515,0.524648129940033,-0.13538900017738342","0.49712100625038147,0.5377453565597534,-0.0408165380358696","0.434293270111084,0.7965593338012695,0.02426021173596382","0.29239875078201294,0.9088995456695557,-0.022468797862529755","0.36899954080581665,0.6051348447799683,-0.12769225239753723","0.6240218877792358,1.421541690826416,-0.03351003676652908","0.4724654257297516,1.4133903980255127,0.033037830144166946"
0.25,"0.5214664340019226,0.5282201170921326,-0.2260800153017044","0.5728591680526733,0.5264779925346375,-0.09812109172344208","0.49596768617630005,0.5380852222442627,0.026049327105283737","0.43465036153793335,0.7965153455734253,0.0912993997335434","0.2972325086593628,0.8990567326545715,0.05166112259030342","0.3878886103630066,0.6281247735023499,-0.01972312480211258","0.6142703294754028,1.4190889596939087,-0.041156869381666183","0.4639207422733307,1.4044033288955688,0.04065147042274475"
0.25,"0.5222311019897461,0.5344246625900269,-0.22583475708961487","0.5728886723518372,0.527932345867157,-0.09722539782524109","0.4944896101951599,0.5390843749046326,0.011268515139818192","0.4346791207790375,0.7988038063049316,0.03460388258099556","0.2957926094532013,0.8936949968338013,-0.03258683532476425","0.39537492394447327,0.651177704334259,-0.13786756992340088","0.6105719804763794,1.4188542366027832,-0.037551481276750565","0.46185892820358276,1.402872920036316,0.036827825009822845"
0.25,"0.5225455164909363,0.5380327701568604,-0.22463122010231018","0.5729230046272278,0.5289512872695923,-0.0945579931139946","0.4922386705875397,0.5399515628814697,0.007735787890851498","0.43482112884521484,0.8009848594665527,0.040698155760765076","0.2892761528491974,0.8905906677246094,-0.03658726066350937","0.39766648411750793,0.6539442539215088,-0.11327389627695084","0.6108867526054382,1.419124722480774,-0.036805085837841034","0.4618401527404785,1.4030348062515259,0.036062564700841904"
0.25,"0.522406280040741,0.5406755208969116,-0.2161572277545929","0.5731192827224731,0.530677080154419,-0.09333666414022446","0.4920729100704193,0.5403082966804504,0.00968240574002266","0.4349583089351654,0.8004699945449829,0.053674936294555664","0.2907240092754364,0.8884843587875366,0.02189077064394951","0.39237457513809204,0.6419112086296082,0.0002111362700816244","0.6087363362312317,1.4172369241714478,-0.0342450812458992","0.45952361822128296,1.4014618396759033,0.03357226401567459"
0.25,"0.5226322412490845,0.5453911423683167,-0.2364920824766159","0.5733035206794739,0.5330721735954285,-0.10364444553852081","0.4920588433742523,0.5414264798164368,0.006432544440031052","0.435199499130249,0.8010953068733215,0.07685090601444244","0.2901366353034973,0.8897319436073303,0.056271858513355255","0.37835872173309326,0.6226255893707275,0.00542475888505578","0.6089483499526978,1.4173130989074707,-0.03885399550199509","0.4596419930458069,1.4015957117080688,0.03834501653909683"
0.25,"0.5230674743652344,0.5452404022216797,-0.23835107684135437","0.5733340978622437,0.5332407355308533,-0.09513594955205917","0.49207696318626404,0.5417214035987854,0.0074522062204778194","0.4353159964084625,0.8014347553253174,0.06973882764577866","0.2891484797000885,0.8952078819274902,-0.0627109482884407","0.36329418420791626,0.5859971642494202,-0.27502667903900146","0.6118672490119934,1.4198302030563354,-0.034207090735435486","0.4614716172218323,1.4091815948486328,0.033750616014003754"
0.25,"0.526677131652832,0.5448883771896362,-0.26542773842811584","0.5739536285400391,0.5332439541816711,-0.09515472501516342","0.4924629330635071,0.5418133735656738,-0.042891841381788254","0.43451109528541565,0.8013759851455688,-0.012465120293200016","0.28426748514175415,0.896047830581665,-0.21132442355155945","0.301344633102417,0.5596497058868408,-0.4472922384738922","0.612227737903595,1.4232944250106812,-0.008965199813246727","0.4612717628479004,1.4161056280136108,0.008511880412697792"
0.25,"0.5288499593734741,0.5445482730865479,-0.26107341051101685","0.5744889974594116,0.5332567095756531,-0.07119689881801605","0.4925244450569153,0.5418540835380554,-0.03737854212522507","0.43058037757873535,0.8013717532157898,-0.01829199492931366","0.27653977274894714,0.8732700943946838,-0.2675808072090149","0.2500348687171936,0.521692156791687,-0.5834538340568542","0.6123119592666626,1.4274741411209106,0.006545256823301315","0.45668864250183105,1.4219452142715454,-0.007020971737802029"
0.25,"0.5303457975387573,0.5381280183792114,-0.20383472740650177","0.5744382739067078,0.5332420468330383,-0.016069430857896805","0.49343305826187134,0.5418856143951416,0.019829759374260902","0.429093599319458,0.8025732040405273,0.03272171691060066","0.27656227350234985,0.8212857842445374,-0.21030855178833008","0.2036534547805786,0.5088900327682495,-0.5886297821998596","0.6116775274276733,1.4275658130645752,0.0033051359932869673","0.452519029378891,1.4217442274093628,-0.0038023884408175945"
0.25,"0.5310297012329102,0.5329751968383789,-0.21293911337852478","0.5743657350540161,0.5331823825836182,-0.025002669543027878","0.49413156509399414,0.5418955683708191,0.01864260993897915","0.4284594655036926,0.801794171333313,0.0477166473865509","0.27060946822166443,0.7851224541664124,-0.1779262274503708","0.16270095109939575,0.4880369007587433,-0.5626441240310669","0.611650288105011,1.4293746948242188,0.0016374854603782296","0.45214372873306274,1.4222007989883423,-0.002201946685090661"
