az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.5973064303398132,0.14444661140441895,-0.6432448029518127","0.6017160415649414,0.10951536893844604,-0.6194325089454651","0.6077333092689514,0.1102861687541008,-0.6198709607124329","0.6129105687141418,0.11159587651491165,-0.6198249459266663","0.5776934623718262,0.10580140352249146,-0.6508181691169739","0.5682176947593689,0.10471255332231522,-0.6513124704360962","0.5590828657150269,0.10333555936813354,-0.6515991687774658","0.6033702492713928,0.1251501441001892,-0.44044509530067444","0.5360081195831299,0.11611020565032959,-0.5806052684783936","0.6019150018692017,0.1792871206998825,-0.5649778246879578","0.5781930088996887,0.1814214140176773,-0.6081763505935669","0.5787566304206848,0.25895610451698303,-0.23423047363758087","0.4874503016471863,0.339061439037323,-0.553143322467804","0.5510845184326172,0.5295583009719849,-0.14532780647277832","0.5495050549507141,0.633232593536377,-0.580478847026825","0.5455609560012817,0.6766855716705322,-0.22390422224998474","0.6636993885040283,0.9424029588699341,-0.5983295440673828","0.5415895581245422,0.7188922166824341,-0.25264981389045715","0.676182746887207,1.011462926864624,-0.6717798113822937","0.5481976866722107,0.6994247436523438,-0.2946673333644867","0.700572669506073,1.0113945007324219,-0.6701639294624329","0.5474840998649597,0.688133180141449,-0.24259838461875916","0.6977350115776062,0.982545793056488,-0.5991089940071106","0.5365363955497742,0.6893211007118225,0.09421248733997345","0.4705074727535248,0.7086065411567688,-0.09435354173183441","0.5829325914382935,0.99169921875,0.2383202761411667","0.48242372274398804,0.9793810248374939,0.1276264190673828","0.505953848361969,1.1945881843566895,0.5271797180175781","0.459329754114151,1.2129361629486084,0.44180670380592346","0.4870966076850891,1.2168419361114502,0.5534770488739014","0.442106157541275,1.2464463710784912,0.47174105048179626","0.5036502480506897,1.2978192567825317,0.49840492010116577","0.4963788390159607,1.3014345169067383,0.3980006277561188"
0.5,0.0,"0.5018676519393921,0.14242850244045258,-0.6326111555099487","0.5037463903427124,0.10841979831457138,-0.6161646246910095","0.5101116299629211,0.1082906424999237,-0.6167081594467163","0.5132558345794678,0.1083228662610054,-0.6167267560958862","0.49319976568222046,0.10594836622476578,-0.6241174936294556","0.48773685097694397,0.10528425872325897,-0.6246117353439331","0.48353877663612366,0.10418635606765747,-0.6249352693557739","0.5145208239555359,0.11987793445587158,-0.4759107232093811","0.46340036392211914,0.1162823885679245,-0.5171653628349304","0.5130358338356018,0.17599889636039734,-0.5718218684196472","0.48925644159317017,0.1749478578567505,-0.57603919506073","0.5485804677009583,0.31482458114624023,-0.2619795501232147","0.45438987016677856,0.286258339881897,-0.4875710606575012","0.5378144383430481,0.4855380654335022,-0.010335730388760567","0.4885886311531067,0.5413851141929626,-0.5398630499839783","0.562501072883606,0.6173781752586365,0.10190758854150772","0.5584216713905334,0.7869718670845032,-0.6064096093177795","0.5644391775131226,0.6665757298469543,0.11470363289117813","0.5626690983772278,0.7325626015663147,-0.6715868711471558","0.5639804601669312,0.6742118000984192,0.0606653168797493","0.5701839327812195,0.8329447507858276,-0.6740403175354004","0.5601341724395752,0.6623544692993164,0.08492793142795563","0.5692602396011353,0.8177687525749207,-0.610019326210022","0.5175029039382935,0.6847041845321655,0.07491850107908249","0.4670896530151367,0.6822289228439331,-0.07511459290981293","0.5370314121246338,0.9232292175292969,0.35140204429626465","0.47746485471725464,0.8998478651046753,0.12721815705299377","0.5147172212600708,1.0757523775100708,0.631994366645813","0.4828607141971588,1.042168140411377,0.40005820989608765","0.5158497095108032,1.099168300628662,0.6556228399276733","0.47733640670776367,1.0861759185791016,0.4238825738430023","0.5273095965385437,1.1414045095443726,0.5991095900535583","0.4921441972255707,1.1353776454925537,0.3358069062232971"
0.5,0.0,"0.48045286536216736,0.14900806546211243,-0.4861781597137451","0.4728626310825348,0.12151148915290833,-0.4607427716255188","0.4710012376308441,0.12181191891431808,-0.46131235361099243","0.47198358178138733,0.12169817835092545,-0.4613608717918396","0.4723711907863617,0.11992614716291428,-0.48639899492263794","0.4737643301486969,0.11991401016712189,-0.48696985840797424","0.4683070778846741,0.1195971667766571,-0.48743829131126404","0.5119270086288452,0.13375993072986603,-0.3039207458496094","0.45285749435424805,0.13230158388614655,-0.41913384199142456","0.47260981798171997,0.17536062002182007,-0.4206145703792572","0.4711481034755707,0.17433175444602966,-0.4567663073539734","0.536476731300354,0.3130941390991211,-0.11274294555187225","0.4464091658592224,0.28809937834739685,-0.37340041995048523","0.5734185576438904,0.456815630197525,0.16237108409404755","0.4326550364494324,0.5286621451377869,-0.3637799918651581","0.6265634894371033,0.5399855375289917,0.32358986139297485","0.45635145902633667,0.7419538497924805,-0.4739529490470886","0.6418331861495972,0.567849338054657,0.3574979305267334","0.45571842789649963,0.7880343794822693,-0.51913982629776","0.6466643214225769,0.5646448135375977,0.29686054587364197","0.4768359065055847,0.7904144525527954,-0.5326882004737854","0.6392913460731506,0.5592317581176758,0.30441373586654663","0.4790430963039398,0.7690922021865845,-0.4819220006465912","0.532146692276001,0.6902230381965637,0.07443027943372726","0.4717908501625061,0.6950139999389648,-0.07469922304153442","0.5139517188072205,0.8992819786071777,0.3505452573299408","0.4730815887451172,0.9251968264579773,0.09428901225328445","0.49922269582748413,1.0022152662277222,0.6562300324440002","0.48570695519447327,1.155007243156433,0.34211546182632446","0.49170708656311035,1.0200672149658203,0.6824464797973633","0.47758692502975464,1.2086656093597412,0.36363083124160767","0.5119407176971436,1.061760425567627,0.6619361639022827","0.4960978925228119,1.2221592664718628,0.290820449590683"
0.5,0.0,"0.48276081681251526,0.17873473465442657,-0.35672053694725037","0.4757692217826843,0.15814486145973206,-0.32923927903175354","0.4858883321285248,0.15871742367744446,-0.32976657152175903","0.4991626739501953,0.1594926416873932,-0.32979878783226013","0.4808231294155121,0.15780678391456604,-0.3488907217979431","0.47964558005332947,0.15854105353355408,-0.34939461946487427","0.4754059910774231,0.1588442027568817,-0.34981781244277954","0.5211299657821655,0.16764850914478302,-0.18076609075069427","0.46785062551498413,0.16536954045295715,-0.27167198061943054","0.4832613468170166,0.20052333176136017,-0.2976920008659363","0.47668489813804626,0.19767729938030243,-0.3264256417751312","0.5448219776153564,0.3149207532405853,-0.04460460692644119","0.44596582651138306,0.30521360039711,-0.23838970065116882","0.6028721332550049,0.4219706952571869,0.18670988082885742","0.424466997385025,0.49003055691719055,-0.14581462740898132","0.6655710935592651,0.47019538283348083,0.30881884694099426","0.4159645140171051,0.6572288274765015,-0.35990026593208313","0.684328556060791,0.48638808727264404,0.3377739489078522","0.4075703024864197,0.7050086259841919,-0.4029979705810547","0.6881418228149414,0.4857788383960724,0.2822973430156708","0.4168184697628021,0.7040933966636658,-0.4233982563018799","0.6784248352050781,0.48107269406318665,0.29094523191452026","0.42342647910118103,0.6897302865982056,-0.3730984330177307","0.5376461148262024,0.6729470491409302,0.05235128477215767","0.477975994348526,0.6806334257125854,-0.05265139415860176","0.5257450938224792,0.8538065552711487,0.2871866524219513","0.4810234606266022,0.9044526815414429,0.002216039691120386","0.49934253096580505,0.9660369157791138,0.5703215599060059","0.5005989670753479,1.1164180040359497,0.20177778601646423","0.49690890312194824,0.9808427691459656,0.5932415127754211","0.5136667490005493,1.1453018188476562,0.21794430911540985","0.5056036710739136,1.028611421585083,0.5415645241737366","0.4989883303642273,1.1882948875427246,0.11502933502197266"
0.5,0.0,"0.4886811375617981,0.19378948211669922,-0.38910621404647827","0.4920307695865631,0.1741614043712616,-0.3611035943031311","0.5037721991539001,0.17470215260982513,-0.3615886867046356","0.5127734541893005,0.17497391998767853,-0.36160212755203247","0.4842572808265686,0.17381970584392548,-0.3713390827178955","0.4794088900089264,0.17449386417865753,-0.3718718886375427","0.4772181510925293,0.17542965710163116,-0.3722624182701111","0.5209210515022278,0.18610960245132446,-0.21264085173606873","0.47141337394714355,0.18529866635799408,-0.25987014174461365","0.49273648858070374,0.21524354815483093,-0.3313140273094177","0.48433583974838257,0.21386544406414032,-0.3473721742630005","0.5480372309684753,0.32065168023109436,-0.08534754067659378","0.44624561071395874,0.3131870627403259,-0.19421450793743134","0.6133903861045837,0.394342839717865,0.11756636202335358","0.42122897505760193,0.4672013223171234,0.02565705217421055","0.6776431798934937,0.400606632232666,0.22738802433013916","0.40902072191238403,0.599545419216156,-0.3003764748573303","0.7010838985443115,0.4172602891921997,0.2519305348396301","0.40193915367126465,0.6386991739273071,-0.33456698060035706","0.7033731937408447,0.4191332161426544,0.19946031272411346","0.40871453285217285,0.6377628445625305,-0.3610937297344208","0.6925052404403687,0.4171510338783264,0.2107744663953781","0.4144546091556549,0.6260539889335632,-0.31528735160827637","0.5325280427932739,0.6410126686096191,0.021263010799884796","0.4713209569454193,0.6422879695892334,-0.021701056510210037","0.5242586135864258,0.8453718423843384,0.08674086630344391","0.4778750538825989,0.873321533203125,-0.06937739253044128","0.49731388688087463,0.956732451915741,0.33915412425994873","0.4926890432834625,1.0017040967941284,0.12826934456825256","0.4887513220310211,0.962855875492096,0.360232412815094","0.5019587874412537,1.0179336071014404,0.14470992982387543","0.5020576119422913,1.0208145380020142,0.29086610674858093","0.4835737347602844,1.108948826789856,0.046696145087480545"
0.5,0.0,"0.4892243444919586,0.2025112807750702,-0.27833661437034607","0.5002503395080566,0.18372049927711487,-0.2499716728925705","0.5083256959915161,0.1847396194934845,-0.25042879581451416","0.5148398876190186,0.18561393022537231,-0.25042128562927246","0.48326897621154785,0.18253949284553528,-0.2598833739757538","0.480964720249176,0.18338368833065033,-0.2603796720504761","0.4787406921386719,0.18438857793807983,-0.2607167959213257","0.5198538899421692,0.19735994935035706,-0.11113373935222626","0.4738832116127014,0.19453269243240356,-0.15707415342330933","0.5022079348564148,0.22424234449863434,-0.22515854239463806","0.4828261733055115,0.2222243845462799,-0.2408207654953003","0.5508571863174438,0.32132452726364136,-0.012342273257672787","0.44555172324180603,0.31841200590133667,-0.11870989948511124","0.6125809550285339,0.3700442314147949,0.12525580823421478","0.4033831059932709,0.4214469790458679,-0.08158276230096817","0.6840323805809021,0.3696880638599396,0.1862991452217102","0.3335917592048645,0.43522635102272034,-0.22909876704216003","0.7094968557357788,0.3792675733566284,0.20413653552532196","0.3446507751941681,0.5020514726638794,-0.2594466507434845","0.7126684784889221,0.38191521167755127,0.15855175256729126","0.3316376507282257,0.49501386284828186,-0.28136885166168213","0.6999305486679077,0.3826928734779358,0.17068755626678467","0.33351022005081177,0.44872304797172546,-0.24203869700431824","0.5276802778244019,0.646742582321167,0.02306242845952511","0.46872439980506897,0.6438343524932861,-0.02342241443693638","0.5247371196746826,0.838118851184845,0.06764787435531616","0.46696940064430237,0.8371419906616211,-0.06935352832078934","0.5019264817237854,0.9545479416847229,0.2970336675643921","0.470355749130249,0.9515736699104309,0.1775553822517395","0.49276843667030334,0.9696370363235474,0.3158637583255768","0.473580926656723,0.9634737372398376,0.20018582046031952","0.5078794956207275,1.011669635772705,0.23705117404460907","0.46916308999061584,1.0234826803207397,0.11666712909936905"
0.5,0.0,"0.49595722556114197,0.2045878767967224,-0.2685532569885254","0.5048717260360718,0.19052375853061676,-0.24436648190021515","0.5107829570770264,0.191411554813385,-0.24477095901966095","0.5149116516113281,0.19240553677082062,-0.24477513134479523","0.48960432410240173,0.18911197781562805,-0.2506512999534607","0.48557013273239136,0.1895890086889267,-0.25111275911331177","0.48199009895324707,0.1904008835554123,-0.2514030635356903","0.5173389911651611,0.2023322433233261,-0.12359008938074112","0.4757677912712097,0.19880451261997223,-0.15219631791114807","0.5061797499656677,0.22489513456821442,-0.22220425307750702","0.48911863565444946,0.22291038930416107,-0.23282194137573242","0.5515506863594055,0.32197073101997375,-0.05064011737704277","0.4455171227455139,0.3220224976539612,-0.10806083679199219","0.6138184666633606,0.3621068298816681,-0.00035587575985118747","0.38185471296310425,0.42693060636520386,-0.09394712746143341","0.6807241439819336,0.3579048216342926,-0.06548826396465302","0.38590484857559204,0.5651347637176514,-0.2473965883255005","0.7056224346160889,0.3641376197338104,-0.0729006975889206","0.3858470320701599,0.6113695502281189,-0.28094008564949036","0.707548201084137,0.3613317310810089,-0.11005139350891113","0.39871543645858765,0.6151611804962158,-0.30985140800476074","0.6965916752815247,0.36255818605422974,-0.08269472420215607","0.4037350118160248,0.5996149182319641,-0.2635189890861511","0.5211036801338196,0.6430438756942749,0.015345141291618347","0.4635449945926666,0.6344728469848633,-0.015670156106352806","0.523796021938324,0.8252173662185669,0.03408382460474968","0.463706910610199,0.8221303224563599,-0.11098767817020416","0.5027638673782349,0.9551329016685486,0.22808904945850372","0.4686633050441742,0.9520171284675598,0.10251015424728394","0.4910581707954407,0.9735972285270691,0.24170717597007751","0.47017917037010193,0.9678628444671631,0.1199272871017456","0.5218755006790161,1.0126713514328003,0.1433836817741394","0.47250962257385254,1.0221550464630127,0.020650504156947136"
0.5,0.0,"0.49693527817726135,0.20719416439533234,-0.2932794392108917","0.5027907490730286,0.1932700276374817,-0.270990788936615","0.5082806944847107,0.19467438757419586,-0.27138471603393555","0.5121718049049377,0.19567279517650604,-0.271393358707428","0.48882609605789185,0.1914406716823578,-0.2775661051273346","0.4842248857021332,0.19196896255016327,-0.2780103087425232","0.47974151372909546,0.19287613034248352,-0.278305321931839","0.5120224356651306,0.20405513048171997,-0.15038658678531647","0.4742087721824646,0.2028031200170517,-0.17942401766777039","0.5039266347885132,0.22741466760635376,-0.2460019588470459","0.4885515570640564,0.22575658559799194,-0.25665366649627686","0.5490586757659912,0.3283381760120392,-0.07498057186603546","0.4402145445346832,0.3238256573677063,-0.11999429762363434","0.6064067482948303,0.3566899597644806,-0.03942520171403885","0.3874235153198242,0.4512096047401428,-0.15040236711502075","0.6745722889900208,0.34856733679771423,-0.1111578717827797","0.40108275413513184,0.5809994339942932,-0.27191823720932007","0.6958316564559937,0.3555472195148468,-0.12276462465524673","0.3958890438079834,0.623953104019165,-0.3063058853149414","0.6973817944526672,0.3498099446296692,-0.16033364832401276","0.4056759476661682,0.6248934268951416,-0.33262187242507935","0.6888747215270996,0.3532501459121704,-0.12768132984638214","0.41051965951919556,0.6115164160728455,-0.2867446541786194","0.5225188136100769,0.6314072012901306,0.010776875540614128","0.4648643136024475,0.624289333820343,-0.011086108162999153","0.5243812203407288,0.8126389980316162,0.06397508084774017","0.4638586938381195,0.8093705177307129,-0.0009136673761531711","0.5083977580070496,0.9566819071769714,0.24272286891937256","0.46932435035705566,0.9561163783073425,0.1834910362958908","0.4986225962638855,0.9751518368721008,0.25448983907699585","0.4731731414794922,0.9739288091659546,0.19783934950828552","0.5302797555923462,1.0110410451889038,0.15632127225399017","0.454812616109848,1.028378963470459,0.09804868698120117"
0.5,0.0,"0.4946788251399994,0.21022635698318481,-0.283245712518692","0.4994394779205322,0.19427725672721863,-0.26109978556632996","0.5041297674179077,0.19535401463508606,-0.261478453874588","0.5081225633621216,0.1966559737920761,-0.2614937424659729","0.48766428232192993,0.19330281019210815,-0.26623234152793884","0.4831487536430359,0.19402648508548737,-0.26665472984313965","0.48015156388282776,0.1951718032360077,-0.26693859696388245","0.5122197866439819,0.20807144045829773,-0.142353355884552","0.4759182929992676,0.2058170586824417,-0.16524192690849304","0.501867413520813,0.22922922670841217,-0.2371014803647995","0.4863653779029846,0.22769585251808167,-0.24584801495075226","0.5476651191711426,0.3279525637626648,-0.07325537502765656","0.4394325315952301,0.329020619392395,-0.10145401954650879","0.6066359281539917,0.3519551455974579,-0.04826202988624573","0.40273016691207886,0.46112653613090515,-0.1322016716003418","0.6735525131225586,0.34382861852645874,-0.12391176074743271","0.4049055576324463,0.5911000370979309,-0.25312989950180054","0.6935291886329651,0.3498836159706116,-0.13740558922290802","0.4015137553215027,0.6363206505775452,-0.2874743640422821","0.6956997513771057,0.34727150201797485,-0.17341718077659607","0.4107656478881836,0.6349247097969055,-0.3146054744720459","0.6882563233375549,0.35165342688560486,-0.13910405337810516","0.41447004675865173,0.6205272674560547,-0.26825544238090515","0.5211294889450073,0.6292765736579895,0.005731511861085892","0.4634556174278259,0.6214793920516968,-0.006025445647537708","0.5206934213638306,0.8104652166366577,0.06273363530635834","0.4623804986476898,0.8062292337417603,0.021588420495390892","0.5040761828422546,0.954578161239624,0.26548805832862854","0.4686407148838043,0.9517079591751099,0.22845926880836487","0.49609604477882385,0.9701753258705139,0.27977898716926575","0.4726155400276184,0.968507707118988,0.24446508288383484","0.5163195133209229,1.0156419277191162,0.17807504534721375","0.4692857265472412,1.0246235132217407,0.1428367793560028"
0.5,0.0,"0.49510669708251953,0.21178176999092102,-0.28442317247390747","0.49911242723464966,0.19564703106880188,-0.2632119059562683","0.5034143924713135,0.19662311673164368,-0.26360565423965454","0.5067815184593201,0.19783717393875122,-0.2635757029056549","0.4897240698337555,0.1958213448524475,-0.26706597208976746","0.48501110076904297,0.19706375896930695,-0.26748889684677124","0.4818243384361267,0.19835065305233002,-0.26776614785194397","0.5108239054679871,0.20888477563858032,-0.14473314583301544","0.4748595654964447,0.20947051048278809,-0.1635306179523468","0.5024629831314087,0.23011554777622223,-0.23829829692840576","0.4876074194908142,0.22998246550559998,-0.24538572132587433","0.5457984209060669,0.33230358362197876,-0.07536374032497406","0.4396422803401947,0.3303883373737335,-0.08132286369800568","0.6056739091873169,0.3493981957435608,-0.034981537610292435","0.40862637758255005,0.4680039584636688,-0.12026578187942505","0.6732531189918518,0.34599125385284424,-0.09977445006370544","0.40764564275741577,0.5933610200881958,-0.22450637817382812","0.6922401189804077,0.3486422300338745,-0.11355660110712051","0.40358591079711914,0.6401017308235168,-0.25540608167648315","0.6947263479232788,0.3469502031803131,-0.15048405528068542","0.4119836390018463,0.6365717053413391,-0.2828107476234436","0.687364935874939,0.35037609934806824,-0.1169428825378418","0.41651296615600586,0.6205376386642456,-0.2394425868988037","0.5183598399162292,0.624035120010376,0.005145957227796316","0.464139461517334,0.6166978478431702,-0.005421758629381657","0.5223268866539001,0.8128591775894165,0.06448344886302948","0.46353936195373535,0.8073945641517639,0.046507664024829865","0.5054998993873596,0.9558717608451843,0.267944872379303","0.47158926725387573,0.9542661309242249,0.24299021065235138","0.4965476393699646,0.9703215956687927,0.28200680017471313","0.47482141852378845,0.9702288508415222,0.2577666938304901","0.5235975980758667,1.0171788930892944,0.1791743040084839","0.45270466804504395,1.0227329730987549,0.16480278968811035"
