az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.5438482165336609,0.23955515027046204,-0.27392953634262085","0.5432366132736206,0.2280227392911911,-0.25667235255241394","0.5450690388679504,0.22777482867240906,-0.2567301094532013","0.5466257929801941,0.22748300433158875,-0.2567809224128723","0.5358158349990845,0.22897428274154663,-0.262868732213974","0.5319133400917053,0.22962689399719238,-0.26286959648132324","0.5280055999755859,0.23069912195205688,-0.2628839612007141","0.5435027480125427,0.23414911329746246,-0.15190283954143524","0.5177951455116272,0.2419513463973999,-0.17838092148303986","0.5470821261405945,0.2562544643878937,-0.23384790122509003","0.539490282535553,0.2583106756210327,-0.24156662821769714","0.5798207521438599,0.3141269385814667,-0.08550567924976349","0.49381881952285767,0.3587172329425812,-0.10236827284097672","0.6412912011146545,0.3347719609737396,-0.057801254093647","0.4893382489681244,0.4771783947944641,-0.07642583549022675","0.695826530456543,0.28668996691703796,-0.14117302000522614","0.47961148619651794,0.580472469329834,-0.15837156772613525","0.7159662246704102,0.2818939685821533,-0.15943579375743866","0.47446876764297485,0.6190363168716431,-0.17350523173809052","0.7151332497596741,0.27751848101615906,-0.19387489557266235","0.4778008460998535,0.618139922618866,-0.21486076712608337","0.7077463865280151,0.2788158059120178,-0.15823405981063843","0.4804527163505554,0.6066927909851074,-0.1762561947107315","0.5741291642189026,0.5634205341339111,-0.01299162209033966","0.5269332528114319,0.5723631381988525,0.012900853529572487","0.5739964246749878,0.7229530215263367,-0.0019540158100426197","0.5394107103347778,0.73016357421875,0.047705262899398804","0.5749512910842896,0.8559481501579285,0.18994373083114624","0.553735613822937,0.8474607467651367,0.2545258402824402","0.5783175826072693,0.8661251664161682,0.20162692666053772","0.5596907734870911,0.8578053712844849,0.2685946524143219","0.5664411187171936,0.9143013954162598,0.09017390757799149","0.5419777035713196,0.9033714532852173,0.1702299565076828"
-0.5,0.0,"0.5173141360282898,0.23915758728981018,-0.24639280140399933","0.5195134282112122,0.22703099250793457,-0.22817781567573547","0.5219337940216064,0.22704841196537018,-0.22822928428649902","0.5246518850326538,0.22701877355575562,-0.2282840460538864","0.50994873046875,0.22749389708042145,-0.22973811626434326","0.5059099197387695,0.22803808748722076,-0.22973187267780304","0.5009068250656128,0.22894810140132904,-0.2297419011592865","0.5254265666007996,0.23485229909420013,-0.1282956451177597","0.4940299093723297,0.23909589648246765,-0.13280080258846283","0.5216447710990906,0.25641563534736633,-0.20905201137065887","0.509031355381012,0.25788745284080505,-0.2104036808013916","0.5609539747238159,0.3323977291584015,-0.08394624292850494","0.474579393863678,0.33814242482185364,-0.06752386689186096","0.6114891767501831,0.35674986243247986,-0.08595441281795502","0.46529024839401245,0.4269295930862427,-0.05117955058813095","0.6761206984519958,0.33685243129730225,-0.17233425378799438","0.45501255989074707,0.5289660096168518,-0.12585118412971497","0.700634777545929,0.3324923515319824,-0.19728438556194305","0.4491664469242096,0.5632109045982361,-0.14325638115406036","0.7014428377151489,0.3299271762371063,-0.22477535903453827","0.45241183042526245,0.5649372935295105,-0.1767747700214386","0.6946598887443542,0.331034779548645,-0.18788470327854156","0.45602893829345703,0.5528542995452881,-0.14157362282276154","0.553302526473999,0.5670228004455566,-0.014208015985786915","0.5050420165061951,0.5733630061149597,0.014123506844043732","0.5570322275161743,0.7233961224555969,-0.006779550574719906","0.5114387273788452,0.7288679480552673,0.0645294263958931","0.5551818013191223,0.8492399454116821,0.24930059909820557","0.5298861265182495,0.8478614091873169,0.30980944633483887","0.5539669394493103,0.8661416172981262,0.26351702213287354","0.5385953187942505,0.8629480004310608,0.32882359623908997","0.5455615520477295,0.9071959853172302,0.17429204285144806","0.5123621821403503,0.9052300453186035,0.23276977241039276"
-0.5,0.0,"0.5203672051429749,0.23913216590881348,-0.27244046330451965","0.524391770362854,0.22679202258586884,-0.2562731206417084","0.5277892351150513,0.22700054943561554,-0.2563316822052002","0.531006395816803,0.2270628809928894,-0.25639501214027405","0.5142316818237305,0.22663745284080505,-0.25223398208618164","0.5097646713256836,0.22696691751480103,-0.2522030472755432","0.5054739713668823,0.2275286763906479,-0.25216972827911377","0.5341091156005859,0.23609262704849243,-0.16412948071956635","0.5008317232131958,0.23822276294231415,-0.14188817143440247","0.5267836451530457,0.2566101849079132,-0.23736052215099335","0.5141172409057617,0.2580728828907013,-0.2304648905992508","0.5669136643409729,0.3353486657142639,-0.1406082808971405","0.4834098815917969,0.3361707329750061,-0.0677308738231659","0.6265991926193237,0.34367963671684265,-0.13587090373039246","0.47487950325012207,0.44159194827079773,-0.03346291929483414","0.686883270740509,0.3127388060092926,-0.23198965191841125","0.4633827209472656,0.5444930791854858,-0.09899956732988358","0.7101059556007385,0.30755969882011414,-0.2605574429035187","0.45583003759384155,0.5784226059913635,-0.11489580571651459","0.711323618888855,0.3071366846561432,-0.28704482316970825","0.4608415961265564,0.5806418061256409,-0.14659133553504944","0.7028982043266296,0.30859261751174927,-0.24764029681682587","0.4642912745475769,0.5696397423744202,-0.11373364925384521","0.5555096864700317,0.5722319483757019,-0.019150760024785995","0.5052804350852966,0.572836697101593,0.019106049090623856","0.5615358948707581,0.7252002358436584,0.009309742599725723","0.524056077003479,0.7275802493095398,0.08858702331781387","0.5603718161582947,0.8498682379722595,0.2360367476940155","0.5381941795349121,0.8497177958488464,0.3200533986091614","0.5592361688613892,0.8674745559692383,0.2517547607421875","0.5441288948059082,0.8645995259284973,0.33767253160476685","0.549101710319519,0.9066053628921509,0.12450540065765381","0.5253133177757263,0.9051522016525269,0.243937686085701"
-0.5,0.0,"0.5262190103530884,0.23911119997501373,-0.28239119052886963","0.5279435515403748,0.22694076597690582,-0.26665744185447693","0.5305519700050354,0.22725877165794373,-0.2667129635810852","0.5332211256027222,0.2275867462158203,-0.2667911946773529","0.5186139345169067,0.22666530311107635,-0.26408085227012634","0.5146337747573853,0.22686415910720825,-0.2640591263771057","0.5102372169494629,0.22714996337890625,-0.2640169858932495","0.5346004366874695,0.2370888888835907,-0.17355932295322418","0.50384920835495,0.2382604032754898,-0.15681613981723785","0.5310474634170532,0.2567540407180786,-0.246754452586174","0.5207608938217163,0.25862035155296326,-0.24193808436393738","0.569017231464386,0.33259153366088867,-0.1258033663034439","0.48680782318115234,0.3382161259651184,-0.08517185598611832","0.6323586702346802,0.3367651104927063,-0.14981473982334137","0.4781603217124939,0.4476507306098938,-0.044450320303440094","0.6931432485580444,0.3048810660839081,-0.24829871952533722","0.4662420153617859,0.5505085587501526,-0.09378164261579514","0.7156191468238831,0.3037727475166321,-0.2709737718105316","0.4593539834022522,0.5848026871681213,-0.10818656533956528","0.7169046401977539,0.30364784598350525,-0.31609708070755005","0.46354246139526367,0.5870808362960815,-0.1371673196554184","0.7094345092773438,0.304377019405365,-0.26571133732795715","0.4669121205806732,0.5763512849807739,-0.10700490325689316","0.5585887432098389,0.5755965113639832,-0.011218692176043987","0.5094143748283386,0.5720847845077515,0.011137628927826881","0.561259388923645,0.7231301069259644,0.022460926324129105","0.5259906053543091,0.7273446917533875,0.08735094219446182","0.5617677569389343,0.8498119711875916,0.259346067905426","0.5410422086715698,0.848051905632019,0.3341193199157715","0.5637202858924866,0.8647200465202332,0.2768067717552185","0.5476450324058533,0.8615686297416687,0.3537532687187195","0.5479038953781128,0.9021937847137451,0.14981210231781006","0.5273168683052063,0.9038956761360168,0.25921472907066345"
-0.5,0.0,"0.5302502512931824,0.23937125504016876,-0.2704600393772125","0.5315354466438293,0.22706559300422668,-0.25413137674331665","0.5338560342788696,0.22745870053768158,-0.2541911005973816","0.5361724495887756,0.2280457317829132,-0.2542566657066345","0.5226919651031494,0.22683754563331604,-0.25353842973709106","0.5186831951141357,0.22708681225776672,-0.25351452827453613","0.5139966607093811,0.22753497958183289,-0.2534782886505127","0.535790741443634,0.2379678338766098,-0.15978527069091797","0.5060673356056213,0.23854054510593414,-0.1518167406320572","0.5339657068252563,0.2570367455482483,-0.23459139466285706","0.5244184732437134,0.2591876685619354,-0.23250754177570343","0.571603000164032,0.3288324475288391,-0.11633839458227158","0.48698583245277405,0.3426847457885742,-0.08176586776971817","0.6323940753936768,0.3316211998462677,-0.1662409007549286","0.4799728989601135,0.4509926736354828,-0.04062357172369957","0.695469319820404,0.3039083778858185,-0.24510808289051056","0.46868062019348145,0.556708812713623,-0.08886024355888367","0.7173730134963989,0.3029143214225769,-0.2866726517677307","0.4614619314670563,0.5908090472221375,-0.10191582143306732","0.7187994718551636,0.30229631066322327,-0.2937803566455841","0.4660460948944092,0.5930503010749817,-0.13212378323078156","0.7107925415039062,0.30319732427597046,-0.2595263719558716","0.46925801038742065,0.5826505422592163,-0.10223700106143951","0.561133086681366,0.5751931071281433,-0.016399014741182327","0.5127652883529663,0.5715435743331909,0.016339503228664398","0.5640458464622498,0.7243661880493164,0.022671246901154518","0.530783474445343,0.7298445701599121,0.09467969089746475","0.566744863986969,0.8490841388702393,0.24535906314849854","0.5427051782608032,0.8497691750526428,0.3276853859424591","0.5679529309272766,0.8635876178741455,0.26090773940086365","0.5487567782402039,0.8645091652870178,0.34631451964378357","0.5528024435043335,0.9016225337982178,0.14178432524204254","0.5302090048789978,0.9047600030899048,0.25350165367126465"
-0.5,0.0,"0.5314122438430786,0.2386738657951355,-0.2739293575286865","0.5320789813995361,0.22664904594421387,-0.25685110688209534","0.5344341993331909,0.22706876695156097,-0.25691500306129456","0.5365883111953735,0.22761298716068268,-0.2569999098777771","0.5231331586837769,0.22634455561637878,-0.2554358243942261","0.5187779664993286,0.22657695412635803,-0.2554137110710144","0.5141252279281616,0.22704289853572845,-0.2553809881210327","0.5358661413192749,0.2372189164161682,-0.16109271347522736","0.5065871477127075,0.2387470304965973,-0.148996502161026","0.5354906916618347,0.25665581226348877,-0.23777785897254944","0.5253755450248718,0.25786545872688293,-0.23449918627738953","0.572692334651947,0.32719188928604126,-0.1225496158003807","0.4877212941646576,0.34442779421806335,-0.07269640266895294","0.6351096034049988,0.3290071189403534,-0.15400436520576477","0.4811926484107971,0.4521618187427521,-0.029583603143692017","0.6991458535194397,0.30322644114494324,-0.23153460025787354","0.46963614225387573,0.5581305027008057,-0.07882470637559891","0.7214124202728271,0.3005664348602295,-0.2609695494174957","0.46251511573791504,0.5944348573684692,-0.09140743315219879","0.7216284275054932,0.3003790080547333,-0.2846633791923523","0.4674423336982727,0.5956844091415405,-0.12445831298828125","0.7134103775024414,0.30175459384918213,-0.24733097851276398","0.47111931443214417,0.5839744210243225,-0.09401782602071762","0.5614205598831177,0.5740721225738525,-0.0261103305965662","0.5135883688926697,0.5722257494926453,0.026075104251503944","0.565568208694458,0.7258656620979309,-0.002266886178404093","0.527643084526062,0.7297708988189697,0.11547096818685532","0.5659881830215454,0.8527553081512451,0.21961382031440735","0.5446954369544983,0.8508235216140747,0.3535079061985016","0.5680333971977234,0.8716180324554443,0.2350507527589798","0.5514700412750244,0.8658120632171631,0.3717208206653595","0.555567741394043,0.9028171300888062,0.11302711069583893","0.5274982452392578,0.9037317037582397,0.28090569376945496"
-0.5,0.0,"0.5322010517120361,0.23854997754096985,-0.2600626051425934","0.5325316190719604,0.22655989229679108,-0.24300642311573029","0.534772515296936,0.22698166966438293,-0.24307414889335632","0.5367990136146545,0.22743189334869385,-0.24315321445465088","0.5240813493728638,0.22616249322891235,-0.24196772277355194","0.519832193851471,0.22650714218616486,-0.24194224178791046","0.515265941619873,0.22726263105869293,-0.24192078411579132","0.5355780124664307,0.23714427649974823,-0.1484510898590088","0.5074014067649841,0.23947374522686005,-0.13843229413032532","0.5361970067024231,0.2566012442111969,-0.2244677096605301","0.5264953374862671,0.2579938769340515,-0.22183573246002197","0.5726293921470642,0.3273793160915375,-0.11274407804012299","0.4875801205635071,0.3464662432670593,-0.06644313037395477","0.6340914964675903,0.32425791025161743,-0.13705787062644958","0.4815201163291931,0.4543258249759674,-0.03086947463452816","0.6987805366516113,0.30276793241500854,-0.2190641611814499","0.46984991431236267,0.560555100440979,-0.08408268541097641","0.7213326096534729,0.2999887764453888,-0.24710412323474884","0.46324554085731506,0.5965943932533264,-0.09827551245689392","0.7218385338783264,0.3001555800437927,-0.2736753225326538","0.4682164788246155,0.5968955755233765,-0.13093498349189758","0.7137041091918945,0.30142495036125183,-0.23513884842395782","0.47171321511268616,0.5847708582878113,-0.09983845055103302","0.5624501705169678,0.5734721422195435,-0.024674203246831894","0.5137477517127991,0.5733592510223389,0.024627773091197014","0.5665645003318787,0.7279821634292603,-0.0056588174775242805","0.5304023027420044,0.7301979660987854,0.11691318452358246","0.5672422647476196,0.8552595376968384,0.22009150683879852","0.5454471111297607,0.8511629700660706,0.3588513731956482","0.5689693093299866,0.8742659091949463,0.23597833514213562","0.5523611307144165,0.8658873438835144,0.3776087760925293","0.5566930174827576,0.9041637778282166,0.11440368741750717","0.5298234224319458,0.9039502739906311,0.28661951422691345"
-0.5,0.0,"0.5324742794036865,0.23830831050872803,-0.2586989104747772","0.5328875780105591,0.22633282840251923,-0.24150726199150085","0.5350342988967896,0.22669631242752075,-0.2415791004896164","0.5369869470596313,0.22702689468860626,-0.24166080355644226","0.5243726968765259,0.22589904069900513,-0.2405535727739334","0.5202146768569946,0.2261422723531723,-0.24052686989307404","0.5158092975616455,0.2267904281616211,-0.24050912261009216","0.535793125629425,0.23698370158672333,-0.1469145268201828","0.5082756280899048,0.23898957669734955,-0.13708361983299255","0.5363180041313171,0.2562107741832733,-0.2230863869190216","0.5267750024795532,0.25727033615112305,-0.22054097056388855","0.5720666646957397,0.32542869448661804,-0.11244799196720123","0.48795992136001587,0.3464241921901703,-0.06172468513250351","0.6325961947441101,0.3207760155200958,-0.13576574623584747","0.4816824495792389,0.4537197947502136,-0.02129485085606575","0.6980692744255066,0.30422306060791016,-0.2189885675907135","0.4709392189979553,0.5602701306343079,-0.07126069813966751","0.7202844023704529,0.3004034161567688,-0.24660074710845947","0.4636426866054535,0.5964146256446838,-0.08319210261106491","0.7207447290420532,0.2993207573890686,-0.2748413681983948","0.4685719609260559,0.5981142520904541,-0.11617173254489899","0.7133119106292725,0.3012416660785675,-0.2355029135942459","0.47233468294143677,0.5863373279571533,-0.08607690036296844","0.563383162021637,0.5736791491508484,-0.024719147011637688","0.515025794506073,0.5736196041107178,0.02467174455523491","0.5680413246154785,0.7277229428291321,-0.003884183242917061","0.5313661098480225,0.7295534610748291,0.10128460079431534","0.5686457753181458,0.8534565567970276,0.24618986248970032","0.5453839302062988,0.8511670231819153,0.34918442368507385","0.5709136724472046,0.870440661907196,0.2647398114204407","0.5521555542945862,0.8660581111907959,0.36891046166419983","0.5571261048316956,0.9049166440963745,0.1454700082540512","0.530177891254425,0.9043868184089661,0.2764490246772766"
-0.5,0.0,"0.5341762900352478,0.2382832169532776,-0.2638106942176819","0.5345420241355896,0.22620472311973572,-0.24698340892791748","0.536535918712616,0.22654518485069275,-0.24704694747924805","0.5384442210197449,0.22683978080749512,-0.24712920188903809","0.5264946222305298,0.22582745552062988,-0.2463991641998291","0.522569477558136,0.22619999945163727,-0.24638855457305908","0.518203854560852,0.22701390087604523,-0.24637122452259064","0.5366374254226685,0.2369309365749359,-0.15254586935043335","0.5097692012786865,0.23922373354434967,-0.1452253758907318","0.5379232168197632,0.25607988238334656,-0.2282518446445465","0.5286625027656555,0.25716593861579895,-0.22637109458446503","0.5722142457962036,0.32503584027290344,-0.11748150736093521","0.4874195158481598,0.34623831510543823,-0.0681476891040802","0.6327035427093506,0.31946879625320435,-0.1312108039855957","0.4806261956691742,0.451201856136322,-0.02473355457186699","0.6976000666618347,0.30866318941116333,-0.20994213223457336","0.4716224670410156,0.5570316314697266,-0.07042445242404938","0.7202563881874084,0.3027937114238739,-0.23714299499988556","0.46413666009902954,0.5931825041770935,-0.08196289837360382","0.7205251455307007,0.30033013224601746,-0.2657133936882019","0.46865057945251465,0.594026505947113,-0.11577434837818146","0.7132407426834106,0.30391940474510193,-0.2270064353942871","0.47263461351394653,0.5828732252120972,-0.08589337021112442","0.5644012689590454,0.5722551941871643,-0.027209704741835594","0.5167607665061951,0.5728985667228699,0.02717781625688076","0.5689460039138794,0.7266460061073303,-0.006715141236782074","0.5293914079666138,0.7287898659706116,0.10457047075033188","0.5682490468025208,0.852132260799408,0.22908715903759003","0.546728253364563,0.8500494360923767,0.34536251425743103","0.5708111524581909,0.8709816932678223,0.24599668383598328","0.5541613101959229,0.8661683797836304,0.3640593886375427","0.557690441608429,0.9050526022911072,0.12726041674613953","0.5289953947067261,0.9042432308197021,0.2719353437423706"
-0.5,0.0,"0.5345900654792786,0.23820750415325165,-0.26741376519203186","0.5345258712768555,0.2260003238916397,-0.2521470785140991","0.5364807844161987,0.22622784972190857,-0.2521976828575134","0.5384025573730469,0.2263839989900589,-0.252275288105011","0.5263243913650513,0.22576402127742767,-0.2508718967437744","0.5224758386611938,0.22626285254955292,-0.2508806884288788","0.5179036855697632,0.22729402780532837,-0.2508799433708191","0.5365012288093567,0.23599660396575928,-0.15816815197467804","0.509684145450592,0.24002517759799957,-0.15213045477867126","0.5385661721229553,0.25576138496398926,-0.23270705342292786","0.5297286510467529,0.2570415139198303,-0.23050794005393982","0.5737782716751099,0.325181782245636,-0.11798155307769775","0.4882749617099762,0.3463198244571686,-0.07750194519758224","0.6346668601036072,0.31671109795570374,-0.12355019897222519","0.4807996153831482,0.45272815227508545,-0.029998164623975754","0.6999273896217346,0.30491435527801514,-0.19381609559059143","0.47129735350608826,0.5554733872413635,-0.06835822761058807","0.7215965390205383,0.2989027202129364,-0.2182885855436325","0.4639819264411926,0.5914055109024048,-0.07793129235506058","0.7231126427650452,0.2977254092693329,-0.24699489772319794","0.4680350720882416,0.5921046137809753,-0.1122950091958046","0.7163563966751099,0.30135247111320496,-0.21080851554870605","0.4720499515533447,0.5817813873291016,-0.08343948423862457","0.5648537874221802,0.5725884437561035,-0.02591448649764061","0.5171421766281128,0.5737660527229309,0.02586875855922699","0.5682476162910461,0.7262818217277527,-0.0026322011835873127","0.5313659906387329,0.72922682762146,0.09585151076316833","0.568686306476593,0.8528199195861816,0.23578481376171112","0.5474179983139038,0.8508782982826233,0.3276379704475403","0.571502149105072,0.8722469806671143,0.25311022996902466","0.5550347566604614,0.8684700131416321,0.3456384241580963","0.5565869808197021,0.9053095579147339,0.1358703225851059","0.5296469926834106,0.9045013189315796,0.25298935174942017"
