az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.5032055377960205,0.3952651917934418,-0.3055099546909332","0.5115769505500793,0.3753049075603485,-0.28311464190483093","0.5170386433601379,0.37541627883911133,-0.28318193554878235","0.5218188762664795,0.3758922219276428,-0.2831710875034332","0.49746543169021606,0.3748466968536377,-0.286749929189682","0.4934219419956207,0.3750632107257843,-0.2867338955402374","0.4890215992927551,0.37595486640930176,-0.28676801919937134","0.528644323348999,0.3873470425605774,-0.15697647631168365","0.48630499839782715,0.38799166679382324,-0.17417195439338684","0.5131973028182983,0.4190710186958313,-0.25988760590553284","0.4950716495513916,0.41952085494995117,-0.26439130306243896","0.5651035308837891,0.493741512298584,-0.061813510954380035","0.4517131447792053,0.5260807275772095,-0.11343343555927277","0.6389167904853821,0.49700745940208435,0.03318110480904579","0.4394698143005371,0.6818770170211792,-0.0625331923365593","0.6948802471160889,0.4748438000679016,-0.016670260578393936","0.4540117681026459,0.822393536567688,-0.08211273699998856","0.7245205640792847,0.4798569679260254,-0.04051278531551361","0.4513989984989166,0.863409698009491,-0.09229809045791626","0.7227768898010254,0.4805315136909485,-0.07653459906578064","0.4615787863731384,0.8610658645629883,-0.12759023904800415","0.7108057737350464,0.48395073413848877,-0.03561145439743996","0.46570152044296265,0.8501049280166626,-0.09393174946308136","0.5550932884216309,0.8170084357261658,0.006215094588696957","0.48704901337623596,0.8225712180137634,-0.005763176362961531","0.5529959201812744,0.9819285273551941,0.024144547060132027","0.4931502938270569,0.9919776320457458,0.03273071348667145","0.5540017485618591,1.1860864162445068,0.3413718044757843","0.4995696544647217,1.1880911588668823,0.28008824586868286","0.5519192218780518,1.2057881355285645,0.36749812960624695","0.5003470778465271,1.2075353860855103,0.30212488770484924","0.5516941547393799,1.2573257684707642,0.26397404074668884","0.5098434090614319,1.2585821151733398,0.1750875860452652"
-0.5,0.0,"0.5033078789710999,0.39407607913017273,-0.3178635239601135","0.5104338526725769,0.3744306266307831,-0.2951466739177704","0.5149298906326294,0.37467366456985474,-0.2952233850955963","0.5188453197479248,0.3753610849380493,-0.29525789618492126","0.49644383788108826,0.3747870922088623,-0.29907214641571045","0.4915158748626709,0.3753136992454529,-0.29904821515083313","0.48683691024780273,0.3763810992240906,-0.2990982234477997","0.523101806640625,0.38728877902030945,-0.1648503839969635","0.48096734285354614,0.38872799277305603,-0.18311715126037598","0.5130249261856079,0.41817957162857056,-0.2703562378883362","0.49499863386154175,0.4190925061702728,-0.275364488363266","0.5617296099662781,0.5130096673965454,-0.0750318169593811","0.4444189667701721,0.5144997239112854,-0.11997178941965103","0.6119753122329712,0.551304817199707,0.04017588868737221","0.4187573790550232,0.6281893849372864,-0.07911449670791626","0.67518150806427,0.5317607522010803,0.03031587228178978","0.4231536388397217,0.7583184838294983,-0.14255023002624512","0.6940929293632507,0.5443174839019775,0.015716321766376495","0.4187180995941162,0.8005201816558838,-0.1809414178133011","0.6950579881668091,0.5446317791938782,-0.017295166850090027","0.4302400052547455,0.7997207045555115,-0.1995922327041626","0.6900883913040161,0.5430294275283813,0.014187833294272423","0.4330478608608246,0.7885193824768066,-0.1592731922864914","0.538490891456604,0.8208202123641968,0.006220322102308273","0.4683108329772949,0.8236550092697144,-0.005770812276750803","0.5380630493164062,0.9814441204071045,0.04980075731873512","0.46353116631507874,0.989513635635376,0.04095390439033508","0.5345945358276367,1.1922247409820557,0.37038907408714294","0.47841793298721313,1.1981048583984375,0.29633593559265137","0.5347529649734497,1.2114887237548828,0.397379070520401","0.4789658188819885,1.2182751893997192,0.3194052577018738","0.5267062187194824,1.2606096267700195,0.29009467363357544","0.48999080061912537,1.2665776014328003,0.19146162271499634"
-0.5,0.0,"0.5033305287361145,0.39395672082901,-0.3349968492984772","0.5098769664764404,0.37428945302963257,-0.3118797242641449","0.5140813589096069,0.37454527616500854,-0.31196245551109314","0.5174635052680969,0.37525737285614014,-0.31197506189346313","0.49560871720314026,0.37494075298309326,-0.31612101197242737","0.4901336133480072,0.3757094442844391,-0.3161558508872986","0.48528972268104553,0.37685802578926086,-0.3162282407283783","0.5216313600540161,0.38724297285079956,-0.17548984289169312","0.4781548082828522,0.38911330699920654,-0.1941739022731781","0.5127123594284058,0.4181395173072815,-0.2846166491508484","0.4946303963661194,0.4191870093345642,-0.2896134555339813","0.5621846914291382,0.5146455764770508,-0.06992706656455994","0.4454568028450012,0.5124064683914185,-0.13105735182762146","0.6196282505989075,0.535591721534729,0.04305121675133705","0.4255429208278656,0.6472227573394775,-0.08203556388616562","0.6779547333717346,0.5124407410621643,0.02283332869410515","0.43565040826797485,0.7831045389175415,-0.10801734030246735","0.6997174024581909,0.5182279348373413,0.007429675664752722","0.43076714873313904,0.8291043639183044,-0.11706571280956268","0.6999009847640991,0.5188572406768799,-0.02452261745929718","0.4413619637489319,0.8291598558425903,-0.15632933378219604","0.6930680274963379,0.5209418535232544,0.006565651390701532","0.44429224729537964,0.8161655068397522,-0.12103797495365143","0.5441675186157227,0.8233622908592224,0.005155737046152353","0.4758407175540924,0.8253723382949829,-0.004713493399322033","0.5407276153564453,0.9796931147575378,0.0704747810959816","0.47545671463012695,0.9856694340705872,0.053128521889448166","0.5381413698196411,1.195319414138794,0.383789598941803","0.47146639227867126,1.1986199617385864,0.31677675247192383","0.5357552766799927,1.2160203456878662,0.41048160195350647","0.47041869163513184,1.2198535203933716,0.34066909551620483","0.5308440923690796,1.266400694847107,0.3041797876358032","0.47488099336624146,1.2674894332885742,0.2088538408279419"
-0.5,0.0,"0.5028293132781982,0.39398446679115295,-0.33730262517929077","0.5090075731277466,0.3743930459022522,-0.313748300075531","0.5130914449691772,0.37460318207740784,-0.31381237506866455","0.5162880420684814,0.37523770332336426,-0.3138979375362396","0.4947396218776703,0.3754183351993561,-0.3170938491821289","0.4892582297325134,0.37645313143730164,-0.31707286834716797","0.48437604308128357,0.37765592336654663,-0.31713393330574036","0.5213419198989868,0.38720986247062683,-0.17730209231376648","0.47755175828933716,0.38993266224861145,-0.19001227617263794","0.511917769908905,0.41823890805244446,-0.28619351983070374","0.4938773214817047,0.41929328441619873,-0.29008132219314575","0.5609034299850464,0.5109639167785645,-0.05823415517807007","0.44723397493362427,0.5158368945121765,-0.14105132222175598","0.6203383803367615,0.5297162532806396,0.0838823914527893","0.4292322099208832,0.6588539481163025,-0.11388635635375977","0.6818877458572388,0.5039554238319397,0.10391940176486969","0.4389970898628235,0.7973160743713379,-0.16340915858745575","0.7049330472946167,0.506709098815918,0.09314539283514023","0.4348532557487488,0.8392983078956604,-0.17934882640838623","0.7056336998939514,0.508331835269928,0.06306592375040054","0.44631463289260864,0.8378415703773499,-0.2181607037782669","0.6983715891838074,0.5122202634811401,0.08888646960258484","0.44903427362442017,0.8256163001060486,-0.17749427258968353","0.5400806665420532,0.824491560459137,0.013556664809584618","0.47403961420059204,0.8253663778305054,-0.01321395207196474","0.5461089611053467,0.9794207215309143,0.07054170966148376","0.47375932335853577,0.9799385070800781,0.056325651705265045","0.5424423217773438,1.152370572090149,0.42905014753341675","0.4654054641723633,1.1601821184158325,0.3500104546546936","0.5376700162887573,1.1700880527496338,0.45971542596817017","0.4683402478694916,1.1778488159179688,0.37774890661239624","0.5490890741348267,1.2188513278961182,0.3630456030368805","0.4762263894081116,1.2330403327941895,0.253302663564682"
-0.5,0.0,"0.5023032426834106,0.39417436718940735,-0.34379273653030396","0.5088878273963928,0.37461769580841064,-0.3199249804019928","0.5129290819168091,0.3749955892562866,-0.31999847292900085","0.5159679651260376,0.375813364982605,-0.3200311064720154","0.4944429397583008,0.37550583481788635,-0.324196994304657","0.48901471495628357,0.37659505009651184,-0.32423844933509827","0.48403486609458923,0.3777908682823181,-0.32431870698928833","0.5218364000320435,0.3882134258747101,-0.18070587515830994","0.4774288535118103,0.3900049328804016,-0.19723033905029297","0.5111994743347168,0.41898566484451294,-0.29186972975730896","0.49305644631385803,0.41944220662117004,-0.29673612117767334","0.5602724552154541,0.5102832317352295,-0.06011682748794556","0.4469432830810547,0.517184853553772,-0.14667832851409912","0.6230341196060181,0.5206992626190186,0.0835045725107193","0.4294714331626892,0.6631284952163696,-0.12976376712322235","0.6841894388198853,0.500676155090332,0.09806127101182938","0.4407370090484619,0.8016819357872009,-0.18976402282714844","0.7077530026435852,0.5044012069702148,0.08973966538906097","0.436714231967926,0.8432075381278992,-0.206638902425766","0.7081558108329773,0.5056332349777222,0.05793241411447525","0.4473876357078552,0.841658353805542,-0.24391523003578186","0.7003960013389587,0.5088595747947693,0.08243998140096664","0.4502809941768646,0.8294700384140015,-0.20356854796409607","0.5429023504257202,0.8254519701004028,0.007861476391553879","0.47870904207229614,0.8263716697692871,-0.007529035210609436","0.5461109280586243,0.981016218662262,0.06059117242693901","0.4769015908241272,0.9821876287460327,0.05534755438566208","0.5465352535247803,1.1813180446624756,0.3713492453098297","0.47065258026123047,1.1820358037948608,0.3053073585033417","0.5439745783805847,1.2020063400268555,0.39543941617012024","0.47011739015579224,1.2028261423110962,0.32773357629776","0.5435928106307983,1.250281810760498,0.28597456216812134","0.4799327254295349,1.2524884939193726,0.19775500893592834"
-0.5,0.0,"0.5012930631637573,0.394528329372406,-0.3340045213699341","0.508760392665863,0.37511757016181946,-0.3115546405315399","0.5129198431968689,0.37560132145881653,-0.3116404414176941","0.5160367488861084,0.37652069330215454,-0.31169435381889343","0.4942166209220886,0.37564679980278015,-0.3133801221847534","0.48901787400245667,0.37675607204437256,-0.31341344118118286","0.4841775894165039,0.37792569398880005,-0.31347617506980896","0.5218810439109802,0.38880839943885803,-0.17691585421562195","0.47791925072669983,0.39001938700675964,-0.1850052922964096","0.5106073021888733,0.41967761516571045,-0.2840355634689331","0.49258938431739807,0.41969752311706543,-0.2860850989818573","0.5615333318710327,0.5105646252632141,-0.06600576639175415","0.4478762149810791,0.517002284526825,-0.12036494165658951","0.624472975730896,0.523280143737793,0.06954792141914368","0.43113383650779724,0.6608476638793945,-0.09540466219186783","0.685384213924408,0.49830716848373413,0.07766389846801758","0.4425434470176697,0.7955029606819153,-0.14494255185127258","0.7087382078170776,0.5023819208145142,0.0659787654876709","0.4386100172996521,0.8406583070755005,-0.16523735225200653","0.708952784538269,0.503544807434082,0.03305774927139282","0.449383020401001,0.838905930519104,-0.19760015606880188","0.7013379335403442,0.5063851475715637,0.06154127046465874","0.452371746301651,0.8261000514030457,-0.16067495942115784","0.5443416833877563,0.826592743396759,0.005195005796849728","0.4786573350429535,0.8274618983268738,-0.0048302942886948586","0.5444391369819641,0.9822177290916443,0.04007721692323685","0.47741690278053284,0.9835039973258972,0.05612228065729141","0.5462232232093811,1.187527060508728,0.37115976214408875","0.4722920358181,1.187583565711975,0.34351831674575806","0.5443992614746094,1.2064751386642456,0.39801332354545593","0.47230392694473267,1.208250641822815,0.3690474033355713","0.5405503511428833,1.259683609008789,0.29058000445365906","0.4770749509334564,1.2562185525894165,0.24235233664512634"
-0.5,0.0,"0.5016564130783081,0.394378125667572,-0.3341131806373596","0.5087851285934448,0.37502944469451904,-0.31122738122940063","0.5129485726356506,0.3755144476890564,-0.3113016188144684","0.5161120891571045,0.3765603005886078,-0.3113521933555603","0.4941783845424652,0.37579870223999023,-0.3146262764930725","0.4890424311161041,0.37686893343925476,-0.3146494925022125","0.48428529500961304,0.3780125379562378,-0.3147205710411072","0.5219825506210327,0.3891185224056244,-0.176735982298851","0.4782210886478424,0.3900666832923889,-0.19011282920837402","0.5106467008590698,0.4194420576095581,-0.28394728899002075","0.492548406124115,0.4196055829524994,-0.28780168294906616","0.5619423389434814,0.509982705116272,-0.061659686267375946","0.4490906596183777,0.5173419117927551,-0.13726045191287994","0.624747633934021,0.5175902247428894,0.07809726893901825","0.4332629144191742,0.6601236462593079,-0.09885432571172714","0.6866423487663269,0.49674907326698303,0.09645761549472809","0.44538718461990356,0.7975138425827026,-0.13490134477615356","0.7114096879959106,0.4989796578884125,0.0874072015285492","0.4426281452178955,0.8412476181983948,-0.146815225481987","0.7114042043685913,0.49976229667663574,0.05479676276445389","0.45237866044044495,0.8399801254272461,-0.1855783313512802","0.7034214735031128,0.5030160546302795,0.08041729778051376","0.45501112937927246,0.8277167677879333,-0.1485406905412674","0.5448980927467346,0.826432466506958,0.00802737008780241","0.4782560467720032,0.8269723653793335,-0.007646373473107815","0.5476094484329224,0.9818422794342041,0.04934336245059967","0.4811733365058899,0.9836158752441406,0.04733334109187126","0.5462230443954468,1.181139588356018,0.3814583420753479","0.4743117392063141,1.1812613010406494,0.3163873553276062","0.5431214570999146,1.2000813484191895,0.4086135923862457","0.4734528064727783,1.2006783485412598,0.34045109152793884","0.5446418523788452,1.251414179801941,0.3035171926021576","0.4831412732601166,1.25186026096344,0.21355584263801575"
-0.5,0.0,"0.5015588998794556,0.393815815448761,-0.3575473129749298","0.5087447762489319,0.3745647966861725,-0.33476772904396057","0.5128477215766907,0.37492653727531433,-0.3348258435726166","0.5160290598869324,0.376051664352417,-0.3348597586154938","0.4941588044166565,0.3753999173641205,-0.3382771611213684","0.4890548586845398,0.3764227628707886,-0.3383335471153259","0.48428064584732056,0.3778558373451233,-0.33841270208358765","0.5220535397529602,0.38896992802619934,-0.19813653826713562","0.4784778952598572,0.39020657539367676,-0.21233725547790527","0.5106340050697327,0.4185352325439453,-0.3064829707145691","0.4924803376197815,0.418958455324173,-0.31033915281295776","0.5634614825248718,0.50978022813797,-0.08155025541782379","0.44911155104637146,0.5172978043556213,-0.15813589096069336","0.6254510283470154,0.5185737609863281,0.05562020465731621","0.4335292875766754,0.6621245741844177,-0.12078863382339478","0.6862974166870117,0.4915845990180969,0.06893011182546616","0.4457169473171234,0.7977848649024963,-0.15260492265224457","0.7117121815681458,0.496067076921463,0.06001574546098709","0.44305452704429626,0.8412856459617615,-0.16385793685913086","0.7118068337440491,0.4970589876174927,0.027713244780898094","0.4530426561832428,0.840358316898346,-0.20067198574543","0.7035361528396606,0.5000810027122498,0.0530640073120594","0.4555644094944,0.8283596634864807,-0.16486580669879913","0.5434429049491882,0.8260170221328735,0.007196872495114803","0.4762929379940033,0.8253523707389832,-0.006832686718553305","0.5477787256240845,0.97955322265625,0.0557561032474041","0.47830480337142944,0.9828507304191589,0.053427308797836304","0.5458210706710815,1.1734750270843506,0.3960927128791809","0.4745931029319763,1.1793545484542847,0.3301929831504822","0.5429019331932068,1.1910789012908936,0.4288594126701355","0.47443142533302307,1.1982547044754028,0.3554306626319885","0.542576014995575,1.2434526681900024,0.3345755934715271","0.4822614789009094,1.2471128702163696,0.22910058498382568"
-0.5,0.0,"0.5017029047012329,0.3934437334537506,-0.3485540747642517","0.5087514519691467,0.37427952885627747,-0.3248363435268402","0.5129087567329407,0.37468868494033813,-0.32490989565849304","0.5162476897239685,0.37589582800865173,-0.3249533772468567","0.49415621161460876,0.3753228485584259,-0.3285103142261505","0.4890768527984619,0.3763878643512726,-0.328546941280365","0.4843069612979889,0.37785035371780396,-0.3286190330982208","0.5226223468780518,0.3887152671813965,-0.18903206288814545","0.47853755950927734,0.39022746682167053,-0.2030181586742401","0.5106551051139832,0.4179341197013855,-0.2979423403739929","0.49247899651527405,0.4185974597930908,-0.30189719796180725","0.5638796091079712,0.5087834596633911,-0.0740702897310257","0.44959354400634766,0.5167053937911987,-0.15279878675937653","0.625362753868103,0.515762448310852,0.06168021634221077","0.43441981077194214,0.6608701348304749,-0.12288675457239151","0.687743604183197,0.49031883478164673,0.07973311841487885","0.44517189264297485,0.7987562417984009,-0.16312187910079956","0.7129849791526794,0.4943675696849823,0.07023580372333527","0.4422411024570465,0.8423308730125427,-0.1763952374458313","0.712857723236084,0.4952702820301056,0.03791653364896774","0.4524313509464264,0.8418388366699219,-0.21523740887641907","0.7049626111984253,0.49824416637420654,0.06361599266529083","0.45520228147506714,0.8297424912452698,-0.17695915699005127","0.5446420907974243,0.8252972960472107,0.00862941425293684","0.4784640371799469,0.8243879675865173,-0.008213766850531101","0.5462948083877563,0.9780706763267517,0.04504181444644928","0.47970351576805115,0.9794514775276184,0.042930975556373596","0.5453166365623474,1.172094464302063,0.38059091567993164","0.4719419479370117,1.170882225036621,0.3149694502353668","0.5421097278594971,1.190756916999817,0.40758663415908813","0.4718591272830963,1.1904635429382324,0.3395635187625885","0.5444470047950745,1.241202712059021,0.30104705691337585","0.47696638107299805,1.2406203746795654,0.21074628829956055"
-0.5,0.0,"0.5017983913421631,0.3932234048843384,-0.34131041169166565","0.5087782740592957,0.3739795982837677,-0.3163924813270569","0.5129675269126892,0.3743363618850708,-0.3164604902267456","0.5164333581924438,0.3755718767642975,-0.3164983093738556","0.49416232109069824,0.37498778104782104,-0.3214574456214905","0.48909035325050354,0.3759825825691223,-0.32148808240890503","0.4843960404396057,0.37760525941848755,-0.32156628370285034","0.5229402780532837,0.3885767161846161,-0.17702187597751617","0.47874337434768677,0.3903800845146179,-0.19717004895210266","0.5107226371765137,0.41773635149002075,-0.28963643312454224","0.4924995005130768,0.4184662401676178,-0.295475572347641","0.5621046423912048,0.5095270872116089,-0.06010313704609871","0.4486401677131653,0.5193828344345093,-0.14697447419166565","0.6230777502059937,0.5206877589225769,0.08455193042755127","0.4331934452056885,0.6675446629524231,-0.11668795347213745","0.6843802332878113,0.49457377195358276,0.1030932292342186","0.44480085372924805,0.8032770752906799,-0.16244496405124664","0.7090271711349487,0.49760186672210693,0.09422557801008224","0.4401419758796692,0.8454042077064514,-0.17675867676734924","0.7097195386886597,0.499589204788208,0.0628971979022026","0.45112210512161255,0.8450955152511597,-0.21547989547252655","0.7024524807929993,0.5030621290206909,0.0874348133802414","0.4541648328304291,0.8329266905784607,-0.17614252865314484","0.5475144982337952,0.8256090879440308,0.01008649729192257","0.48210445046424866,0.8258415460586548,-0.009709378704428673","0.5502762794494629,0.9787549376487732,0.057931143790483475","0.48280104994773865,0.981480598449707,0.04867676645517349","0.5529250502586365,1.176498532295227,0.3914005756378174","0.4790029525756836,1.1822501420974731,0.3181304335594177","0.5497923493385315,1.1950464248657227,0.4180159568786621","0.47806447744369507,1.202826976776123,0.3420913815498352","0.5549423098564148,1.246791124343872,0.3113515377044678","0.48999881744384766,1.2483859062194824,0.20996201038360596"
