az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.5065143704414368,0.4003369212150574,-0.2644988000392914","0.5131450891494751,0.37915149331092834,-0.2510893940925598","0.5174597501754761,0.3797927498817444,-0.2512449622154236","0.5222442746162415,0.380280464887619,-0.2514096200466156","0.498281329870224,0.3767494559288025,-0.24439223110675812","0.49240803718566895,0.3767942786216736,-0.2444072663784027","0.4865782856941223,0.3775466978549957,-0.24447402358055115","0.526182234287262,0.38786548376083374,-0.13851790130138397","0.47717395424842834,0.3844674527645111,-0.11099396646022797","0.5110787749290466,0.4250522255897522,-0.217415452003479","0.495140016078949,0.4244571328163147,-0.20892640948295593","0.5444320440292358,0.478763610124588,-0.13710680603981018","0.45533376932144165,0.490633100271225,-0.009446719661355019","0.4790882468223572,0.5199987292289734,-0.2381693422794342","0.4496568739414215,0.5223633646965027,0.02562909945845604","0.37166768312454224,0.49359530210494995,-0.25853225588798523","0.4871670603752136,0.5268020629882812,0.041333798319101334","0.35280996561050415,0.49567222595214844,-0.29783546924591064","0.49657660722732544,0.532892644405365,0.03380081057548523","0.3505103290081024,0.48832473158836365,-0.2811095118522644","0.49502888321876526,0.5234130620956421,0.028731685131788254","0.358132541179657,0.4911588430404663,-0.25301942229270935","0.49315327405929565,0.5256854295730591,0.03886878862977028","0.5362176299095154,0.8098482489585876,-0.016452323645353317","0.46660733222961426,0.8102947473526001,0.01684882864356041","0.5384622812271118,1.019924521446228,-0.02287254109978676","0.46276170015335083,1.0080785751342773,0.008206683211028576","0.538796603679657,1.190043568611145,0.28384190797805786","0.4698435664176941,1.1989516019821167,0.3582738935947418","0.5375856161117554,1.2113391160964966,0.311372846364975","0.47352609038352966,1.2146070003509521,0.39208152890205383","0.5277532339096069,1.2612022161483765,0.20536193251609802","0.4661899209022522,1.2726045846939087,0.28561946749687195"
0.5,0.0,"0.5086860656738281,0.4026412069797516,-0.2698878347873688","0.5152524709701538,0.38058358430862427,-0.2536514103412628","0.5197199583053589,0.3813190460205078,-0.2538228929042816","0.5240153074264526,0.3819013833999634,-0.25400176644325256","0.49962788820266724,0.3778770864009857,-0.2468227595090866","0.4927763044834137,0.37769225239753723,-0.24683049321174622","0.48725423216819763,0.37840691208839417,-0.2469189465045929","0.5290771126747131,0.38907942175865173,-0.13402697443962097","0.47733497619628906,0.3861340284347534,-0.10551173985004425","0.5141372084617615,0.4256995618343353,-0.22125987708568573","0.4977244734764099,0.4253745675086975,-0.21250994503498077","0.5453188419342041,0.4755972921848297,-0.12677444517612457","0.4576461911201477,0.4993034899234772,0.005210145842283964","0.47253283858299255,0.5256181359291077,-0.22523069381713867","0.46189451217651367,0.5638805627822876,0.05006108805537224","0.36780405044555664,0.5056242346763611,-0.24151325225830078","0.49325495958328247,0.6168537735939026,0.0409419909119606","0.3496764004230499,0.5096226930618286,-0.28375351428985596","0.5020838379859924,0.6407814621925354,0.028422769159078598","0.3474803566932678,0.5030518770217896,-0.26997309923171997","0.5031527876853943,0.6294833421707153,0.015180064365267754","0.35498204827308655,0.5066571235656738,-0.23808643221855164","0.5010274052619934,0.6235781311988831,0.03437967225909233","0.5362974405288696,0.8124594688415527,-0.020009241998195648","0.4655180871486664,0.8177134394645691,0.02025878056883812","0.5312178730964661,0.9903897643089294,-0.026695823296904564","0.45939308404922485,1.0081918239593506,0.027698224410414696","0.5384846329689026,1.1968828439712524,0.26978978514671326","0.46588295698165894,1.2081934213638306,0.362001895904541","0.5360704064369202,1.214727759361267,0.29121169447898865","0.4691281318664551,1.2250319719314575,0.39339035749435425","0.5260573029518127,1.2716230154037476,0.18404176831245422","0.4605262875556946,1.2803192138671875,0.2853851914405823"
0.5,0.0,"0.5085111856460571,0.40243130922317505,-0.28027936816215515","0.5148123502731323,0.38018590211868286,-0.26303407549858093","0.5196784734725952,0.3806711733341217,-0.2632046043872833","0.5237022638320923,0.3810414671897888,-0.263372004032135","0.49975547194480896,0.377609521150589,-0.2587088644504547","0.4932038187980652,0.37728169560432434,-0.25872641801834106","0.48797616362571716,0.37768545746803284,-0.25883787870407104","0.5289562940597534,0.3888038992881775,-0.14311932027339935","0.4777306914329529,0.38616424798965454,-0.11739780008792877","0.5142609477043152,0.4255245625972748,-0.2315758466720581","0.4971901476383209,0.42503759264945984,-0.22608010470867157","0.546726644039154,0.47671088576316833,-0.13435016572475433","0.4582555294036865,0.49820610880851746,-0.0034837257117033005","0.4791395664215088,0.5236036777496338,-0.20066435635089874","0.44858843088150024,0.5508130788803101,0.04617496579885483","0.3760584890842438,0.5097977519035339,-0.18962505459785461","0.48280519247055054,0.6158707141876221,0.02519049681723118","0.3535160422325134,0.5130956172943115,-0.23035936057567596","0.4894305169582367,0.6402685642242432,0.009989285841584206","0.35105782747268677,0.5072415471076965,-0.22065138816833496","0.4908085763454437,0.6283759474754333,-0.006125240121036768","0.3588007688522339,0.5096254944801331,-0.18712285161018372","0.4898800849914551,0.62211674451828,0.017006943002343178","0.5363622903823853,0.8149347305297852,-0.016706284135580063","0.4653765559196472,0.8173967003822327,0.017094533890485764","0.5369905829429626,1.0137437582015991,-0.0234215185046196","0.45858773589134216,1.0077602863311768,0.042615827172994614","0.5400088429450989,1.2009621858596802,0.2679796814918518","0.46654748916625977,1.2000701427459717,0.3876582384109497","0.5406148433685303,1.2192729711532593,0.29319655895233154","0.4699077606201172,1.2153598070144653,0.420823872089386","0.5300805568695068,1.2779037952423096,0.1860930174589157","0.46155890822410583,1.271960735321045,0.31991928815841675"
0.5,0.0,"0.5093787312507629,0.403020977973938,-0.2838670611381531","0.5154910087585449,0.38098737597465515,-0.2667439579963684","0.5204328894615173,0.3815139830112457,-0.2669438421726227","0.5241743922233582,0.38192808628082275,-0.26713281869888306","0.5011041164398193,0.37794336676597595,-0.2588547170162201","0.4946562647819519,0.3774164319038391,-0.25886160135269165","0.4894073009490967,0.37774357199668884,-0.2589378356933594","0.5279653668403625,0.3892923593521118,-0.14720919728279114","0.47875794768333435,0.38640010356903076,-0.12251709401607513","0.51429283618927,0.4258861243724823,-0.23520144820213318","0.4978242516517639,0.4251464307308197,-0.2245730608701706","0.5468725562095642,0.4781174957752228,-0.13646546006202698","0.45925968885421753,0.49633467197418213,-0.013266423717141151","0.47803735733032227,0.5337443351745605,-0.21255239844322205","0.46223416924476624,0.559604287147522,0.03655475378036499","0.37587684392929077,0.5071843266487122,-0.2241649180650711","0.5077427625656128,0.6291812658309937,0.025824960321187973","0.35347068309783936,0.5098345279693604,-0.26518985629081726","0.5183240175247192,0.6547134518623352,0.013888673856854439","0.3509475588798523,0.5021038055419922,-0.2534855604171753","0.5183596014976501,0.6424919366836548,-0.001720647094771266","0.3587227761745453,0.5043746829032898,-0.22076085209846497","0.5157693028450012,0.6357758641242981,0.01886531338095665","0.5350998640060425,0.8149400353431702,-0.01970094069838524","0.4655092656612396,0.8180736899375916,0.020036758854985237","0.5315394997596741,0.9880533218383789,-0.03584877774119377","0.46209287643432617,1.0019421577453613,0.03995649144053459","0.5416582822799683,1.1942462921142578,0.23653893172740936","0.469151109457016,1.1905412673950195,0.3486558794975281","0.5439077615737915,1.2134478092193604,0.2544521689414978","0.4722464084625244,1.2046480178833008,0.38001540303230286","0.5321944355964661,1.2728867530822754,0.1273079663515091","0.4634881615638733,1.2625794410705566,0.28491881489753723"
0.5,0.0,"0.5089820027351379,0.4017590880393982,-0.2860895097255707","0.5143008232116699,0.37941572070121765,-0.2686443328857422","0.5192091464996338,0.3796793520450592,-0.26885074377059937","0.5233379006385803,0.3798768222332001,-0.2690252959728241","0.5002564787864685,0.37722247838974,-0.262531578540802","0.4941233694553375,0.3768237233161926,-0.2625328302383423","0.4891689419746399,0.3769908845424652,-0.26262643933296204","0.5267319083213806,0.3878997266292572,-0.14488516747951508","0.4790118634700775,0.3856638967990875,-0.12232699245214462","0.5137419700622559,0.4245213270187378,-0.236368328332901","0.49727383255958557,0.42370322346687317,-0.22778213024139404","0.5467793345451355,0.4774816632270813,-0.1252516359090805","0.4583795964717865,0.49584150314331055,-0.01601487770676613","0.478839635848999,0.5247602462768555,-0.17753054201602936","0.46367210149765015,0.586534857749939,0.028796374797821045","0.3790550231933594,0.5080999732017517,-0.17923542857170105","0.48811325430870056,0.6598137021064758,-0.004819943569600582","0.35724878311157227,0.5126161575317383,-0.21988579630851746","0.49489298462867737,0.689292848110199,-0.02271590195596218","0.3543512225151062,0.5060057640075684,-0.21261683106422424","0.49554866552352905,0.6791372299194336,-0.04153795912861824","0.3618018925189972,0.5070921778678894,-0.17761528491973877","0.4950338304042816,0.6701546907424927,-0.013828146271407604","0.5351203083992004,0.8147934079170227,-0.013220240361988544","0.4650999903678894,0.817637026309967,0.013585200533270836","0.5351375341415405,1.0157769918441772,-0.020475786179304123","0.46101871132850647,1.0031877756118774,0.04170883446931839","0.5408896207809448,1.2011662721633911,0.278879314661026","0.46855244040489197,1.195150375366211,0.39320290088653564","0.5400649905204773,1.2189584970474243,0.30745217204093933","0.47202444076538086,1.2071565389633179,0.4301099181175232","0.5301346182823181,1.282368540763855,0.20833802223205566","0.4640997052192688,1.2687329053878784,0.33664730191230774"
0.5,0.0,"0.5073684453964233,0.4018996059894562,-0.30469924211502075","0.5132135152816772,0.37945473194122314,-0.28784987330436707","0.5181301832199097,0.37962180376052856,-0.28804463148117065","0.522768497467041,0.37983283400535583,-0.2882058918476105","0.49812784790992737,0.3773311972618103,-0.28004613518714905","0.4921960234642029,0.3769378364086151,-0.2800416350364685","0.4871397018432617,0.3771038055419922,-0.28013962507247925","0.5267041921615601,0.3879500925540924,-0.16457656025886536","0.47857457399368286,0.38599133491516113,-0.13233478367328644","0.5130888223648071,0.42484384775161743,-0.25509530305862427","0.49511298537254333,0.4242260456085205,-0.2440909445285797","0.5469040870666504,0.48264041543006897,-0.14031876623630524","0.4587257504463196,0.4993759095668793,-0.01879301480948925","0.4788304269313812,0.5322527289390564,-0.2022790163755417","0.4654587209224701,0.5906761288642883,0.05699748918414116","0.38175317645072937,0.5142825841903687,-0.21840497851371765","0.4848337769508362,0.6667832732200623,0.0463285930454731","0.3600771129131317,0.5181304216384888,-0.2609040141105652","0.49003952741622925,0.6963933110237122,0.03349873796105385","0.357088178396225,0.5109476447105408,-0.2489452362060547","0.4905012547969818,0.6871573328971863,0.011142035946249962","0.3646601140499115,0.5125021934509277,-0.2150835245847702","0.49086838960647583,0.6781674027442932,0.036676667630672455","0.5364609956741333,0.8177486062049866,-0.01392335444688797","0.4648234248161316,0.8186804056167603,0.014313812367618084","0.5373833179473877,1.0272551774978638,-0.026252340525388718","0.45836514234542847,1.0044516324996948,0.02480979822576046","0.5401754975318909,1.2069697380065918,0.2756800353527069","0.4645210802555084,1.1981393098831177,0.36832255125045776","0.5390498042106628,1.2242144346237183,0.3040837049484253","0.46774521470069885,1.2106339931488037,0.40404120087623596","0.5304378271102905,1.2931357622146606,0.20323796570301056","0.46090951561927795,1.275024175643921,0.3055962920188904"
0.5,0.0,"0.5044004917144775,0.4020313620567322,-0.3027542233467102","0.5121874213218689,0.37934210896492004,-0.28703516721725464","0.5167335271835327,0.3793848156929016,-0.2872238755226135","0.521860659122467,0.3795742988586426,-0.28736060857772827","0.4957571029663086,0.3774090111255646,-0.278888463973999","0.4899299740791321,0.37709328532218933,-0.2789228856563568","0.4849826693534851,0.3773627281188965,-0.27905815839767456","0.5269062519073486,0.3881271481513977,-0.16851723194122314","0.47830796241760254,0.38620322942733765,-0.12870042026042938","0.5118829011917114,0.42502444982528687,-0.25552377104759216","0.4923875331878662,0.4247892200946808,-0.24364784359931946","0.5470496416091919,0.48539531230926514,-0.16207048296928406","0.4584806561470032,0.5024809241294861,-0.022122230380773544","0.48240751028060913,0.525384783744812,-0.27111950516700745","0.4570053517818451,0.5813953876495361,-0.05068536475300789","0.3838985860347748,0.5173145532608032,-0.3045384883880615","0.47381454706192017,0.6225668787956238,-0.21680831909179688","0.3617946207523346,0.5201190710067749,-0.3521035611629486","0.4786915183067322,0.6442615985870361,-0.2524566054344177","0.35906070470809937,0.5140042901039124,-0.33967819809913635","0.4794657230377197,0.629289984703064,-0.31588101387023926","0.36660856008529663,0.515840470790863,-0.3010086417198181","0.47969570755958557,0.6244450211524963,-0.2478150874376297","0.5363280773162842,0.8210124373435974,-0.01819280907511711","0.46435514092445374,0.8201048374176025,0.018520746380090714","0.5314358472824097,1.0075467824935913,-0.017777087166905403","0.45968198776245117,1.0063245296478271,0.0717359110713005","0.539750337600708,1.2242109775543213,0.2478032410144806","0.4665929675102234,1.2178112268447876,0.4168681204319","0.5388062596321106,1.2437068223953247,0.2731196880340576","0.4680386483669281,1.232947826385498,0.45146816968917847","0.5281339883804321,1.3067989349365234,0.16896407306194305","0.46413668990135193,1.2883169651031494,0.35404831171035767"
0.5,0.0,"0.5036833882331848,0.4020630419254303,-0.2927769720554352","0.5122020244598389,0.37916073203086853,-0.27718305587768555","0.5166190266609192,0.3792397081851959,-0.27736568450927734","0.5216166377067566,0.37946557998657227,-0.27751100063323975","0.4946722090244293,0.37727081775665283,-0.2690931260585785","0.488645076751709,0.3769610822200775,-0.26909339427948","0.4838423728942871,0.37719425559043884,-0.26915812492370605","0.5268917083740234,0.38808560371398926,-0.15838491916656494","0.47810444235801697,0.38621246814727783,-0.12783536314964294","0.511759877204895,0.4251940846443176,-0.24516388773918152","0.49183058738708496,0.4252840280532837,-0.23439030349254608","0.5469970703125,0.4820009768009186,-0.14440210163593292","0.4571826457977295,0.5010190010070801,-0.029784444719552994","0.48169079422950745,0.5259578227996826,-0.1936628520488739","0.4543573260307312,0.5509229302406311,0.001283808727748692","0.3830917179584503,0.5144224762916565,-0.17851680517196655","0.4928198754787445,0.6081178188323975,-0.028142457827925682","0.36088383197784424,0.5172800421714783,-0.2183649241924286","0.5036404728889465,0.6276973485946655,-0.044649820774793625","0.35805627703666687,0.5106816291809082,-0.2086065113544464","0.5034694075584412,0.6122559905052185,-0.05559924989938736","0.36595889925956726,0.5129475593566895,-0.17519119381904602","0.5015355944633484,0.6079768538475037,-0.03388930857181549","0.5367037057876587,0.8186145424842834,-0.012965874746441841","0.46503129601478577,0.8200294375419617,0.013393484055995941","0.5306376218795776,0.9916356205940247,0.0219013262540102","0.4631383419036865,1.0045019388198853,0.06726322323083878","0.5391504764556885,1.1816082000732422,0.3104977607727051","0.4693163335323334,1.1785311698913574,0.3913142681121826","0.5380692481994629,1.1995396614074707,0.33956179022789","0.47204023599624634,1.1919184923171997,0.42407456040382385","0.5300499200820923,1.2596416473388672,0.24677908420562744","0.465503990650177,1.252856731414795,0.3279936909675598"
0.5,0.0,"0.5027986168861389,0.4000696837902069,-0.31277674436569214","0.5117418169975281,0.37761828303337097,-0.2970273792743683","0.5161727666854858,0.37786516547203064,-0.29720959067344666","0.5209193825721741,0.3783513009548187,-0.29736384749412537","0.49389249086380005,0.3758116066455841,-0.28786957263946533","0.48788151144981384,0.3756566643714905,-0.287871778011322","0.4830154478549957,0.37575167417526245,-0.28794556856155396","0.526850163936615,0.3876645863056183,-0.17809660732746124","0.4779497981071472,0.38520294427871704,-0.13789083063602448","0.5111711621284485,0.4240851402282715,-0.26536113023757935","0.49112820625305176,0.4239220917224884,-0.25301671028137207","0.5476395487785339,0.4803173542022705,-0.16342777013778687","0.4571172595024109,0.4977041482925415,-0.02758527360856533","0.48172760009765625,0.5251324772834778,-0.2127130925655365","0.4553545415401459,0.5749337673187256,0.019632592797279358","0.3854480981826782,0.5190622806549072,-0.20318171381950378","0.47114038467407227,0.6168478727340698,-0.02459649182856083","0.36370593309402466,0.522123396396637,-0.24330702424049377","0.4761559069156647,0.6382359266281128,-0.040236033499240875","0.3621789216995239,0.5152971148490906,-0.23475413024425507","0.4758501946926117,0.6244751214981079,-0.05769997090101242","0.3691113591194153,0.517379105091095,-0.2001204490661621","0.47613102197647095,0.6192680597305298,-0.03335701674222946","0.5354963541030884,0.816841185092926,-0.018879635259509087","0.4645192623138428,0.8176218867301941,0.01923021487891674","0.5315325856208801,0.986690878868103,-0.005696358624845743","0.4612268805503845,1.002817988395691,0.06893212348222733","0.5385299324989319,1.1935632228851318,0.2768479585647583","0.4618924558162689,1.1864590644836426,0.3801425099372864","0.5380681753158569,1.2127609252929688,0.30187609791755676","0.4645610749721527,1.2019109725952148,0.4114993214607239","0.5266240835189819,1.271126389503479,0.1997477114200592","0.4545226991176605,1.25612473487854,0.31165748834609985"
0.5,0.0,"0.5020437240600586,0.3971635699272156,-0.27310898900032043","0.5110165476799011,0.375003844499588,-0.2582654058933258","0.5154556632041931,0.3753843903541565,-0.2584816813468933","0.5201164484024048,0.3757787048816681,-0.2586488723754883","0.49320560693740845,0.3738343119621277,-0.24543797969818115","0.4871109426021576,0.37392207980155945,-0.24538829922676086","0.48218855261802673,0.3741152584552765,-0.24544700980186462","0.5264825820922852,0.38529467582702637,-0.1501408815383911","0.47755566239356995,0.38421329855918884,-0.10517650842666626","0.5110012292861938,0.421777606010437,-0.23053236305713654","0.49063730239868164,0.42216500639915466,-0.2134086638689041","0.5471654534339905,0.48150116205215454,-0.15858668088912964","0.4599549174308777,0.4956696033477783,0.01605701446533203","0.4817372262477875,0.5273172855377197,-0.23316243290901184","0.46579480171203613,0.5743681192398071,0.07402265071868896","0.3864024579524994,0.5175248980522156,-0.22833411395549774","0.4721144139766693,0.6419856548309326,0.03620026260614395","0.3631773591041565,0.5203486680984497,-0.27162569761276245","0.4757072329521179,0.6674448251724243,0.022590739652514458","0.3599835932254791,0.5134698152542114,-0.26161035895347595","0.47556886076927185,0.6559756994247437,0.0020718739833682775","0.36814460158348083,0.5156756639480591,-0.2251218855381012","0.4765869081020355,0.6492182612419128,0.025744935497641563","0.5351446866989136,0.8178572058677673,-0.02780591882765293","0.4652007222175598,0.8176674842834473,0.028257954865694046","0.5320782661437988,1.0074079036712646,-0.019040387123823166","0.4633038640022278,1.0019855499267578,0.0776088684797287","0.5370088815689087,1.204835295677185,0.26807481050491333","0.46488156914711,1.186086893081665,0.41658535599708557","0.5367733240127563,1.222944736480713,0.2916939854621887","0.4662380814552307,1.2018587589263916,0.4509410262107849","0.5228844285011292,1.285047173500061,0.19457393884658813","0.45637840032577515,1.2518988847732544,0.36715400218963623"
