az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.5,0.0,"0.48851338028907776,0.2615305483341217,-0.226061150431633","0.492056280374527,0.24604050815105438,-0.2044130563735962","0.4946311116218567,0.24606232345104218,-0.2044418305158615","0.4971223771572113,0.2461804449558258,-0.20440857112407684","0.4829811453819275,0.24707533419132233,-0.20782355964183807","0.4791952669620514,0.2474927306175232,-0.20782478153705597","0.47522884607315063,0.2478124350309372,-0.20786158740520477","0.49744051694869995,0.252594530582428,-0.09370295703411102","0.46639284491539,0.2544787526130676,-0.11100473254919052","0.49102988839149475,0.27644479274749756,-0.1852816641330719","0.47953057289123535,0.2782037854194641,-0.18984346091747284","0.5086637735366821,0.33449041843414307,-0.07133252173662186","0.4282279908657074,0.3439476191997528,-0.05494202300906181","0.4849938750267029,0.3317435085773468,-0.13673117756843567","0.42224210500717163,0.4606174826622009,-0.015710441395640373","0.41297832131385803,0.3017510771751404,-0.21808095276355743","0.43707340955734253,0.5660158395767212,-0.03231535106897354","0.39370396733283997,0.30576351284980774,-0.2626902461051941","0.43907633423805237,0.6035267114639282,-0.05490972474217415","0.3900524973869324,0.3022500276565552,-0.25227072834968567","0.4450022280216217,0.5987865924835205,-0.07307790219783783","0.3957049250602722,0.3024618923664093,-0.2193082869052887","0.4457396864891052,0.5865479111671448,-0.03945060074329376","0.49579888582229614,0.5667787790298462,0.008655069395899773","0.45039939880371094,0.5659648776054382,-0.008869947865605354","0.48173242807388306,0.7289695739746094,0.0763358622789383","0.44550400972366333,0.7311468124389648,0.0660158097743988","0.4659699499607086,0.8477160334587097,0.33090049028396606","0.44219455122947693,0.849593460559845,0.3062346875667572","0.4599093794822693,0.8587837219238281,0.35327187180519104","0.4412361681461334,0.8630903363227844,0.3256933093070984","0.47479867935180664,0.9022732377052307,0.2654746174812317","0.4483965337276459,0.9079691767692566,0.2214454710483551"
0.5,0.0,"0.4895504117012024,0.26157844066619873,-0.2131483107805252","0.4931192398071289,0.24704532325267792,-0.19204595685005188","0.4960406422615051,0.24746206402778625,-0.19206415116786957","0.4985782504081726,0.2478739619255066,-0.19204971194267273","0.4843548834323883,0.24715733528137207,-0.19672828912734985","0.4807671904563904,0.24729207158088684,-0.19675739109516144","0.47664275765419006,0.24706128239631653,-0.19676004350185394","0.49833178520202637,0.25425612926483154,-0.08489789813756943","0.46692872047424316,0.25329774618148804,-0.10676814615726471","0.4915096163749695,0.2775123715400696,-0.1734084188938141","0.48116856813430786,0.2785806357860565,-0.17941027879714966","0.5086509585380554,0.3311311602592468,-0.0593089759349823","0.4284948408603668,0.34339573979377747,-0.05570525676012039","0.47524499893188477,0.34020692110061646,-0.1033162847161293","0.4267802834510803,0.4653264284133911,-0.002666671294718981","0.40520405769348145,0.30475443601608276,-0.1364160031080246","0.43883055448532104,0.5691609978675842,-0.0013845565263181925","0.3862270712852478,0.30528131127357483,-0.16193333268165588","0.4403228163719177,0.6029216647148132,-0.021593701094388962","0.38349515199661255,0.2988320291042328,-0.1643960177898407","0.44696491956710815,0.5990332961082458,-0.041574086993932724","0.38886135816574097,0.29972410202026367,-0.13820704817771912","0.4477992653846741,0.5879053473472595,-0.008905741386115551","0.49569886922836304,0.5703848004341125,0.012744377367198467","0.45027223229408264,0.5698339939117432,-0.012931865639984608","0.48103174567222595,0.7309591770172119,0.053781658411026","0.44440674781799316,0.730900764465332,0.0548839271068573","0.46411824226379395,0.8469730019569397,0.3169776499271393","0.4429991841316223,0.8511485457420349,0.30130109190940857","0.4582023620605469,0.8591140508651733,0.341026246547699","0.44216328859329224,0.8644601702690125,0.32188600301742554","0.47165656089782715,0.9051503539085388,0.2613289952278137","0.44975972175598145,0.910215437412262,0.21945354342460632"
0.5,0.0,"0.48987168073654175,0.26623213291168213,-0.21046359837055206","0.49385857582092285,0.250436007976532,-0.1915387660264969","0.4964819550514221,0.2506837844848633,-0.1915874183177948","0.4989292025566101,0.2511993944644928,-0.1915798932313919","0.4852285385131836,0.25120943784713745,-0.19290034472942352","0.48151102662086487,0.2508208751678467,-0.19292007386684418","0.47762125730514526,0.2501361668109894,-0.19293157756328583","0.4993366301059723,0.25734761357307434,-0.09100683033466339","0.46806859970092773,0.25473761558532715,-0.09691743552684784","0.491385281085968,0.280926376581192,-0.17259597778320312","0.4817654490470886,0.2824755609035492,-0.1740419566631317","0.5096684694290161,0.32994386553764343,-0.07216872274875641","0.43423429131507874,0.3411253094673157,-0.04411362484097481","0.4714992642402649,0.34926068782806396,-0.12110260874032974","0.42880162596702576,0.4600132405757904,-0.010645955801010132","0.4032260477542877,0.3139742314815521,-0.17091837525367737","0.44040876626968384,0.5630522966384888,-0.04403304308652878","0.3837120532989502,0.3100968599319458,-0.21112987399101257","0.44103407859802246,0.5986315011978149,-0.07022567838430405","0.3820874094963074,0.3018975853919983,-0.20260557532310486","0.4470140337944031,0.5954316854476929,-0.08837229013442993","0.3876487612724304,0.3031069040298462,-0.1719232201576233","0.4482678771018982,0.5840669274330139,-0.05198807641863823","0.4975517690181732,0.5730536580085754,0.007918144576251507","0.4528272747993469,0.5717722773551941,-0.008114112541079521","0.48227882385253906,0.7305141687393188,0.04714442417025566","0.4467480778694153,0.7305346131324768,0.054864756762981415","0.4652973711490631,0.8441336750984192,0.30897781252861023","0.44477811455726624,0.8510192632675171,0.2946956753730774","0.4597102701663971,0.8550145626068115,0.33273375034332275","0.4429386556148529,0.8633739948272705,0.31490790843963623","0.4744758605957031,0.9035530686378479,0.2554872930049896","0.45073214173316956,0.9095625281333923,0.218221515417099"
0.5,0.0,"0.49038782715797424,0.26819679141044617,-0.21024879813194275","0.49474748969078064,0.2535702586174011,-0.19354566931724548","0.4972093999385834,0.25398996472358704,-0.19358862936496735","0.4998026490211487,0.25458765029907227,-0.19357800483703613","0.48662465810775757,0.2530428171157837,-0.19378662109375","0.48315638303756714,0.25292766094207764,-0.19380305707454681","0.47939056158065796,0.25267335772514343,-0.1938103437423706","0.5003786087036133,0.25982940196990967,-0.09818369150161743","0.46971750259399414,0.2576802968978882,-0.09836743772029877","0.49185365438461304,0.28228285908699036,-0.17391155660152435","0.4827492833137512,0.2842506468296051,-0.17382800579071045","0.5113484859466553,0.32668712735176086,-0.0798116996884346","0.4358035624027252,0.33864524960517883,-0.04361769184470177","0.472846120595932,0.35350552201271057,-0.12659437954425812","0.43068307638168335,0.4515889585018158,-0.0045108795166015625","0.4036199450492859,0.3164508044719696,-0.1738584339618683","0.44181928038597107,0.5560466647148132,-0.027598705142736435","0.38413697481155396,0.31306394934654236,-0.21367216110229492","0.44278401136398315,0.5917463898658752,-0.051169704645872116","0.38245540857315063,0.3048631548881531,-0.20671001076698303","0.4490756392478943,0.5882739424705505,-0.06844789534807205","0.3879413604736328,0.30634328722953796,-0.17509165406227112","0.4502147138118744,0.5770767331123352,-0.03478042036294937","0.4990313649177551,0.5742960572242737,0.0038790658582001925","0.4543887972831726,0.5731967687606812,-0.004058397375047207","0.48299795389175415,0.730527400970459,0.054122887551784515","0.4472479820251465,0.729474663734436,0.06008989363908768","0.46523696184158325,0.8451786637306213,0.30245572328567505","0.4442532956600189,0.850406289100647,0.2924751937389374","0.46010836958885193,0.8582406044006348,0.3237490653991699","0.44323301315307617,0.863680362701416,0.3118683099746704","0.47521963715553284,0.9038339257240295,0.24391837418079376","0.4491838812828064,0.9085661768913269,0.21734865009784698"
0.5,0.0,"0.48999500274658203,0.2698553204536438,-0.2087205946445465","0.4951786398887634,0.25591787695884705,-0.19170695543289185","0.4979298710823059,0.2564542889595032,-0.19175833463668823","0.5008159279823303,0.25709468126296997,-0.1917610913515091","0.4866641163825989,0.25423651933670044,-0.1916239857673645","0.48310762643814087,0.2539842426776886,-0.191640704870224","0.479209840297699,0.2540839910507202,-0.19166350364685059","0.5020129084587097,0.2620674669742584,-0.09570681303739548","0.4699731469154358,0.2588263750076294,-0.09540168941020966","0.4917728304862976,0.28446269035339355,-0.17206540703773499","0.4819583296775818,0.28524234890937805,-0.17172837257385254","0.5112781524658203,0.3275458812713623,-0.07709283381700516","0.43609562516212463,0.33711108565330505,-0.03949759155511856","0.47116619348526,0.3562890887260437,-0.12861724197864532","0.4320219159126282,0.4478749930858612,-0.005336192436516285","0.4045080244541168,0.31772899627685547,-0.1819716989994049","0.44373998045921326,0.5539295673370361,-0.03556566685438156","0.38557860255241394,0.31143859028816223,-0.22204844653606415","0.4457274079322815,0.5907939672470093,-0.06014760211110115","0.38437241315841675,0.3007238209247589,-0.2143257111310959","0.4515218734741211,0.587161123752594,-0.07692306488752365","0.38999924063682556,0.3027714490890503,-0.18290850520133972","0.45225128531455994,0.5764331817626953,-0.04287831485271454","0.49975109100341797,0.5742849707603455,0.0047978670336306095","0.4544856548309326,0.5731078386306763,-0.004962584003806114","0.4851589798927307,0.7308853268623352,0.03804614767432213","0.4473179280757904,0.7320066094398499,0.04230382293462753","0.46704620122909546,0.8429042100906372,0.3050263226032257","0.44607704877853394,0.8501681685447693,0.2754918038845062","0.4609183371067047,0.8545877933502197,0.3279472887516022","0.4460306763648987,0.8631123900413513,0.29508888721466064","0.47509709000587463,0.9034038782119751,0.25399091839790344","0.45219936966896057,0.9095890522003174,0.2008124589920044"
0.5,0.0,"0.49168092012405396,0.27133575081825256,-0.21080151200294495","0.4962572455406189,0.25794413685798645,-0.19338855147361755","0.49882379174232483,0.2585897147655487,-0.19343599677085876","0.5015351176261902,0.2593613862991333,-0.19344109296798706","0.48805540800094604,0.25571614503860474,-0.1944083869457245","0.4845384955406189,0.25525712966918945,-0.19442057609558105","0.48052477836608887,0.25559762120246887,-0.1944301277399063","0.5017603039741516,0.2635040581226349,-0.0946996659040451","0.470644474029541,0.25990283489227295,-0.09942065924406052","0.4929770827293396,0.28616175055503845,-0.17303185164928436","0.4833807945251465,0.2865946888923645,-0.1741378903388977","0.51127690076828,0.32875320315361023,-0.07257460802793503","0.4357466697692871,0.33724239468574524,-0.04373123124241829","0.47088828682899475,0.3575036823749542,-0.12529554963111877","0.4308151304721832,0.4484679400920868,-0.008421394973993301","0.4064253270626068,0.3141730725765228,-0.18038415908813477","0.4434104561805725,0.5543918609619141,-0.032641325145959854","0.3873881697654724,0.30614426732063293,-0.2206156998872757","0.4455447196960449,0.589993417263031,-0.0563945546746254","0.38629502058029175,0.29479876160621643,-0.21277515590190887","0.4517364501953125,0.5854966640472412,-0.07287425547838211","0.3920269310474396,0.29687994718551636,-0.18164220452308655","0.4522678256034851,0.5752349495887756,-0.03964853286743164","0.49884718656539917,0.5746831893920898,0.005144017748534679","0.4542767107486725,0.5736389756202698,-0.005288582760840654","0.4840659499168396,0.7314050197601318,0.043808866292238235","0.44754576683044434,0.7325891852378845,0.048730410635471344","0.4677634835243225,0.8426917791366577,0.3093731701374054","0.4465389847755432,0.8497731685638428,0.2861240804195404","0.4619888663291931,0.854656457901001,0.33362478017807007","0.446908175945282,0.8622710108757019,0.3060312867164612","0.4756154417991638,0.9036449193954468,0.25745007395744324","0.45313939452171326,0.909388542175293,0.2110678255558014"
0.5,0.0,"0.49265289306640625,0.2712670564651489,-0.2023020088672638","0.49737662076950073,0.2581641376018524,-0.1844911128282547","0.500015139579773,0.2586803734302521,-0.18453706800937653","0.5027898550033569,0.2592316269874573,-0.18453820049762726","0.4888068735599518,0.2558424770832062,-0.18606045842170715","0.48521798849105835,0.2551092207431793,-0.18606778979301453","0.4810825288295746,0.25476333498954773,-0.18607300519943237","0.5028489232063293,0.2631036639213562,-0.08448120951652527","0.47128406167030334,0.25920337438583374,-0.09171293675899506","0.49399104714393616,0.28623583912849426,-0.16425274312496185","0.4838597774505615,0.286679744720459,-0.1660955250263214","0.5117989778518677,0.32828399538993835,-0.06393925100564957","0.4374728798866272,0.336336612701416,-0.03642706200480461","0.47135037183761597,0.35865530371665955,-0.12627728283405304","0.4311144948005676,0.4443294107913971,0.0035354606807231903","0.4102144241333008,0.3082260489463806,-0.19542640447616577","0.4441937506198883,0.5498499274253845,-0.009516170248389244","0.3908575177192688,0.2984105348587036,-0.23679585754871368","0.44603633880615234,0.586152195930481,-0.029978061094880104","0.3902502954006195,0.2865527272224426,-0.22858627140522003","0.4518686830997467,0.5816524028778076,-0.04732440039515495","0.3958449959754944,0.289267897605896,-0.19688865542411804","0.4523460268974304,0.5708426833152771,-0.016460901126265526","0.5006780624389648,0.5746744871139526,0.004831752739846706","0.45611849427223206,0.5736067295074463,-0.004951281473040581","0.48434287309646606,0.7313200831413269,0.04647260159254074","0.44746261835098267,0.7326797246932983,0.047483816742897034","0.4675427973270416,0.8425346612930298,0.2999194860458374","0.4459607005119324,0.8520005941390991,0.2644684910774231","0.4616238474845886,0.8540425896644592,0.3227601647377014","0.4457814693450928,0.8649499416351318,0.28187647461891174","0.4761212468147278,0.9031942486763,0.24474790692329407","0.4542321264743805,0.9098530411720276,0.18215446174144745"
0.5,0.0,"0.492522656917572,0.27114337682724,-0.20906297862529755","0.4971809387207031,0.25730493664741516,-0.19057761132717133","0.4997859597206116,0.2575072944164276,-0.19062291085720062","0.5024883151054382,0.2578584849834442,-0.1906183362007141","0.48884671926498413,0.25560033321380615,-0.19276335835456848","0.4852675795555115,0.25463393330574036,-0.1927773654460907","0.48132553696632385,0.25402534008026123,-0.19279584288597107","0.5023649334907532,0.26199373602867126,-0.08936911076307297","0.47140321135520935,0.2586539685726166,-0.10031231492757797","0.49403494596481323,0.2860614061355591,-0.17079704999923706","0.4839152693748474,0.28637367486953735,-0.1736578643321991","0.510580837726593,0.32788926362991333,-0.07001253962516785","0.4378597140312195,0.33524075150489807,-0.04726272076368332","0.4740675389766693,0.35530465841293335,-0.13363906741142273","0.43072932958602905,0.44388923048973083,-0.008862578310072422","0.4119901657104492,0.31129804253578186,-0.20154719054698944","0.4441249966621399,0.5518864989280701,-0.020213384181261063","0.3917490243911743,0.3040110170841217,-0.24294790625572205","0.44558754563331604,0.5873222947120667,-0.04119967669248581","0.3903213441371918,0.29313531517982483,-0.23355185985565186","0.45210567116737366,0.5837269425392151,-0.05794234946370125","0.39603546261787415,0.2952057421207428,-0.20253503322601318","0.4527420997619629,0.5730012059211731,-0.026762258261442184","0.4974796175956726,0.5741559267044067,0.006727340165525675","0.4537161886692047,0.5728847980499268,-0.006868510041385889","0.4838670790195465,0.7294042706489563,0.05294043570756912","0.4467791020870209,0.7316316366195679,0.050383538007736206","0.4688393175601959,0.8409366011619568,0.3111807703971863","0.4462990164756775,0.852537214756012,0.2664150595664978","0.46123331785202026,0.8527984023094177,0.334968626499176","0.4451534152030945,0.8664683103561401,0.2841402590274811","0.47614604234695435,0.8997119665145874,0.26163750886917114","0.4559704661369324,0.9082494378089905,0.18467876315116882"
0.5,0.0,"0.4922720491886139,0.2705405652523041,-0.21465644240379333","0.49709421396255493,0.25570353865623474,-0.19747649133205414","0.4998830258846283,0.2556324005126953,-0.19751426577568054","0.5027817487716675,0.2558492422103882,-0.19750934839248657","0.488410085439682,0.2543352544307709,-0.19905176758766174","0.48474884033203125,0.25289642810821533,-0.1990615427494049","0.48082679510116577,0.25178417563438416,-0.19905872642993927","0.5032113790512085,0.25990280508995056,-0.09841139614582062","0.4713234007358551,0.2562960386276245,-0.10532873868942261","0.49400609731674194,0.28552448749542236,-0.17666023969650269","0.4834582805633545,0.2851293683052063,-0.17845039069652557","0.5127254724502563,0.3262432813644409,-0.07405345886945724","0.4350687563419342,0.3354751169681549,-0.04867672547698021","0.4756084084510803,0.35263532400131226,-0.11413218826055527","0.4310607314109802,0.4509958028793335,-0.012877603992819786","0.41098910570144653,0.31633278727531433,-0.15326470136642456","0.44395726919174194,0.5565757751464844,-0.034151941537857056","0.3919420838356018,0.3150825500488281,-0.1916079819202423","0.4454096853733063,0.5937634706497192,-0.05771210789680481","0.38945358991622925,0.3080644905567169,-0.1816149353981018","0.45223721861839294,0.59003084897995,-0.07430334389209747","0.39480990171432495,0.3090372383594513,-0.15329411625862122","0.4530848562717438,0.5785877704620361,-0.04104403406381607","0.5002844333648682,0.5737238526344299,0.0031475690193474293","0.45462507009506226,0.5728170275688171,-0.0032893859315663576","0.48534688353538513,0.7292590737342834,0.053350578993558884","0.44716310501098633,0.7303223609924316,0.0702991709113121","0.4680361747741699,0.842228353023529,0.3098149299621582","0.4474192261695862,0.8497639298439026,0.3005248010158539","0.462373822927475,0.8539679050445557,0.3331448435783386","0.44725361466407776,0.8635314106941223,0.31988054513931274","0.4774490296840668,0.9023001194000244,0.25914615392684937","0.45309820771217346,0.9084882736206055,0.22732789814472198"
0.5,0.0,"0.49223312735557556,0.267448753118515,-0.21919922530651093","0.4965299963951111,0.2525983452796936,-0.20042753219604492","0.4994588792324066,0.2526950538158417,-0.20046930015087128","0.5024635195732117,0.2526587247848511,-0.20046918094158173","0.4872579574584961,0.25131848454475403,-0.20254726707935333","0.48336243629455566,0.2503257393836975,-0.20257163047790527","0.47917723655700684,0.2492891550064087,-0.2025633156299591","0.5031650066375732,0.25758475065231323,-0.09943000972270966","0.4701911509037018,0.2555588185787201,-0.10920622199773788","0.4944861829280853,0.28329235315322876,-0.18140728771686554","0.4831269383430481,0.2830886244773865,-0.18394862115383148","0.512569785118103,0.3293035924434662,-0.07204006612300873","0.4351048469543457,0.3435850441455841,-0.051193077117204666","0.47174423933029175,0.3423038125038147,-0.09498637169599533","0.43158063292503357,0.45190030336380005,0.009044312871992588","0.4068574011325836,0.31666433811187744,-0.11772676557302475","0.44480276107788086,0.5554392337799072,0.01496969349682331","0.38891297578811646,0.3168337345123291,-0.11811517179012299","0.44637131690979004,0.5927648544311523,-0.00368449161760509","0.3858271837234497,0.3130282461643219,-0.14982418715953827","0.4526619017124176,0.5891377925872803,-0.021033290773630142","0.3912067413330078,0.3143816888332367,-0.12141921371221542","0.4533495008945465,0.5778532028198242,0.008736985735595226","0.5006269216537476,0.5736510753631592,0.006862508598715067","0.4542209208011627,0.573222815990448,-0.007004565093666315","0.48473483324050903,0.7303167581558228,0.060412704944610596","0.4479321837425232,0.7303687930107117,0.06617076694965363","0.4679054319858551,0.8424280881881714,0.32237452268600464","0.44652828574180603,0.8500088453292847,0.3062835931777954","0.4613722860813141,0.8549688458442688,0.3463321328163147","0.4460430145263672,0.8650129437446594,0.3264017701148987","0.47653132677078247,0.9025565981864929,0.26840031147003174","0.45337772369384766,0.9080914258956909,0.22649827599525452"
