az,el,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.5,0.0,"0.5255184769630432,0.2639974355697632,-0.26712870597839355","0.5306094884872437,0.2509683668613434,-0.2520080804824829","0.5336471199989319,0.2513343393802643,-0.2520378530025482","0.5366231799125671,0.2517833709716797,-0.2520867884159088","0.520402729511261,0.25090932846069336,-0.2539497911930084","0.5167590379714966,0.2515959143638611,-0.25393322110176086","0.5135075449943542,0.2522220015525818,-0.25390949845314026","0.5406720042228699,0.25807076692581177,-0.15643402934074402","0.5092594623565674,0.26205286383628845,-0.1637503206729889","0.5313801765441895,0.2827395796775818,-0.23073986172676086","0.5200920701026917,0.283437043428421,-0.23283126950263977","0.570962131023407,0.3401593565940857,-0.0889243558049202","0.4913228154182434,0.361505389213562,-0.09685581177473068","0.6286929249763489,0.33800578117370605,-0.04955996945500374","0.4835634231567383,0.480770081281662,-0.06738674640655518","0.6918197870254517,0.3243614435195923,-0.10504801571369171","0.4930327534675598,0.5844247937202454,-0.13391005992889404","0.7100760340690613,0.32346341013908386,-0.12005071341991425","0.4908934533596039,0.6212566494941711,-0.14905749261379242","0.7103176116943359,0.3224571943283081,-0.1533905267715454","0.49736347794532776,0.6190670728683472,-0.18114632368087769","0.7048734426498413,0.3244711756706238,-0.12113235890865326","0.49959975481033325,0.608767032623291,-0.14753657579421997","0.5645399689674377,0.573013186454773,-0.010169523768126965","0.5183009505271912,0.578406035900116,0.010053807869553566","0.569215714931488,0.7196015119552612,0.018767494708299637","0.5237340927124023,0.7260317206382751,0.06846283376216888","0.5672780871391296,0.8476033806800842,0.21378841996192932","0.528488278388977,0.8408143520355225,0.279534250497818","0.5657861828804016,0.8612884283065796,0.22661642730236053","0.5337164998054504,0.8537097573280334,0.29499050974845886","0.561931312084198,0.9021925926208496,0.1209016814827919","0.5150265097618103,0.8897329568862915,0.20435047149658203"
-0.5,0.0,"0.5130243301391602,0.2626799941062927,-0.22809462249279022","0.5166336297988892,0.2498314380645752,-0.20999836921691895","0.5205190181732178,0.25008678436279297,-0.21004155278205872","0.5224930644035339,0.25054407119750977,-0.21009083092212677","0.5053395628929138,0.24991947412490845,-0.21242043375968933","0.5016133785247803,0.25023606419563293,-0.2123926430940628","0.4979321360588074,0.2509637475013733,-0.21238696575164795","0.5236489772796631,0.25807639956474304,-0.11401514708995819","0.4960290491580963,0.25990593433380127,-0.12223261594772339","0.5186561942100525,0.281952440738678,-0.19254058599472046","0.5066294074058533,0.2820189893245697,-0.1950233280658722","0.5523111820220947,0.35224074125289917,-0.06648869812488556","0.46896499395370483,0.35125696659088135,-0.07584984600543976","0.5981560945510864,0.38627293705940247,-0.06291143596172333","0.4600805640220642,0.44156795740127563,-0.07921356707811356","0.6591501832008362,0.37176141142845154,-0.13514091074466705","0.4674243927001953,0.5506627559661865,-0.15723004937171936","0.6801323890686035,0.3685462176799774,-0.158983051776886","0.4619285464286804,0.5826564431190491,-0.18017815053462982","0.6814271807670593,0.3672642707824707,-0.18730862438678741","0.47060489654541016,0.5833064317703247,-0.2073308676481247","0.6765218377113342,0.36896684765815735,-0.1509781926870346","0.4737791121006012,0.5715112686157227,-0.17043188214302063","0.544638991355896,0.58128821849823,-0.0016967685660347342","0.5004867315292358,0.5824563503265381,0.0016949468990787864","0.5476623177528381,0.7255032658576965,0.018792403861880302","0.49985915422439575,0.7266676425933838,0.09986880421638489","0.5456881523132324,0.8494847416877747,0.20159325003623962","0.5093525648117065,0.8429712057113647,0.32849714159965515","0.5425177216529846,0.8647759556770325,0.21305862069129944","0.5160827040672302,0.8587636351585388,0.3458561301231384","0.5443460941314697,0.8984310626983643,0.09742957353591919","0.4939963221549988,0.8940357565879822,0.2578158974647522"
-0.5,0.0,"0.5163061618804932,0.2618424594402313,-0.2229531705379486","0.5204149484634399,0.24876374006271362,-0.20715482532978058","0.5227076411247253,0.24888861179351807,-0.2072100192308426","0.525482177734375,0.2493237406015396,-0.20727774500846863","0.510119616985321,0.24890488386154175,-0.2049613744020462","0.505565345287323,0.24916782975196838,-0.2049253284931183","0.5022497177124023,0.24972833693027496,-0.20490241050720215","0.5287875533103943,0.2580365836620331,-0.1176244243979454","0.49790018796920776,0.259051650762558,-0.10913379490375519","0.5203219652175903,0.2808361351490021,-0.18928131461143494","0.5093330144882202,0.280592143535614,-0.18590287864208221","0.55919349193573,0.3515447974205017,-0.07449363172054291","0.4755527079105377,0.3496924340724945,-0.053015679121017456","0.605078935623169,0.3745853006839752,-0.09495410323143005","0.46897774934768677,0.4521597921848297,-0.020413191989064217","0.6654231548309326,0.358083039522171,-0.15806512534618378","0.47555604577064514,0.562736988067627,-0.07048731297254562","0.6870814561843872,0.35630378127098083,-0.18195152282714844","0.47379058599472046,0.5966870784759521,-0.08683713525533676","0.6885226368904114,0.3549162745475769,-0.21019701659679413","0.48125267028808594,0.5967021584510803,-0.11530879884958267","0.6840458512306213,0.3558654487133026,-0.1732722520828247","0.48399561643600464,0.5848580002784729,-0.08389715850353241","0.5485811829566956,0.5840280055999756,-0.009169742465019226","0.5016307234764099,0.5835356116294861,0.009222177788615227","0.555122435092926,0.7262324094772339,0.010862523689866066","0.5059028267860413,0.7283176779747009,0.09045620262622833","0.5522305369377136,0.844725489616394,0.23596568405628204","0.5160155892372131,0.8492818474769592,0.3290584683418274","0.5493082404136658,0.8592750430107117,0.2528880536556244","0.523077130317688,0.8629140257835388,0.3477853536605835","0.5495420098304749,0.8939032554626465,0.1430593729019165","0.4992029070854187,0.8969509601593018,0.26289352774620056"
-0.5,0.0,"0.5174029469490051,0.26060035824775696,-0.2282990962266922","0.5219327211380005,0.24737338721752167,-0.2121340036392212","0.524476945400238,0.24733135104179382,-0.21219047904014587","0.5265942215919495,0.24767112731933594,-0.212261363863945","0.511070191860199,0.24771656095981598,-0.21054749190807343","0.5068939924240112,0.24802900850772858,-0.2105109691619873","0.5032945275306702,0.24851591885089874,-0.21049699187278748","0.5296443700790405,0.2574445903301239,-0.12200522422790527","0.4990078806877136,0.2580502927303314,-0.11043345928192139","0.5216742157936096,0.27954429388046265,-0.19439300894737244","0.5104547739028931,0.27960434556007385,-0.191200390458107","0.5603637099266052,0.3532619774341583,-0.07932241261005402","0.4761779308319092,0.35066601634025574,-0.05418824404478073","0.6082834005355835,0.3708741068840027,-0.10262894630432129","0.47027263045310974,0.4598538279533386,-0.0277920663356781","0.669480562210083,0.3537956178188324,-0.17631743848323822","0.47717174887657166,0.567838191986084,-0.08019928634166718","0.6897165179252625,0.35204192996025085,-0.2030746042728424","0.4756442904472351,0.6023331880569458,-0.09495382010936737","0.690950334072113,0.35038745403289795,-0.23090586066246033","0.48273032903671265,0.60228031873703,-0.12758953869342804","0.6859111189842224,0.3513404130935669,-0.1919291466474533","0.4852801263332367,0.590644896030426,-0.0963565781712532","0.550407886505127,0.5860917568206787,-0.010520054027438164","0.5028328895568848,0.5851127505302429,0.010540816932916641","0.5567840933799744,0.7267454266548157,0.015295624732971191","0.5089240074157715,0.7305592894554138,0.10305993258953094","0.5543976426124573,0.8454473614692688,0.24343164265155792","0.5181747674942017,0.848020613193512,0.3489871025085449","0.5512483716011047,0.8600244522094727,0.26014062762260437","0.5252721905708313,0.8629608750343323,0.3683469593524933","0.5521484017372131,0.8954865336418152,0.148075670003891","0.5010854601860046,0.8976649045944214,0.28295081853866577"
-0.5,0.0,"0.5205080509185791,0.2604822516441345,-0.2394428700208664","0.5242987871170044,0.24682728946208954,-0.22359469532966614","0.5268436074256897,0.2468867003917694,-0.2236396074295044","0.5286985635757446,0.24707245826721191,-0.2237042635679245","0.5136479139328003,0.24720095098018646,-0.221888467669487","0.5096233487129211,0.24761880934238434,-0.2218542993068695","0.5058892965316772,0.24826651811599731,-0.2218412458896637","0.5304535627365112,0.25706490874290466,-0.13066717982292175","0.5012428760528564,0.2577797770500183,-0.12437138706445694","0.5245784521102905,0.2794687747955322,-0.20451775193214417","0.5135542750358582,0.28027376532554626,-0.2020529955625534","0.5597575902938843,0.3509974777698517,-0.0807739868760109","0.4770944118499756,0.3501273989677429,-0.06242484971880913","0.6114775538444519,0.3670887053012848,-0.08081480115652084","0.4677121043205261,0.4610861539840698,-0.05863998085260391","0.6733265519142151,0.3550950884819031,-0.15414682030677795","0.4782409071922302,0.5712866187095642,-0.13215330243110657","0.6915487051010132,0.3502001464366913,-0.18031316995620728","0.4762495458126068,0.6069899201393127,-0.15318059921264648","0.6927382349967957,0.3481476306915283,-0.20729920268058777","0.4832139015197754,0.6084198951721191,-0.17976219952106476","0.6878065466880798,0.35011452436447144,-0.17063459753990173","0.48565220832824707,0.5964869856834412,-0.14468832314014435","0.5501660108566284,0.5881186723709106,-0.00912309531122446","0.5038838386535645,0.5860031843185425,0.00911892019212246","0.5598219633102417,0.7285630106925964,0.00859822053462267","0.5108649730682373,0.7317388653755188,0.10592956840991974","0.5584070086479187,0.8473643660545349,0.21665868163108826","0.5201832056045532,0.850517213344574,0.3461850583553314","0.5552754402160645,0.8619984984397888,0.23101142048835754","0.5270665287971497,0.8648039102554321,0.3651285767555237","0.556239664554596,0.8953962326049805,0.11878405511379242","0.5043973326683044,0.8977845907211304,0.2786259055137634"
-0.5,0.0,"0.5211941003799438,0.26010942459106445,-0.23363426327705383","0.5242489576339722,0.2463342398405075,-0.21593403816223145","0.5269646048545837,0.24635480344295502,-0.21596303582191467","0.5289301872253418,0.2464366853237152,-0.21601030230522156","0.5144220590591431,0.2469363957643509,-0.21808259189128876","0.5106534361839294,0.24738503992557526,-0.21805599331855774","0.5067576169967651,0.2479788213968277,-0.21804597973823547","0.5297955274581909,0.256551057100296,-0.12066394090652466","0.5020760297775269,0.25739946961402893,-0.12717531621456146","0.52510666847229,0.27896735072135925,-0.19825831055641174","0.5143974423408508,0.2799643278121948,-0.20030434429645538","0.558711588382721,0.3506041169166565,-0.0676422119140625","0.47643357515335083,0.35052329301834106,-0.07966664433479309","0.6098397374153137,0.3692529499530792,-0.045680634677410126","0.4672652781009674,0.46371713280677795,-0.09409244358539581","0.6718429923057556,0.3587382137775421,-0.10362745821475983","0.47788748145103455,0.5735321640968323,-0.17122870683670044","0.6897481679916382,0.35226795077323914,-0.12492982298135757","0.47469979524612427,0.6079854965209961,-0.19443479180335999","0.6912397146224976,0.3497897982597351,-0.15431924164295197","0.48312634229660034,0.6085607409477234,-0.22011442482471466","0.6856013536453247,0.3523840010166168,-0.12019689381122589","0.48591819405555725,0.5975111126899719,-0.18331685662269592","0.5516775846481323,0.5885503888130188,-0.005082788877189159","0.5054583549499512,0.5859882831573486,0.005018531810492277","0.5607064962387085,0.7289406061172485,0.008793216198682785","0.5126867890357971,0.7327314019203186,0.08518196642398834","0.5599192380905151,0.8483390808105469,0.227953240275383","0.5209907293319702,0.8498186469078064,0.32484108209609985","0.5557918548583984,0.8628389835357666,0.24338097870349884","0.5271638631820679,0.8637779355049133,0.3437240719795227","0.5562995672225952,0.8977528214454651,0.1341816782951355","0.5066543221473694,0.8978179693222046,0.25642162561416626"
-0.5,0.0,"0.5207732915878296,0.2601340711116791,-0.2276533842086792","0.5238165259361267,0.24626384675502777,-0.2083020657300949","0.5266482830047607,0.24631182849407196,-0.2083241492509842","0.5287261605262756,0.24648994207382202,-0.20836135745048523","0.514179527759552,0.24677182734012604,-0.21289408206939697","0.5109041929244995,0.24717839062213898,-0.2128746062517166","0.5069998502731323,0.247780442237854,-0.21286432445049286","0.5292727947235107,0.25646644830703735,-0.10920064151287079","0.5021101832389832,0.2571106255054474,-0.12638747692108154","0.5243589878082275,0.27947190403938293,-0.19105811417102814","0.5143483877182007,0.2801240384578705,-0.19643458724021912","0.5564477443695068,0.35192179679870605,-0.054256994277238846","0.4753154218196869,0.35092881321907043,-0.08035172522068024","0.6055177450180054,0.3689259886741638,-0.026347894221544266","0.4656042158603668,0.4612906277179718,-0.10343308746814728","0.6688888072967529,0.36156731843948364,-0.08225906640291214","0.4759259819984436,0.5742380023002625,-0.18556058406829834","0.6870595812797546,0.356417179107666,-0.10296304523944855","0.47252121567726135,0.6094837784767151,-0.209757998585701","0.6885835528373718,0.3540351986885071,-0.1314106583595276","0.4814733862876892,0.6088114976882935,-0.23554527759552002","0.682982325553894,0.3561905324459076,-0.0985332578420639","0.4840118885040283,0.5976054072380066,-0.19771221280097961","0.5496519207954407,0.588542103767395,-0.002689000219106674","0.5052686333656311,0.5874204635620117,0.0026016742922365665","0.5596755146980286,0.7299348711967468,0.013362872414290905","0.5125356912612915,0.7333376407623291,0.07937514036893845","0.559709906578064,0.8501327633857727,0.23331768810749054","0.5213327407836914,0.8499805927276611,0.31552183628082275","0.5557147860527039,0.8646435141563416,0.24867887794971466","0.5271583795547485,0.8640191555023193,0.3340257406234741","0.5567715764045715,0.8994439840316772,0.14003615081310272","0.5071912407875061,0.8983957171440125,0.24510519206523895"
-0.5,0.0,"0.5204774737358093,0.2601125240325928,-0.227604478597641","0.5234253406524658,0.24610549211502075,-0.20836560428142548","0.5262407064437866,0.2460772693157196,-0.20839059352874756","0.5287069082260132,0.2462313324213028,-0.20842640101909637","0.513760507106781,0.24668820202350616,-0.21281032264232635","0.5102163553237915,0.24708576500415802,-0.2127891480922699","0.506450355052948,0.2477218061685562,-0.21278569102287292","0.5296226739883423,0.2564203143119812,-0.10917048156261444","0.5011787414550781,0.2570980191230774,-0.12533730268478394","0.5243899822235107,0.2795468270778656,-0.19096630811691284","0.514015793800354,0.28030890226364136,-0.1960715502500534","0.5581764578819275,0.3508763909339905,-0.05404108762741089","0.4744240343570709,0.35047706961631775,-0.07837510108947754","0.6080189347267151,0.37025871872901917,-0.028898824006319046","0.4639410972595215,0.4606902599334717,-0.09544216096401215","0.6685640215873718,0.3681744337081909,-0.09066429734230042","0.47352832555770874,0.5743871927261353,-0.1768662929534912","0.6848782300949097,0.3636266589164734,-0.11224843561649323","0.46963733434677124,0.6083914041519165,-0.2022140771150589","0.6862090826034546,0.36134010553359985,-0.14144684374332428","0.48001042008399963,0.6085724830627441,-0.22860853374004364","0.6804307699203491,0.3640589714050293,-0.10723008960485458","0.4828735888004303,0.5973880887031555,-0.1893990933895111","0.5510402321815491,0.5887033939361572,-0.002543472684919834","0.5043811798095703,0.5875287652015686,0.0024783918634057045","0.5572962760925293,0.7300904393196106,0.02039537951350212","0.5124597549438477,0.7295509576797485,0.0873742327094078","0.5585973262786865,0.8532345294952393,0.21766403317451477","0.5200485587120056,0.8508106470108032,0.3183619976043701","0.5556979775428772,0.8679510951042175,0.23047880828380585","0.5255690217018127,0.8643624186515808,0.33618366718292236","0.5534497499465942,0.9002595543861389,0.11637451499700546","0.507480263710022,0.9001944065093994,0.24635326862335205"
-0.5,0.0,"0.5212709307670593,0.26013362407684326,-0.22558625042438507","0.5239781737327576,0.24610485136508942,-0.20611897110939026","0.526515543460846,0.24603864550590515,-0.20614424347877502","0.5289484262466431,0.24613967537879944,-0.2061791867017746","0.5146470069885254,0.24665436148643494,-0.2110292613506317","0.5110951662063599,0.2470049262046814,-0.21100100874900818","0.5073853731155396,0.24766920506954193,-0.21099230647087097","0.5292831659317017,0.25636860728263855,-0.10868097841739655","0.5016521215438843,0.2571280598640442,-0.12508288025856018","0.5249003767967224,0.2796034514904022,-0.19005395472049713","0.5144445300102234,0.2803800702095032,-0.19563311338424683","0.5571242570877075,0.3505557179450989,-0.05946402996778488","0.4739830493927002,0.3518456816673279,-0.08271338045597076","0.6066433787345886,0.37000101804733276,-0.032875414937734604","0.4632204473018646,0.46539998054504395,-0.10192884504795074","0.666244387626648,0.3701109290122986,-0.09068378061056137","0.4741803705692291,0.5757214426994324,-0.17753270268440247","0.6848443150520325,0.3665711283683777,-0.11091450601816177","0.4707489609718323,0.6105508804321289,-0.20085689425468445","0.6864534020423889,0.364238440990448,-0.13930480182170868","0.479032039642334,0.6111845374107361,-0.22698387503623962","0.6796513199806213,0.3667093813419342,-0.10683085024356842","0.48218727111816406,0.5994125008583069,-0.18977412581443787","0.5489044189453125,0.5882514715194702,-0.005161250941455364","0.5042433142662048,0.586839497089386,0.005087658297270536","0.555925726890564,0.7283303737640381,0.022285357117652893","0.5117813348770142,0.7290777564048767,0.08643388003110886","0.5580483675003052,0.8516243696212769,0.21301476657390594","0.5207374691963196,0.8503580689430237,0.30311569571495056","0.5562704801559448,0.8667281270027161,0.2249552458524704","0.5275440216064453,0.8641600608825684,0.3191920220851898","0.5534592866897583,0.8988569378852844,0.11189571768045425","0.5053011178970337,0.8994165062904358,0.23147177696228027"
-0.5,0.0,"0.5214882493019104,0.2604365944862366,-0.22612330317497253","0.5241073369979858,0.2462160289287567,-0.20591270923614502","0.5267285704612732,0.24613329768180847,-0.2059367448091507","0.5291752815246582,0.24632659554481506,-0.2059716433286667","0.5148664712905884,0.2467392385005951,-0.21246545016765594","0.5113677382469177,0.24704968929290771,-0.21243925392627716","0.507516086101532,0.2477179914712906,-0.21243233978748322","0.5291403532028198,0.25668197870254517,-0.1069967970252037","0.5012567043304443,0.257183700799942,-0.1330392211675644","0.5249990224838257,0.28006747364997864,-0.18997153639793396","0.5146185159683228,0.2810479998588562,-0.1977939009666443","0.557016134262085,0.3506314754486084,-0.057852692902088165","0.473193496465683,0.352127343416214,-0.08406351506710052","0.6076838970184326,0.3657877743244171,-0.03716630861163139","0.4632972776889801,0.46483951807022095,-0.09852012991905212","0.667219877243042,0.36827099323272705,-0.10372112691402435","0.47260838747024536,0.5751304626464844,-0.1741037666797638","0.6858397722244263,0.36488252878189087,-0.12546990811824799","0.4697574973106384,0.6094052195549011,-0.19797810912132263","0.6867160797119141,0.3629859983921051,-0.15493066608905792","0.47813743352890015,0.6096592545509338,-0.2247818261384964","0.6800559759140015,0.36572274565696716,-0.12050173431634903","0.4811588227748871,0.5983618497848511,-0.18672893941402435","0.5490513443946838,0.5876230597496033,-0.003922848962247372","0.5037969350814819,0.5867165923118591,0.003845361527055502","0.5566954016685486,0.7275412082672119,0.02336042746901512","0.5117722153663635,0.7293528914451599,0.08154844492673874","0.5587397217750549,0.8531774878501892,0.207086443901062","0.5208091735839844,0.8507159948348999,0.29445788264274597","0.55662602186203,0.8681909441947937,0.21829752624034882","0.5277339220046997,0.8644688129425049,0.3098539710044861","0.5538752675056458,0.8986148238182068,0.10371067374944687","0.5056341886520386,0.898604154586792,0.2209731787443161"
