gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.25,"0.4759361743927002,0.39617669582366943,-0.019869305193424225","0.5281084179878235,0.3794887959957123,0.12452469021081924","0.4358602464199066,0.36870887875556946,0.1823836863040924","0.622281551361084,0.6394597291946411,0.05416375398635864","0.5348012447357178,0.8366091251373291,-0.36752861738204956","0.418450266122818,0.423525869846344,-0.7036517858505249","0.5539747476577759,1.4470741748809814,-0.01575637236237526","0.5539747476577759,1.4470741748809814,-0.01575637236237526"
0.25,"0.4724537432193756,0.39557409286499023,-0.03584536164999008","0.5277875661849976,0.37907660007476807,0.11649857461452484","0.43488603830337524,0.36869126558303833,0.1775132268667221","0.6237088441848755,0.6379782557487488,0.06042284891009331","0.5345993638038635,0.8330515623092651,-0.3466201722621918","0.41918736696243286,0.42350178956985474,-0.6626362204551697","0.5540770292282104,1.446973204612732,-0.012666781432926655","0.5540770292282104,1.446973204612732,-0.012666781432926655"
0.25,"0.47140341997146606,0.39386987686157227,-0.059207331389188766","0.527237057685852,0.37842291593551636,0.0765301063656807","0.4313454031944275,0.3685455024242401,0.16439907252788544","0.6256994605064392,0.6354752779006958,0.013155205175280571","0.5330394506454468,0.8282150030136108,-0.3957396149635315","0.4192748963832855,0.42359885573387146,-0.712600588798523","0.5542815923690796,1.445883870124817,-0.013080095872282982","0.5542815923690796,1.445883870124817,-0.013080095872282982"
0.25,"0.4711753726005554,0.39293065667152405,-0.061993908137083054","0.527255654335022,0.378337562084198,0.07579173147678375","0.42753487825393677,0.3683820366859436,0.16503067314624786","0.6256822943687439,0.6358518600463867,-0.0023660261649638414","0.5331716537475586,0.8293626308441162,-0.4613243043422699","0.42126187682151794,0.4282577633857727,-0.7953383922576904","0.5505287051200867,1.4470432996749878,-0.020321650430560112","0.5505287051200867,1.4470432996749878,-0.020321650430560112"
0.25,"0.47107210755348206,0.3926641345024109,-0.0045357742346823215","0.5296635627746582,0.3770391643047333,0.11091037839651108","0.4270973205566406,0.36871540546417236,0.23249681293964386","0.6340799331665039,0.6415438055992126,0.014533964917063713","0.5331084132194519,0.8300333023071289,-0.4406213164329529","0.42379212379455566,0.44331488013267517,-0.6932002305984497","0.5534526109695435,1.451539397239685,-0.02040228061378002","0.5534526109695435,1.451539397239685,-0.02040228061378002"
0.25,"0.4697229266166687,0.3911777436733246,0.016162769868969917","0.5297231674194336,0.3730504810810089,0.1544972062110901","0.4270454943180084,0.36874452233314514,0.23240387439727783","0.6336992383003235,0.6491276621818542,0.08850644528865814","0.5307275652885437,0.8458675146102905,-0.35151952505111694","0.42482247948646545,0.4631877839565277,-0.6361103057861328","0.5536447763442993,1.4515628814697266,-0.01634104922413826","0.5536447763442993,1.4515628814697266,-0.01634104922413826"
0.25,"0.4674413800239563,0.3904193341732025,0.0009422657894901931","0.5297308564186096,0.3703462481498718,0.16429683566093445","0.4256318211555481,0.3687359392642975,0.22749154269695282","0.6339834928512573,0.6493435502052307,0.12334350496530533","0.530715823173523,0.8435763716697693,-0.2804569602012634","0.42533111572265625,0.45982158184051514,-0.5266587138175964","0.5547696352005005,1.451763391494751,-0.0016991307493299246","0.5547696352005005,1.451763391494751,-0.0016991307493299246"
0.25,"0.46774688363075256,0.39031481742858887,-0.0009314981289207935","0.5301470160484314,0.3730769157409668,0.1921459138393402","0.4252965450286865,0.36921441555023193,0.2208435982465744","0.6338183283805847,0.6497857570648193,0.16563870012760162","0.5307120084762573,0.8373086452484131,-0.22424304485321045","0.4252048432826996,0.45767274498939514,-0.4959560036659241","0.5536900758743286,1.4502298831939697,0.0072215525433421135","0.5536900758743286,1.4502298831939697,0.0072215525433421135"
0.25,"0.4702034592628479,0.39383453130722046,-0.0076379189267754555","0.5305310487747192,0.37344539165496826,0.18917247653007507","0.4251647889614105,0.3710361123085022,0.21184594929218292","0.6341520547866821,0.6514936685562134,0.1557088941335678","0.5307010412216187,0.8370050191879272,-0.24339699745178223","0.42537665367126465,0.4563737213611603,-0.5232752561569214","0.5538533926010132,1.4508289098739624,0.012519368901848793","0.5538533926010132,1.4508289098739624,0.012519368901848793"
0.25,"0.47194328904151917,0.39897218346595764,0.005662703886628151","0.5316230058670044,0.37408825755119324,0.203640416264534","0.42491501569747925,0.3718727231025696,0.22613584995269775","0.6343370676040649,0.6588770747184753,0.1666191816329956","0.5372291803359985,0.8347965478897095,-0.21052809059619904","0.4276390075683594,0.45759499073028564,-0.45249801874160767","0.553951621055603,1.4608352184295654,0.021365517750382423","0.553951621055603,1.4608352184295654,0.021365517750382423"
0.25,"0.47055163979530334,0.39875462651252747,-0.0024204356595873833","0.5315990447998047,0.37297147512435913,0.1857246458530426","0.4249330461025238,0.3716461658477783,0.22106602787971497","0.6342676877975464,0.6589510440826416,0.14671111106872559","0.5369868278503418,0.8288066387176514,-0.227824404835701","0.42613306641578674,0.43740054965019226,-0.4992382526397705","0.5550113916397095,1.460692286491394,0.02096855454146862","0.5550113916397095,1.460692286491394,0.02096855454146862"
0.25,"0.47034579515457153,0.3986378610134125,0.027291014790534973","0.5312498807907104,0.3728407025337219,0.19515588879585266","0.42919468879699707,0.3719129264354706,0.22460465133190155","0.6342228651046753,0.6587209701538086,0.14109410345554352","0.5369599461555481,0.8218545913696289,-0.26016125082969666","0.423884779214859,0.4257165193557739,-0.546646773815155","0.555066704750061,1.460936427116394,0.017032604664564133","0.555066704750061,1.460936427116394,0.017032604664564133"
0.25,"0.4705137610435486,0.397704154253006,0.09917096048593521","0.5306264162063599,0.37288784980773926,0.26408010721206665","0.43178248405456543,0.37190499901771545,0.28329941630363464","0.6326605081558228,0.6560924649238586,0.18699751794338226","0.5368914008140564,0.8197418451309204,-0.2473335564136505","0.42163997888565063,0.4177563488483429,-0.5665102005004883","0.5548768043518066,1.4549263715744019,0.016158077865839005","0.5548768043518066,1.4549263715744019,0.016158077865839005"
0.25,"0.468512624502182,0.3934994637966156,0.13918821513652802","0.5291226506233215,0.3690589964389801,0.2909386157989502","0.43185892701148987,0.3716648817062378,0.3493604362010956","0.6326257586479187,0.6497970819473267,0.19211041927337646","0.5367329716682434,0.818737268447876,-0.26733899116516113","0.4206395745277405,0.41863521933555603,-0.6483787894248962","0.5549637079238892,1.4547712802886963,0.01503664255142212","0.5549637079238892,1.4547712802886963,0.01503664255142212"
0.25,"0.46600228548049927,0.3930811583995819,0.1110837459564209","0.528934895992279,0.3690193295478821,0.2658591568470001","0.4317329525947571,0.37148767709732056,0.30592820048332214","0.6308392882347107,0.6468568444252014,0.17376448214054108","0.5370327830314636,0.8170688152313232,-0.29437950253486633","0.42059192061424255,0.4171357750892639,-0.6412208080291748","0.5525651574134827,1.4519308805465698,0.005249722860753536","0.5525651574134827,1.4519308805465698,0.005249722860753536"
0.25,"0.46434682607650757,0.39343735575675964,0.07228736579418182","0.5271501541137695,0.37104251980781555,0.23791591823101044","0.4316585659980774,0.3715081512928009,0.270443856716156","0.6294976472854614,0.6466545462608337,0.152113676071167","0.5369820594787598,0.8135614395141602,-0.33029478788375854","0.41957372426986694,0.41612404584884644,-0.675798773765564","0.5525339841842651,1.4517732858657837,0.004531635902822018","0.5525339841842651,1.4517732858657837,0.004531635902822018"
0.25,"0.4705277383327484,0.39368024468421936,0.00891132839024067","0.528022825717926,0.3735065460205078,0.18513548374176025","0.4300963878631592,0.3714798092842102,0.22176344692707062","0.627776026725769,0.6465802788734436,0.10146807134151459","0.5365599393844604,0.8226625919342041,-0.3445568382740021","0.4194948673248291,0.4189184904098511,-0.6740166544914246","0.5516070127487183,1.4515655040740967,-0.0027717244811356068","0.5516070127487183,1.4515655040740967,-0.0027717244811356068"
0.25,"0.4733212888240814,0.3938806354999542,-0.0601041205227375","0.5289603471755981,0.37923651933670044,0.15248259902000427","0.4287584722042084,0.37479040026664734,0.1625295877456665","0.6271924376487732,0.6489388942718506,0.0981498509645462","0.5390363931655884,0.8415159583091736,-0.3443639278411865","0.42339032888412476,0.4519040882587433,-0.6988649964332581","0.5503649115562439,1.4605175256729126,0.007493143435567617","0.5503649115562439,1.4605175256729126,0.007493143435567617"
0.25,"0.47396722435951233,0.3937530815601349,0.02359906956553459","0.5290698409080505,0.3807370960712433,0.24788391590118408","0.4270041584968567,0.37494567036628723,0.2619105875492096","0.6233707666397095,0.6496842503547668,0.17976337671279907","0.5366588830947876,0.8507317304611206,-0.2751848101615906","0.42909446358680725,0.4634005129337311,-0.6218739748001099","0.549415647983551,1.459593653678894,0.008565844967961311","0.549415647983551,1.459593653678894,0.008565844967961311"
0.25,"0.47711652517318726,0.3944413363933563,0.039887793362140656","0.5295714139938354,0.38316667079925537,0.2675159275531769","0.4262596070766449,0.3749329447746277,0.2885303795337677","0.6211081743240356,0.6515941619873047,0.1849500685930252","0.5352969169616699,0.8625479936599731,-0.28283900022506714","0.4304080903530121,0.4790363311767578,-0.658378005027771","0.5467211008071899,1.4606989622116089,0.007354168687015772","0.5467211008071899,1.4606989622116089,0.007354168687015772"
0.25,"0.4786691665649414,0.3946814239025116,-0.027486708015203476","0.5297273397445679,0.38437432050704956,0.20807969570159912","0.42610397934913635,0.37558212876319885,0.20469054579734802","0.6197234988212585,0.6559057235717773,0.16636112332344055","0.5401225686073303,0.8731396794319153,-0.28800272941589355","0.4315761923789978,0.49585670232772827,-0.6569987535476685","0.5459410548210144,1.4597201347351074,0.01207304559648037","0.5459410548210144,1.4597201347351074,0.01207304559648037"
0.25,"0.4815443456172943,0.39461347460746765,-0.024210330098867416","0.5302799940109253,0.3854176104068756,0.20598085224628448","0.42786017060279846,0.3757185935974121,0.20029011368751526","0.6195193529129028,0.6574316024780273,0.16801218688488007","0.539981484413147,0.8783790469169617,-0.24341268837451935","0.43122220039367676,0.503210186958313,-0.5878612995147705","0.5454893708229065,1.4545412063598633,0.019663341343402863","0.5454893708229065,1.4545412063598633,0.019663341343402863"
0.25,"0.4845542907714844,0.3946130871772766,-0.02103913202881813","0.530399739742279,0.38703981041908264,0.23968049883842468","0.42855507135391235,0.376148521900177,0.20424309372901917","0.6181269884109497,0.6590861678123474,0.21874184906482697","0.5459046363830566,0.8898649215698242,-0.18549111485481262","0.4310407042503357,0.5107115507125854,-0.5405714511871338","0.5455429553985596,1.4475152492523193,0.03293386846780777","0.5455429553985596,1.4475152492523193,0.03293386846780777"
0.25,"0.4856649935245514,0.39167019724845886,-0.02225109189748764","0.53042072057724,0.38711017370224,0.23447377979755402","0.4297655522823334,0.3749835193157196,0.1808718591928482","0.613742470741272,0.6584224104881287,0.21963994204998016","0.5637392401695251,0.9004982113838196,-0.16080066561698914","0.4309261739253998,0.514405369758606,-0.5020195841789246","0.5455830097198486,1.444493055343628,0.05074648931622505","0.5455830097198486,1.444493055343628,0.05074648931622505"
0.25,"0.4858713150024414,0.3901658356189728,-0.04852303862571716","0.5304300785064697,0.38708367943763733,0.18867889046669006","0.42982929944992065,0.37455499172210693,0.13660359382629395","0.6135832667350769,0.6584097146987915,0.18533827364444733","0.5817338228225708,0.9064589738845825,-0.19898772239685059","0.4327464699745178,0.5330466628074646,-0.5361697673797607","0.5456244349479675,1.4503021240234375,0.04852071404457092","0.5456244349479675,1.4503021240234375,0.04852071404457092"
0.25,"0.4859614372253418,0.38862740993499756,-0.046746883541345596","0.5304559469223022,0.38704684376716614,0.19063891470432281","0.4298771023750305,0.373512864112854,0.1458819955587387","0.613131046295166,0.6581746339797974,0.19161874055862427","0.5911218523979187,0.9122151732444763,-0.18392792344093323","0.4342907965183258,0.5429086089134216,-0.5168153047561646","0.54572594165802,1.4503029584884644,0.05736988037824631","0.54572594165802,1.4503029584884644,0.05736988037824631"
0.25,"0.4860284924507141,0.38608068227767944,-0.06987123191356659","0.5306378602981567,0.3862525224685669,0.17871719598770142","0.4298914968967438,0.37236541509628296,0.14333829283714294","0.6129850745201111,0.6581441760063171,0.1772221177816391","0.5887380838394165,0.9095204472541809,-0.1994929015636444","0.43430477380752563,0.5424155592918396,-0.5364124774932861","0.5457297563552856,1.4510455131530762,0.05292103439569473","0.5457297563552856,1.4510455131530762,0.05292103439569473"
0.25,"0.4860974848270416,0.3859875500202179,-0.061556119471788406","0.5306228995323181,0.3863928020000458,0.1910851001739502","0.4295806884765625,0.37265416979789734,0.1534201204776764","0.6112212538719177,0.6589118838310242,0.18338817358016968","0.5845346450805664,0.9068619608879089,-0.20061683654785156","0.4333929121494293,0.5370327234268188,-0.5380634069442749","0.5456433296203613,1.4505009651184082,0.052401475608348846","0.5456433296203613,1.4505009651184082,0.052401475608348846"
0.25,"0.48594141006469727,0.3871303200721741,-0.06115217134356499","0.5305367708206177,0.3863765001296997,0.1742517203092575","0.4295077323913574,0.373102068901062,0.15768958628177643","0.6121546030044556,0.6623089909553528,0.13990680873394012","0.5694699883460999,0.9028729200363159,-0.2702561914920807","0.43209394812583923,0.5323004722595215,-0.5827306509017944","0.543036937713623,1.4538397789001465,0.04346156120300293","0.543036937713623,1.4538397789001465,0.04346156120300293"
0.25,"0.48611053824424744,0.3909217417240143,0.02239307388663292","0.5302268266677856,0.38635843992233276,0.25113844871520996","0.42948636412620544,0.37348756194114685,0.24087229371070862","0.6111903786659241,0.6719474792480469,0.19225706160068512","0.5594237446784973,0.8949735164642334,-0.2398509532213211","0.4302336275577545,0.5063367486000061,-0.5756080150604248","0.537627637386322,1.454422116279602,0.0416339673101902","0.537627637386322,1.454422116279602,0.0416339673101902"
0.25,"0.4860067367553711,0.390998512506485,0.12217196077108383","0.5296571254730225,0.3858920931816101,0.3074757754802704","0.42945560812950134,0.3730466961860657,0.3163281977176666","0.611206591129303,0.672435998916626,0.2013099491596222","0.5506962537765503,0.8730519413948059,-0.34038692712783813","0.4295941889286041,0.487528532743454,-0.7622283101081848","0.5290097594261169,1.4552282094955444,0.04047860577702522","0.5290097594261169,1.4552282094955444,0.04047860577702522"
0.25,"0.4851464331150055,0.39073941111564636,0.09850414097309113","0.5311006307601929,0.38466113805770874,0.2809131443500519","0.4299015998840332,0.372042179107666,0.30513283610343933","0.620686948299408,0.67144376039505,0.19705532491207123","0.5476919412612915,0.8498526811599731,-0.30638569593429565","0.4207942485809326,0.4410433769226074,-0.6950643062591553","0.5300825834274292,1.4562273025512695,0.036107491701841354","0.5300825834274292,1.4562273025512695,0.036107491701841354"
0.25,"0.48185744881629944,0.39023059606552124,0.19797275960445404","0.5288662314414978,0.38098061084747314,0.35162097215652466","0.4298545718193054,0.3700655996799469,0.39538341760635376","0.6136882901191711,0.6657758951187134,0.21642866730690002","0.5462890863418579,0.8183680176734924,-0.3458007276058197","0.41968002915382385,0.4184360206127167,-0.7308512926101685","0.5260506272315979,1.4505293369293213,0.035535190254449844","0.5260506272315979,1.4505293369293213,0.035535190254449844"
0.25,"0.47836652398109436,0.392342209815979,0.126321941614151","0.5269694924354553,0.3810551166534424,0.3063896894454956","0.4284781813621521,0.3719204366207123,0.3295237720012665","0.6060593724250793,0.6680945754051208,0.1460908204317093","0.5464830994606018,0.79576176404953,-0.3605410158634186","0.4190678000450134,0.39632725715637207,-0.7110369801521301","0.5214515924453735,1.4617559909820557,0.023244837298989296","0.5214515924453735,1.4617559909820557,0.023244837298989296"
0.25,"0.4705699384212494,0.386887788772583,0.09990034252405167","0.5211111307144165,0.37457025051116943,0.224936842918396","0.4290856719017029,0.3674871325492859,0.31931787729263306","0.6037267446517944,0.6737015843391418,0.08262170106172562","0.5670011043548584,0.7958112359046936,-0.5030189156532288","0.415975958108902,0.37447550892829895,-0.8768507242202759","0.5442884564399719,1.46487295627594,0.026574263349175453","0.5442884564399719,1.46487295627594,0.026574263349175453"
0.25,"0.4711284041404724,0.38687583804130554,0.16597415506839752","0.5204988718032837,0.37374287843704224,0.3079989552497864","0.4347882866859436,0.36610686779022217,0.34572356939315796","0.5843001008033752,0.6561045050621033,0.16041713953018188","0.5565625429153442,0.771784782409668,-0.27568143606185913","0.4105796217918396,0.3551684617996216,-0.6011607646942139","0.5310788154602051,1.4149435758590698,0.010939467698335648","0.5310788154602051,1.4149435758590698,0.010939467698335648"
0.25,"0.47035789489746094,0.3830173909664154,0.06887494027614594","0.5192131996154785,0.367379754781723,0.16872844099998474","0.4346619248390198,0.36314359307289124,0.25610068440437317","0.5865200757980347,0.656390905380249,0.01085346657782793","0.5455020666122437,0.7560440301895142,-0.4629999101161957","0.4097501337528229,0.3393045663833618,-0.7487550973892212","0.5313114523887634,1.4163908958435059,0.0023525734432041645","0.5313114523887634,1.4163908958435059,0.0023525734432041645"
0.25,"0.46967679262161255,0.3845006227493286,0.016473356634378433","0.5174750685691833,0.36750099062919617,0.1272830069065094","0.4344053864479065,0.36313438415527344,0.2149336040019989","0.5845960974693298,0.6551486253738403,-0.020720191299915314","0.5370176434516907,0.742732048034668,-0.5008942484855652","0.40610867738723755,0.3269505500793457,-0.7994932532310486","0.5287597179412842,1.4103556871414185,-0.005573678761720657","0.5287597179412842,1.4103556871414185,-0.005573678761720657"
0.25,"0.4691307544708252,0.38455337285995483,0.19241425395011902","0.5169426202774048,0.36728236079216003,0.3332288861274719","0.43430304527282715,0.3644503355026245,0.3566562533378601","0.5853028297424316,0.6415640711784363,0.17534297704696655","0.5380655527114868,0.7327326536178589,-0.27931147813796997","0.40502992272377014,0.32503843307495117,-0.5713041424751282","0.5284438133239746,1.3910614252090454,-0.004444725811481476","0.5284438133239746,1.3910614252090454,-0.004444725811481476"
0.25,"0.46828898787498474,0.3845542371273041,-0.02258838340640068","0.5140794515609741,0.3651255667209625,0.0422043614089489","0.466681569814682,0.3756881356239319,0.15904709696769714","0.5862506628036499,0.6458064317703247,-0.06798463314771652","0.5563116669654846,0.7451551556587219,-0.5693169832229614","0.40765514969825745,0.3379564881324768,-0.9452449083328247","0.563908576965332,1.406103491783142,-0.0010193275520578027","0.563908576965332,1.406103491783142,-0.0010193275520578027"
0.25,"0.4708981513977051,0.3843252956867218,0.14198914170265198","0.519252359867096,0.3652316629886627,0.3123459219932556","0.46272119879722595,0.37479791045188904,0.3293531537055969","0.5878131985664368,0.6324723958969116,0.21342091262340546","0.5561642646789551,0.7520570755004883,-0.19155728816986084","0.4052838683128357,0.34303778409957886,-0.47555869817733765","0.5602254867553711,1.369530200958252,0.0069102756679058075","0.5602254867553711,1.369530200958252,0.0069102756679058075"
0.25,"0.4712156653404236,0.38699594140052795,0.1234205961227417","0.5203544497489929,0.36752206087112427,0.3113606572151184","0.45400238037109375,0.3740572929382324,0.31142622232437134","0.5884075164794922,0.6313506364822388,0.23131974041461945","0.5537115335464478,0.7719751000404358,-0.21686963737010956","0.4055975377559662,0.3591746389865875,-0.5760775804519653","0.5434975028038025,1.3732560873031616,0.031024008989334106","0.5434975028038025,1.3732560873031616,0.031024008989334106"
0.25,"0.4732213616371155,0.397480309009552,0.11507320404052734","0.5224252939224243,0.3769504129886627,0.3247684836387634","0.442972332239151,0.37513381242752075,0.3085089325904846","0.59087735414505,0.632731556892395,0.27391478419303894","0.5486962199211121,0.8088931441307068,-0.15669873356819153","0.40661388635635376,0.3913383483886719,-0.546486496925354","0.5334513783454895,1.3793116807937622,0.046412695199251175","0.5334513783454895,1.3793116807937622,0.046412695199251175"
0.25,"0.4815405309200287,0.3993982970714569,-0.004424205049872398","0.5267010927200317,0.37829187512397766,0.2479417622089386","0.441962331533432,0.3750463128089905,0.18411441147327423","0.5948579907417297,0.6330620050430298,0.22329206764698029","0.5500755906105042,0.8496139645576477,-0.20574073493480682","0.41085681319236755,0.423885315656662,-0.5814462304115295","0.5304691791534424,1.3829400539398193,0.050034813582897186","0.5304691791534424,1.3829400539398193,0.050034813582897186"
0.25,"0.48645129799842834,0.39931899309158325,-0.026367921382188797","0.5276002883911133,0.3782424032688141,0.21845939755439758","0.4379754662513733,0.3748888373374939,0.15896888077259064","0.5991709232330322,0.6339078545570374,0.2045174092054367","0.5528978109359741,0.8702605366706848,-0.18094037473201752","0.4194238781929016,0.4556425213813782,-0.5049976110458374","0.5297737717628479,1.3841116428375244,0.04929538443684578","0.5297737717628479,1.3841116428375244,0.04929538443684578"
0.25,"0.48721107840538025,0.39473164081573486,-0.05035094544291496","0.5282179713249207,0.3776527941226959,0.18756268918514252","0.4341669976711273,0.37424150109291077,0.1443711519241333","0.6031646132469177,0.6382517218589783,0.18593129515647888","0.553688108921051,0.8904629945755005,-0.21314194798469543","0.42761605978012085,0.48223647475242615,-0.5449849963188171","0.529844343662262,1.4171288013458252,0.048316556960344315","0.529844343662262,1.4171288013458252,0.048316556960344315"
0.25,"0.4889804422855377,0.39329200983047485,-0.03961912915110588","0.5282436609268188,0.37867704033851624,0.19672685861587524","0.43423181772232056,0.37363365292549133,0.14414259791374207","0.6030974984169006,0.6389633417129517,0.18439143896102905","0.5605421662330627,0.900293231010437,-0.22290953993797302","0.42978090047836304,0.5056585669517517,-0.5809305906295776","0.5299030542373657,1.4184759855270386,0.05004047602415085","0.5299030542373657,1.4184759855270386,0.05004047602415085"
0.25,"0.4886465072631836,0.3933786153793335,-0.07781459391117096","0.5282068252563477,0.38185909390449524,0.16724331676959991","0.4319010376930237,0.37602493166923523,0.11616560071706772","0.6052201986312866,0.6463087797164917,0.17222627997398376","0.5618757605552673,0.909576952457428,-0.22769442200660706","0.43405604362487793,0.518582284450531,-0.5854455232620239","0.5312981009483337,1.4328640699386597,0.05281771346926689","0.5312981009483337,1.4328640699386597,0.05281771346926689"
0.25,"0.48874497413635254,0.39530864357948303,-0.06241953372955322","0.5281418561935425,0.3860991597175598,0.17068646848201752","0.4302724301815033,0.3795693814754486,0.1121782436966896","0.605971097946167,0.6475823521614075,0.17199745774269104","0.569254994392395,0.9062979817390442,-0.21864613890647888","0.4397546350955963,0.5263468623161316,-0.5880770087242126","0.5333043336868286,1.4319205284118652,0.05501731485128403","0.5333043336868286,1.4319205284118652,0.05501731485128403"
0.25,"0.4901242256164551,0.39772117137908936,-0.07998936623334885","0.528105616569519,0.39232584834098816,0.14293047785758972","0.4302547574043274,0.3813999891281128,0.10270897299051285","0.6087876558303833,0.6621429920196533,0.12378885596990585","0.5704301595687866,0.8994594216346741,-0.30109113454818726","0.43852201104164124,0.5161285400390625,-0.6815942525863647","0.536223292350769,1.445124864578247,0.05419042706489563","0.536223292350769,1.445124864578247,0.05419042706489563"
0.25,"0.4912247657775879,0.39811673760414124,-0.02591322734951973","0.5282436609268188,0.39231714606285095,0.21352532505989075","0.43028727173805237,0.38137906789779663,0.143497034907341","0.6086161732673645,0.6619744896888733,0.19073745608329773","0.5700686573982239,0.8945131897926331,-0.22073976695537567","0.4375785291194916,0.5076389908790588,-0.6166310906410217","0.536206066608429,1.4435919523239136,0.055689454078674316","0.536206066608429,1.4435919523239136,0.055689454078674316"
0.25,"0.49310627579689026,0.3984108865261078,-0.025845160707831383","0.5296786427497864,0.3920760154724121,0.21279290318489075","0.4303045868873596,0.3808387219905853,0.16349996626377106","0.6091172099113464,0.6621694564819336,0.18594127893447876","0.5664703249931335,0.8927023410797119,-0.23326531052589417","0.43746691942214966,0.5023888349533081,-0.6238110065460205","0.536449134349823,1.442323088645935,0.053405843675136566","0.536449134349823,1.442323088645935,0.053405843675136566"
0.25,"0.49306464195251465,0.39949163794517517,-0.02523203194141388","0.5300547480583191,0.39153262972831726,0.21358585357666016","0.4302452504634857,0.3801141381263733,0.16366064548492432","0.6094163656234741,0.6620643138885498,0.1829882264137268","0.564638078212738,0.8837005496025085,-0.2355327606201172","0.43696799874305725,0.47162941098213196,-0.601298451423645","0.5358043909072876,1.4414348602294922,0.052783071994781494","0.5358043909072876,1.4414348602294922,0.052783071994781494"
0.25,"0.4921378493309021,0.4113803803920746,0.09627421945333481","0.5276578664779663,0.39594730734825134,0.3043874502182007","0.42975884675979614,0.3859010338783264,0.25054416060447693","0.6010509729385376,0.6593936681747437,0.2403952181339264","0.5626825094223022,0.8465927839279175,-0.21884557604789734","0.4366646409034729,0.4517837166786194,-0.619847297668457","0.5252995491027832,1.4405683279037476,0.0526922233402729","0.5252995491027832,1.4405683279037476,0.0526922233402729"
0.25,"0.4903184771537781,0.41066089272499084,0.14365330338478088","0.5272173285484314,0.3946424126625061,0.3492414653301239","0.4304369390010834,0.38562917709350586,0.31469979882240295","0.6007912755012512,0.6430612206459045,0.2680046558380127","0.5626652240753174,0.8369839191436768,-0.20081691443920135","0.4297015070915222,0.42768019437789917,-0.6188830137252808","0.5257574319839478,1.4036366939544678,0.04644922539591789","0.5257574319839478,1.4036366939544678,0.04644922539591789"
0.25,"0.49026909470558167,0.3914145529270172,0.09228024631738663","0.5274382829666138,0.3871341347694397,0.3070898652076721","0.4304381012916565,0.3752140998840332,0.28008612990379333","0.6007881760597229,0.640265941619873,0.24441297352313995","0.5572056174278259,0.8382312059402466,-0.2086208611726761","0.4219190180301666,0.419022798538208,-0.616719663143158","0.5221403241157532,1.4000930786132812,0.04705188423395157","0.5221403241157532,1.4000930786132812,0.04705188423395157"
0.25,"0.4962713122367859,0.3898210823535919,0.08308270573616028","0.5275310277938843,0.3871240019798279,0.29743966460227966","0.4304015040397644,0.37375983595848083,0.21621039509773254","0.6002407073974609,0.6406996250152588,0.2432331144809723","0.5541366338729858,0.8391980528831482,-0.20398840308189392","0.40427279472351074,0.40925976634025574,-0.5595921277999878","0.520388662815094,1.4020650386810303,0.05224539712071419","0.520388662815094,1.4020650386810303,0.05224539712071419"
0.25,"0.49661603569984436,0.3903568983078003,0.007097346242517233","0.5275834798812866,0.3874202370643616,0.23897668719291687","0.4287887513637543,0.37314462661743164,0.17088253796100616","0.5993949174880981,0.6410216689109802,0.17367681860923767","0.5526571869850159,0.8411057591438293,-0.2540961802005768","0.3800636827945709,0.3971732556819916,-0.5644435286521912","0.5203385949134827,1.4009307622909546,0.05272124335169792","0.5203385949134827,1.4009307622909546,0.05272124335169792"
0.25,"0.4980614185333252,0.3938274681568146,-0.13776403665542603","0.5289608836174011,0.3878519833087921,0.09692083299160004","0.42888760566711426,0.3710763156414032,0.04246659204363823","0.5993834137916565,0.641179084777832,0.04900321364402771","0.5512890815734863,0.8415148258209229,-0.3717508912086487","0.3562571406364441,0.3977617025375366,-0.7136640548706055","0.5203383564949036,1.396441102027893,0.04855343699455261","0.5203383564949036,1.396441102027893,0.04855343699455261"
0.25,"0.5009507536888123,0.39630410075187683,-0.10375040769577026","0.5289497375488281,0.3889513611793518,0.13675600290298462","0.42907825112342834,0.3710029125213623,0.06536208093166351","0.5965895652770996,0.6440850496292114,0.08235609531402588","0.5501107573509216,0.8420365452766418,-0.3350525498390198","0.33687150478363037,0.40048545598983765,-0.6794388890266418","0.5204195976257324,1.3943216800689697,0.05181743577122688","0.5204195976257324,1.3943216800689697,0.05181743577122688"
0.25,"0.5024913549423218,0.39725416898727417,-0.09894554316997528","0.5303808450698853,0.38863521814346313,0.1563611775636673","0.42936983704566956,0.36827749013900757,0.08496416360139847","0.5962132811546326,0.6442036032676697,0.10837481170892715","0.5451549291610718,0.841210663318634,-0.313996821641922","0.3230556845664978,0.40307438373565674,-0.6644822359085083","0.5202773809432983,1.3922747373580933,0.05346539616584778","0.5202773809432983,1.3922747373580933,0.05346539616584778"
0.25,"0.505891740322113,0.3995254635810852,-0.16957925260066986","0.5306257009506226,0.38888129591941833,0.06167566031217575","0.42985016107559204,0.36801737546920776,-0.014230342581868172","0.5962657928466797,0.64534991979599,0.02413381263613701","0.5374302864074707,0.8374372720718384,-0.3846001923084259","0.3089526295661926,0.4047389030456543,-0.7543497085571289","0.5179144144058228,1.3926513195037842,0.05241893604397774","0.5179144144058228,1.3926513195037842,0.05241893604397774"
