gesture,[0],[7],[8],[11],[13],[15],[23],[23]
0.0,"0.4462203085422516,0.4676433205604553,-0.3043864667415619","0.49087777733802795,0.4220534563064575,-0.041711099445819855","0.4077703058719635,0.42133092880249023,-0.019713981077075005","0.5590373277664185,0.6549530625343323,-0.07470675557851791","0.5623288154602051,0.8182585835456848,-0.5992551445960999","0.4546070694923401,0.4810604155063629,-1.0538142919540405","0.528972327709198,1.3153393268585205,-0.0064041875302791595","0.528972327709198,1.3153393268585205,-0.0064041875302791595"
0.0,"0.44608554244041443,0.4643182158470154,-0.30121833086013794","0.4896624684333801,0.42183491587638855,-0.042969897389411926","0.4069375991821289,0.4208870232105255,-0.015345446765422821","0.5585198998451233,0.6548936367034912,-0.09258329123258591","0.5580954551696777,0.8081125617027283,-0.6087788343429565","0.4549001157283783,0.4836166501045227,-1.0475513935089111","0.5292686223983765,1.3140264749526978,-0.011868050321936607","0.5292686223983765,1.3140264749526978,-0.011868050321936607"
0.0,"0.4448605477809906,0.4862508475780487,-0.30291739106178284","0.4886285662651062,0.43495461344718933,-0.04359322413802147","0.40649205446243286,0.43237122893333435,-0.009944392368197441","0.5579962730407715,0.6562484502792358,-0.09148135781288147","0.5532404780387878,0.8096449375152588,-0.6271777153015137","0.4545513093471527,0.493735671043396,-1.119969129562378","0.5283678770065308,1.3125698566436768,-0.01949670910835266","0.5283678770065308,1.3125698566436768,-0.01949670910835266"
0.0,"0.4441155791282654,0.49410510063171387,-0.29893073439598083","0.4882703423500061,0.44553142786026,-0.040501080453395844","0.40637141466140747,0.4397221803665161,0.001637102453969419","0.5579383373260498,0.6569814682006836,-0.08421824872493744","0.5528554320335388,0.809384822845459,-0.6036304831504822","0.4540393352508545,0.4979138672351837,-1.0736918449401855","0.5283946990966797,1.312556505203247,-0.024267535656690598","0.5283946990966797,1.312556505203247,-0.024267535656690598"
0.25,"0.48649168014526367,0.3111584484577179,-0.7045089602470398","0.5301908254623413,0.26494482159614563,-0.37395521998405457","0.4065272808074951,0.2664424180984497,-0.3643011152744293","0.6133518218994141,0.5618160367012024,-0.3241956830024719","0.5372344255447388,0.8518526554107666,-0.7039485573768616","0.312793493270874,0.450073778629303,-1.0410270690917969","0.5563896894454956,1.272770643234253,-0.0071489885449409485","0.5563896894454956,1.272770643234253,-0.0071489885449409485"
0.25,"0.49649563431739807,0.2892574965953827,-0.6125088930130005","0.5420172810554504,0.24030856788158417,-0.3063235580921173","0.4066385328769684,0.2558416724205017,-0.3045153021812439","0.6225565075874329,0.5444319844245911,-0.2546375095844269","0.5373215675354004,0.8777709007263184,-0.5815258026123047","0.30472496151924133,0.4297732412815094,-0.8332263231277466","0.55821692943573,1.2636555433273315,0.0007339787553064525","0.55821692943573,1.2636555433273315,0.0007339787553064525"
0.25,"0.5002734065055847,0.2825497090816498,-0.7466180920600891","0.5439771413803101,0.24159245193004608,-0.42838630080223083","0.4067302644252777,0.2505786716938019,-0.43755531311035156","0.6212097406387329,0.5389596819877625,-0.3355761170387268","0.5389676690101624,0.8883448243141174,-0.6294490694999695","0.30351120233535767,0.4165588915348053,-0.9103392362594604","0.557259202003479,1.2690757513046265,0.009642214514315128","0.557259202003479,1.2690757513046265,0.009642214514315128"
0.25,"0.5014642477035522,0.28372621536254883,-0.6553691625595093","0.543802797794342,0.23477545380592346,-0.3330964744091034","0.4065825939178467,0.24574972689151764,-0.3369213342666626","0.6229169368743896,0.5446004867553711,-0.2926371097564697","0.5400246381759644,0.8861978054046631,-0.6530306935310364","0.2955976128578186,0.4010337293148041,-0.9392358064651489","0.5624330639839172,1.2939674854278564,0.010864662006497383","0.5624330639839172,1.2939674854278564,0.010864662006497383"
0.25,"0.49924182891845703,0.2856068015098572,-0.6498777270317078","0.5413902997970581,0.2369871288537979,-0.32781916856765747","0.40646058320999146,0.23994605243206024,-0.33670908212661743","0.6222992539405823,0.5365543961524963,-0.272879958152771","0.5409184694290161,0.8867132663726807,-0.6361911296844482","0.300801157951355,0.39092326164245605,-0.9392709732055664","0.5605851411819458,1.2935274839401245,0.022675687447190285","0.5605851411819458,1.2935274839401245,0.022675687447190285"
0.25,"0.5016891956329346,0.2814886271953583,-0.6377248167991638","0.5401930809020996,0.23541390895843506,-0.31643831729888916","0.4064766764640808,0.23487693071365356,-0.3382590413093567","0.6189686059951782,0.5403953194618225,-0.268775075674057","0.5377649068832397,0.8842727541923523,-0.6303871870040894","0.29754120111465454,0.3696051239967346,-0.9584015011787415","0.556259274482727,1.2970733642578125,0.023724030703306198","0.556259274482727,1.2970733642578125,0.023724030703306198"
0.25,"0.500719428062439,0.27642884850502014,-0.5982836484909058","0.5382463335990906,0.23402178287506104,-0.3144451677799225","0.4064878523349762,0.24182310700416565,-0.2951691150665283","0.618841290473938,0.5354138016700745,-0.23724952340126038","0.5286482572555542,0.8355559706687927,-0.5948897004127502","0.301157683134079,0.3452624976634979,-0.9589697122573853","0.5549663305282593,1.3113774061203003,0.026914214715361595","0.5549663305282593,1.3113774061203003,0.026914214715361595"
0.25,"0.5008412003517151,0.27349719405174255,-0.5489541292190552","0.5367841124534607,0.2408875823020935,-0.26766180992126465","0.4081403315067291,0.2457444667816162,-0.2834714949131012","0.6177566051483154,0.5341752171516418,-0.18514998257160187","0.5234224796295166,0.7865294814109802,-0.5175384879112244","0.30588287115097046,0.3188365697860718,-0.8903754353523254","0.5543869733810425,1.322023630142212,0.04123658314347267","0.5543869733810425,1.322023630142212,0.04123658314347267"
0.25,"0.5013447999954224,0.2745620608329773,-0.44395285844802856","0.5358105897903442,0.24914495646953583,-0.14960376918315887","0.4118894934654236,0.2515232563018799,-0.20062625408172607","0.6171067357063293,0.5387179851531982,-0.12177679687738419","0.5193012952804565,0.7571078538894653,-0.5130169987678528","0.31409066915512085,0.31377166509628296,-0.9085861444473267","0.5462600588798523,1.3442751169204712,0.049456797540187836","0.5462600588798523,1.3442751169204712,0.049456797540187836"
0.25,"0.5024082660675049,0.28115129470825195,-0.37829992175102234","0.5355243682861328,0.2568282186985016,-0.08983933925628662","0.4221112132072449,0.253567636013031,-0.1378307342529297","0.6154865026473999,0.5398238897323608,-0.09001273661851883","0.5180743932723999,0.7455530166625977,-0.5287853479385376","0.31893447041511536,0.30722665786743164,-0.9634235501289368","0.5473300218582153,1.3425661325454712,0.04640526324510574","0.5473300218582153,1.3425661325454712,0.04640526324510574"
0.25,"0.5031670331954956,0.30119800567626953,-0.33111411333084106","0.5311787724494934,0.282670795917511,-0.053790945559740067","0.4279290735721588,0.26893728971481323,-0.10868668556213379","0.6082049012184143,0.5470751523971558,-0.06745438277721405","0.503894031047821,0.7406315207481384,-0.509276270866394","0.3252258896827698,0.31144458055496216,-0.9651996493339539","0.5414267182350159,1.352354884147644,0.04328446462750435","0.5414267182350159,1.352354884147644,0.04328446462750435"
0.25,"0.5023396611213684,0.303766131401062,-0.2785373330116272","0.5310314893722534,0.29923751950263977,0.0035111706238240004","0.4301997125148773,0.2848571240901947,-0.05508926510810852","0.6078141331672668,0.5511110424995422,-0.009737730026245117","0.5043992400169373,0.745352029800415,-0.46416276693344116","0.3348304033279419,0.32010310888290405,-0.9534012675285339","0.5415549874305725,1.3524036407470703,0.045658763498067856","0.5415549874305725,1.3524036407470703,0.045658763498067856"
0.25,"0.5035500526428223,0.31662023067474365,-0.1717476099729538","0.5299841165542603,0.31628480553627014,0.09757592529058456","0.43276873230934143,0.3023272752761841,0.0072184675373137","0.6041749119758606,0.5620898604393005,0.05648541450500488","0.4984753727912903,0.7331506609916687,-0.4530211389064789","0.34017419815063477,0.3250443935394287,-0.9536002278327942","0.5415717363357544,1.3545410633087158,0.06443957984447479","0.5415717363357544,1.3545410633087158,0.06443957984447479"
0.25,"0.5029996633529663,0.3242958188056946,-0.19800955057144165","0.52717125415802,0.32384660840034485,0.08412155508995056","0.43181586265563965,0.30874499678611755,0.011757220141589642","0.6014282703399658,0.5650190114974976,0.044647183269262314","0.5005071759223938,0.7231642603874207,-0.47861069440841675","0.343016117811203,0.32531797885894775,-0.9920937418937683","0.5416101217269897,1.3528743982315063,0.06650999188423157","0.5416101217269897,1.3528743982315063,0.06650999188423157"
0.25,"0.5018737316131592,0.32968077063560486,-0.22657129168510437","0.5249921083450317,0.332066148519516,0.03538290411233902","0.4310985505580902,0.3164065182209015,0.0012487502535805106","0.5998903512954712,0.5658077001571655,-0.00497633870691061","0.5000585317611694,0.702393114566803,-0.525556206703186","0.34396177530288696,0.32669126987457275,-1.0384190082550049","0.538298487663269,1.3553498983383179,0.05133702605962753","0.538298487663269,1.3553498983383179,0.05133702605962753"
0.25,"0.4973111152648926,0.34137970209121704,-0.26080936193466187","0.523841142654419,0.33774974942207336,0.010523044504225254","0.4307625889778137,0.32378098368644714,-0.013704784214496613","0.599622368812561,0.5690336227416992,-0.02206643670797348","0.49967652559280396,0.6871203780174255,-0.5606807470321655","0.34519127011299133,0.32939302921295166,-1.050381064414978","0.5384149551391602,1.3566540479660034,0.0403437539935112","0.5384149551391602,1.3566540479660034,0.0403437539935112"
0.25,"0.4944640100002289,0.3490273952484131,-0.3354349732398987","0.522963285446167,0.3478323519229889,-0.06757201254367828","0.4306715428829193,0.3286622166633606,-0.07764533907175064","0.5978229641914368,0.5741466283798218,-0.08254411071538925","0.4981163442134857,0.6717115044593811,-0.578774631023407","0.3451938033103943,0.3248843550682068,-1.044742226600647","0.536760687828064,1.3598920106887817,0.040016017854213715","0.536760687828064,1.3598920106887817,0.040016017854213715"
0.25,"0.49195295572280884,0.3517013490200043,-0.3347553014755249","0.5214412808418274,0.34829384088516235,-0.06419487297534943","0.4305545687675476,0.33382660150527954,-0.07921197265386581","0.5958071351051331,0.5749756097793579,-0.07914064824581146","0.49719709157943726,0.6557519435882568,-0.4915923476219177","0.3451875150203705,0.3226134479045868,-0.9128588438034058","0.5409492254257202,1.3473842144012451,0.038140397518873215","0.5409492254257202,1.3473842144012451,0.038140397518873215"
0.25,"0.4893434941768646,0.3511393368244171,-0.3264387547969818","0.5208868980407715,0.3469224274158478,-0.0624212920665741","0.43035754561424255,0.333200603723526,-0.07359201461076736","0.593352198600769,0.5751925706863403,-0.06364504992961884","0.49773478507995605,0.6618981957435608,-0.46245908737182617","0.34536951780319214,0.3218778967857361,-0.8342832326889038","0.5406826734542847,1.336068034172058,0.03784270957112312","0.5406826734542847,1.336068034172058,0.03784270957112312"
0.25,"0.48911046981811523,0.3515828251838684,-0.3434193730354309","0.5201459527015686,0.34754741191864014,-0.07653729617595673","0.4299633502960205,0.3347165882587433,-0.12115095555782318","0.5897459983825684,0.5774054527282715,-0.06558717787265778","0.49835413694381714,0.6604334712028503,-0.47635942697525024","0.34609469771385193,0.3224128186702728,-0.8659570813179016","0.5373222827911377,1.3360518217086792,0.048532914370298386","0.5373222827911377,1.3360518217086792,0.048532914370298386"
0.25,"0.48900556564331055,0.351544052362442,-0.3460399806499481","0.5200728178024292,0.34881505370140076,-0.07691337168216705","0.42975693941116333,0.3347086012363434,-0.1288246363401413","0.5885381102561951,0.5778345465660095,-0.06452701985836029","0.49828171730041504,0.6593579053878784,-0.47343674302101135","0.3461669683456421,0.3226184844970703,-0.8670315742492676","0.5364880561828613,1.3338543176651,0.05577167123556137","0.5364880561828613,1.3338543176651,0.05577167123556137"
0.25,"0.48865610361099243,0.351161926984787,-0.31731992959976196","0.5199888944625854,0.3498418629169464,-0.05430720001459122","0.4288190007209778,0.3346613645553589,-0.11748044192790985","0.5875813961029053,0.5781115889549255,-0.049897558987140656","0.4981980323791504,0.6583044528961182,-0.4805375635623932","0.34621673822402954,0.32317158579826355,-0.880689263343811","0.5360317230224609,1.3357633352279663,0.057113610208034515","0.5360317230224609,1.3357633352279663,0.057113610208034515"
0.25,"0.48867106437683105,0.3509769141674042,-0.3137366473674774","0.5197685360908508,0.3497791290283203,-0.04807098209857941","0.42829710245132446,0.3343691825866699,-0.11470482498407364","0.5873202681541443,0.578125536441803,-0.047587454319000244","0.49897250533103943,0.6608104109764099,-0.48235464096069336","0.34654611349105835,0.3235110938549042,-0.8919024467468262","0.5327337980270386,1.3358123302459717,0.05690833926200867","0.5327337980270386,1.3358123302459717,0.05690833926200867"
0.25,"0.4888031482696533,0.3501327633857727,-0.3293706178665161","0.5191757678985596,0.3492634892463684,-0.05801672860980034","0.42809614539146423,0.33321383595466614,-0.12188855558633804","0.5848158597946167,0.578844428062439,-0.049329664558172226","0.4985980987548828,0.6629846096038818,-0.4777809679508209","0.34669336676597595,0.3252018988132477,-0.8691705465316772","0.5292745232582092,1.3349268436431885,0.059558361768722534","0.5292745232582092,1.3349268436431885,0.059558361768722534"
0.25,"0.4893947243690491,0.3498021960258484,-0.30199748277664185","0.5178138017654419,0.34873855113983154,-0.04020806401968002","0.4279549717903137,0.3299751877784729,-0.11152352392673492","0.5822306871414185,0.578933835029602,-0.030289575457572937","0.49874216318130493,0.663159966468811,-0.3325701951980591","0.3474859297275543,0.32533693313598633,-0.6701177358627319","0.5280888676643372,1.3339266777038574,0.058877360075712204","0.5280888676643372,1.3339266777038574,0.058877360075712204"
0.25,"0.4881945252418518,0.3497304618358612,-0.2901593744754791","0.5164976716041565,0.3482249677181244,-0.03679456561803818","0.4257718622684479,0.3297370672225952,-0.09939499199390411","0.5821356177330017,0.5778629183769226,-0.02354794181883335","0.5033339262008667,0.6639739274978638,-0.32662004232406616","0.349705308675766,0.32718536257743835,-0.6420472860336304","0.5304750800132751,1.328989863395691,0.058750759810209274","0.5304750800132751,1.328989863395691,0.058750759810209274"
0.25,"0.4871653616428375,0.34977197647094727,-0.1900666058063507","0.5141695737838745,0.3479348421096802,0.03737650811672211","0.4242826998233795,0.32958170771598816,-0.009419451467692852","0.5822991132736206,0.5778617262840271,0.025590699166059494","0.504085898399353,0.6639395356178284,-0.2691296935081482","0.3509322702884674,0.327340692281723,-0.5319774746894836","0.5305657386779785,1.3273991346359253,0.04841894656419754","0.5305657386779785,1.3273991346359253,0.04841894656419754"
0.25,"0.4871109426021576,0.3501100242137909,-0.21389997005462646","0.5137122869491577,0.346280962228775,0.01282188855111599","0.4238206744194031,0.3294612169265747,-0.011544096283614635","0.5856225490570068,0.57683265209198,-0.023315804079174995","0.5067155361175537,0.6641187071800232,-0.4131995141506195","0.3525046706199646,0.3318527936935425,-0.5968765020370483","0.5335836410522461,1.3080554008483887,0.022901004180312157","0.5335836410522461,1.3080554008483887,0.022901004180312157"
0.25,"0.48717203736305237,0.3500455617904663,-0.20689503848552704","0.5137237310409546,0.3450682759284973,0.01907205954194069","0.42374271154403687,0.3290872275829315,0.006370982620865107","0.5887568593025208,0.5761245489120483,-0.021747270599007607","0.5088358521461487,0.6615952849388123,-0.3736999034881592","0.35316458344459534,0.3319227695465088,-0.6557215452194214","0.5364177227020264,1.3070926666259766,0.017631467431783676","0.5364177227020264,1.3070926666259766,0.017631467431783676"
0.25,"0.48723673820495605,0.3498137295246124,-0.16422107815742493","0.5137230753898621,0.34442251920700073,0.05709630995988846","0.42373189330101013,0.32898062467575073,0.04684295877814293","0.5889332890510559,0.5761197805404663,-0.014133411459624767","0.508795440196991,0.6580695509910583,-0.3961392939090729","0.3535912334918976,0.33216729760169983,-0.6917187571525574","0.5441439151763916,1.2921992540359497,0.013769139535725117","0.5441439151763916,1.2921992540359497,0.013769139535725117"
0.25,"0.4847986698150635,0.3496586084365845,-0.1566619575023651","0.5137354731559753,0.3441736102104187,0.04061410576105118","0.42384377121925354,0.32899296283721924,0.04803770035505295","0.5880872011184692,0.5762148499488831,-0.02624918892979622","0.5088767409324646,0.657772421836853,-0.39734572172164917","0.35358235239982605,0.3314404785633087,-0.6626650094985962","0.5437930822372437,1.2909300327301025,0.005214980337768793","0.5437930822372437,1.2909300327301025,0.005214980337768793"
0.25,"0.4848536550998688,0.352026104927063,-0.17428985238075256","0.5130865573883057,0.3456728160381317,0.03191189095377922","0.4244765639305115,0.3319767713546753,0.022930314764380455","0.5864642858505249,0.5760756134986877,-0.03638184070587158","0.5091804265975952,0.6567850112915039,-0.3527105450630188","0.357139527797699,0.33115318417549133,-0.5921221375465393","0.5435322523117065,1.2881413698196411,0.003235645592212677","0.5435322523117065,1.2881413698196411,0.003235645592212677"
0.25,"0.4818480610847473,0.3565812408924103,-0.1704665571451187","0.5128082036972046,0.34644943475723267,0.032853636890649796","0.4244627356529236,0.3350391089916229,0.041929468512535095","0.5871642231941223,0.574345588684082,-0.018173549324274063","0.5087957978248596,0.6544384956359863,-0.26549240946769714","0.3694005012512207,0.33045658469200134,-0.4970691204071045","0.5445120334625244,1.2899835109710693,-0.009529845789074898","0.5445120334625244,1.2899835109710693,-0.009529845789074898"
0.25,"0.4813593029975891,0.36071640253067017,-0.17372748255729675","0.5130234360694885,0.34636640548706055,0.056846797466278076","0.42476844787597656,0.33557960391044617,0.0635228082537651","0.590861439704895,0.5732312798500061,0.02600497007369995","0.5079147815704346,0.6527106165885925,-0.27876806259155273","0.3828030526638031,0.33003824949264526,-0.5139299631118774","0.5443289279937744,1.2898485660552979,-0.0052011385560035706","0.5443289279937744,1.2898485660552979,-0.0052011385560035706"
0.25,"0.48058968782424927,0.3615320920944214,-0.17964419722557068","0.5137370824813843,0.3452870547771454,0.04961038753390312","0.42474469542503357,0.33550289273262024,0.05134449154138565","0.5935730934143066,0.5713158249855042,-0.005723318085074425","0.5086414217948914,0.6528645753860474,-0.40475621819496155","0.3934248685836792,0.33211079239845276,-0.678773820400238","0.5442083477973938,1.28682279586792,-0.0050451913848519325","0.5442083477973938,1.28682279586792,-0.0050451913848519325"
0.25,"0.4798564910888672,0.36196115612983704,-0.15105953812599182","0.5141562223434448,0.3450855612754822,0.051989078521728516","0.4249831736087799,0.33554860949516296,0.07444961369037628","0.5964086651802063,0.5709628462791443,0.0033473719377070665","0.5084163546562195,0.652606189250946,-0.27814000844955444","0.3931784927845001,0.3314020037651062,-0.46111220121383667","0.5463513135910034,1.2876722812652588,-0.011562791652977467","0.5463513135910034,1.2876722812652588,-0.011562791652977467"
0.25,"0.4800519347190857,0.36191326379776,-0.16116264462471008","0.5142306089401245,0.34499987959861755,0.050553224980831146","0.4250935912132263,0.3354455232620239,0.05909176915884018","0.5968304872512817,0.5705037117004395,0.004589793272316456","0.5080811381340027,0.6529155969619751,-0.29444795846939087","0.3899828791618347,0.33094683289527893,-0.5891657471656799","0.5478612780570984,1.2849571704864502,-0.009801039472222328","0.5478612780570984,1.2849571704864502,-0.009801039472222328"
0.25,"0.48112091422080994,0.36123985052108765,-0.23264971375465393","0.5142394304275513,0.34495022892951965,0.0031930417753756046","0.42519402503967285,0.33460259437561035,-0.02248322404921055","0.5950939059257507,0.571902334690094,-0.03616451099514961","0.506747841835022,0.6530345678329468,-0.3928162753582001","0.37294429540634155,0.32706233859062195,-0.6716369390487671","0.5479680299758911,1.2851186990737915,0.016499120742082596","0.5479680299758911,1.2851186990737915,0.016499120742082596"
0.25,"0.4830531179904938,0.3594280183315277,-0.2516062557697296","0.5146774053573608,0.3448716998100281,-0.025750380009412766","0.42536282539367676,0.33335286378860474,-0.056077741086483","0.5928692817687988,0.5719959139823914,-0.08476177603006363","0.506932258605957,0.6553786396980286,-0.47078585624694824","0.348772794008255,0.32352373003959656,-0.7081835269927979","0.5514622926712036,1.2803373336791992,0.02279953472316265","0.5514622926712036,1.2803373336791992,0.02279953472316265"
0.25,"0.4845435619354248,0.36036020517349243,-0.2530823349952698","0.5146524906158447,0.3450380265712738,-0.055954307317733765","0.4255714416503906,0.33336812257766724,-0.07418040186166763","0.5875312089920044,0.5720098614692688,-0.1373501420021057","0.5050357580184937,0.6669225692749023,-0.4990755021572113","0.3391933739185333,0.3275775611400604,-0.7448838353157043","0.5509201884269714,1.278470754623413,0.01363227516412735","0.5509201884269714,1.278470754623413,0.01363227516412735"
0.25,"0.485830157995224,0.3606252074241638,-0.24524280428886414","0.5149258375167847,0.34571167826652527,-0.037873633205890656","0.4254588484764099,0.33305037021636963,-0.056547410786151886","0.5861912965774536,0.5719735622406006,-0.11278091371059418","0.5017882585525513,0.6671155095100403,-0.4963590204715729","0.33680373430252075,0.3296685814857483,-0.7431437969207764","0.5508043169975281,1.2780249118804932,0.009063133969902992","0.5508043169975281,1.2780249118804932,0.009063133969902992"
0.25,"0.4858729839324951,0.3587392568588257,-0.24675698578357697","0.5149656534194946,0.345197856426239,-0.033635590225458145","0.42400485277175903,0.3285662829875946,-0.04781145602464676","0.5851949453353882,0.5685409307479858,-0.09981587529182434","0.501810610294342,0.666973352432251,-0.4696114957332611","0.3393267095088959,0.32874634861946106,-0.741127610206604","0.5508650541305542,1.2549242973327637,0.008288826793432236","0.5508650541305542,1.2549242973327637,0.008288826793432236"
0.25,"0.4847111701965332,0.35420817136764526,-0.26542243361473083","0.5150511264801025,0.34335681796073914,-0.06029445677995682","0.4239887297153473,0.3284721076488495,-0.043540988117456436","0.585256814956665,0.5673466920852661,-0.13627274334430695","0.5023636817932129,0.6647834181785583,-0.5238038897514343","0.34508058428764343,0.3293107748031616,-0.8054191470146179","0.5507042407989502,1.257273554801941,-0.0007626457954756916","0.5507042407989502,1.257273554801941,-0.0007626457954756916"
0.25,"0.481647253036499,0.35319992899894714,-0.18799327313899994","0.5155085325241089,0.33962973952293396,-2.8585269319592044e-05","0.42578378319740295,0.3280221223831177,0.05309411138296127","0.5852184891700745,0.5656064748764038,-0.09218668937683105","0.5036615133285522,0.6620123982429504,-0.40678825974464417","0.36353224515914917,0.3293166756629944,-0.6331013441085815","0.5490763783454895,1.257519245147705,-0.02586371637880802","0.5490763783454895,1.257519245147705,-0.02586371637880802"
0.25,"0.47979602217674255,0.3536339998245239,-0.2003566026687622","0.5161710977554321,0.3385768532752991,-0.0013158879010006785","0.42792612314224243,0.3269827663898468,0.038359351456165314","0.5852566957473755,0.5649642944335938,-0.08993996679782867","0.5044747591018677,0.6619971394538879,-0.4923005998134613","0.37464767694473267,0.3294341266155243,-0.7948355078697205","0.5466957092285156,1.2585434913635254,-0.023478826507925987","0.5466957092285156,1.2585434913635254,-0.023478826507925987"
0.25,"0.4798756241798401,0.352023184299469,-0.20498280227184296","0.5162188410758972,0.334865540266037,0.006789639592170715","0.42793136835098267,0.3244391679763794,0.04875250533223152","0.5867884755134583,0.5615625381469727,-0.0893407016992569","0.5046285390853882,0.6752276420593262,-0.49412354826927185","0.3756309449672699,0.33188384771347046,-0.7772354483604431","0.5470808744430542,1.2602938413619995,-0.020816724747419357","0.5470808744430542,1.2602938413619995,-0.020816724747419357"
0.25,"0.47919005155563354,0.3522282838821411,-0.26567354798316956","0.5162889957427979,0.33566951751708984,-0.04517997428774834","0.42607980966567993,0.3249015510082245,0.014869371429085732","0.5866637229919434,0.5622462630271912,-0.15237127244472504","0.504806399345398,0.6831492781639099,-0.6039915084838867","0.369785338640213,0.3331763744354248,-0.8691478967666626","0.5493462085723877,1.260741949081421,-0.019934099167585373","0.5493462085723877,1.260741949081421,-0.019934099167585373"
0.25,"0.47923582792282104,0.3484748899936676,-0.3096180856227875","0.5162997245788574,0.3357040286064148,-0.060783643275499344","0.42328086495399475,0.32474666833877563,-0.013918854296207428","0.5871008634567261,0.5627355575561523,-0.14537768065929413","0.505678653717041,0.6922205686569214,-0.5671836137771606","0.35789549350738525,0.33460864424705505,-0.8299301266670227","0.5505801439285278,1.2739731073379517,-0.018145130947232246","0.5505801439285278,1.2739731073379517,-0.018145130947232246"
0.25,"0.482541024684906,0.35013067722320557,-0.2915773093700409","0.5153833627700806,0.3380067050457001,-0.05312339588999748","0.42309266328811646,0.3245185315608978,-0.03817599639296532","0.5855821967124939,0.5640583634376526,-0.12656521797180176","0.5057159662246704,0.6929435729980469,-0.500556468963623","0.35573264956474304,0.33473777770996094,-0.8053631782531738","0.547301173210144,1.2748101949691772,-0.0053085885010659695","0.547301173210144,1.2748101949691772,-0.0053085885010659695"
0.25,"0.48518186807632446,0.3501725196838379,-0.18766847252845764","0.515186607837677,0.33832669258117676,0.011028731241822243","0.4235801100730896,0.324514776468277,0.008187885396182537","0.5855228900909424,0.5641063451766968,-0.05423365905880928","0.5052778124809265,0.6761014461517334,-0.3609296977519989","0.35588502883911133,0.33242160081863403,-0.6015118956565857","0.5468039512634277,1.2673027515411377,-0.00144340714905411","0.5468039512634277,1.2673027515411377,-0.00144340714905411"
0.25,"0.48499956727027893,0.3502090573310852,-0.13448095321655273","0.5148062109947205,0.3378422260284424,0.04655085504055023","0.42398732900619507,0.32563909888267517,0.060516465455293655","0.5861212611198425,0.561809778213501,-0.03910009190440178","0.4987233579158783,0.6574918031692505,-0.2788020074367523","0.36076778173446655,0.33036190271377563,-0.4514741897583008","0.5446167588233948,1.2660019397735596,-0.01772538758814335","0.5446167588233948,1.2660019397735596,-0.01772538758814335"
0.25,"0.48440542817115784,0.35001328587532043,-0.3033357262611389","0.5148153901100159,0.3372523784637451,-0.07282351702451706","0.4239976406097412,0.3231934905052185,-0.06865058839321136","0.5861456394195557,0.5602687001228333,-0.07247674465179443","0.4987311363220215,0.6477840542793274,-0.3363349437713623","0.36468324065208435,0.33410462737083435,-0.6304173469543457","0.5370568633079529,1.2609562873840332,-0.0026544760912656784","0.5370568633079529,1.2609562873840332,-0.0026544760912656784"
0.25,"0.4838407039642334,0.34938374161720276,-0.22301408648490906","0.5142335891723633,0.3369392156600952,0.003146430477499962","0.42387717962265015,0.3217472434043884,0.007683952804654837","0.5859883427619934,0.5532088279724121,-0.0028831125237047672","0.4962041974067688,0.6493279337882996,-0.34476080536842346","0.36386358737945557,0.34382596611976624,-0.637658953666687","0.5330222845077515,1.235239863395691,0.008362259715795517","0.5330222845077515,1.235239863395691,0.008362259715795517"
0.25,"0.4832817018032074,0.34935376048088074,-0.33709827065467834","0.5121839046478271,0.3370622396469116,-0.11018693447113037","0.42232710123062134,0.3217789828777313,-0.09751907736063004","0.5834058523178101,0.5532123446464539,-0.12498046457767487","0.5212581753730774,0.6534090638160706,-0.5887486338615417","0.3563602864742279,0.3512909412384033,-0.9047263860702515","0.5334903597831726,1.2377063035964966,0.012676279060542583","0.5334903597831726,1.2377063035964966,0.012676279060542583"
0.25,"0.48299679160118103,0.3482764661312103,-0.4439021944999695","0.5077248215675354,0.33522462844848633,-0.20920813083648682","0.42033833265304565,0.31945371627807617,-0.21753494441509247","0.5790913105010986,0.5534785389900208,-0.19950509071350098","0.5931134223937988,0.752661406993866,-0.6316571831703186","0.3480955958366394,0.350946307182312,-0.929831862449646","0.5336917638778687,1.2358052730560303,0.018359970301389694","0.5336917638778687,1.2358052730560303,0.018359970301389694"
0.25,"0.4803953170776367,0.3360099494457245,-0.38315218687057495","0.5070838332176208,0.327942818403244,-0.14350754022598267","0.4194014072418213,0.31350675225257874,-0.1475847065448761","0.5757704973220825,0.5536227226257324,-0.15818944573402405","0.6174579858779907,0.7798110842704773,-0.5725612044334412","0.348688542842865,0.3502940833568573,-0.8454845547676086","0.5350921154022217,1.2369438409805298,0.02533928118646145","0.5350921154022217,1.2369438409805298,0.02533928118646145"
0.25,"0.4767463207244873,0.33443501591682434,-0.3878093659877777","0.5049542188644409,0.3277275860309601,-0.1630331426858902","0.4194539487361908,0.3129939138889313,-0.16574324667453766","0.5749039649963379,0.5440235733985901,-0.1494564712047577","0.634612500667572,0.7693654298782349,-0.56177818775177","0.3567658066749573,0.35421085357666016,-0.9068514108657837","0.5377500653266907,1.2282369136810303,0.02364540472626686","0.5377500653266907,1.2282369136810303,0.02364540472626686"
