gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,"0.5139033794403076,0.41051411628723145,-0.2141406238079071","0.5170474648475647,0.3942928612232208,-0.19847287237644196","0.5210393667221069,0.3934262692928314,-0.19871801137924194","0.5248914957046509,0.39315712451934814,-0.1987103670835495","0.5086097717285156,0.3963010609149933,-0.1989288032054901","0.5051924586296082,0.3975214958190918,-0.1992061883211136","0.5015143752098083,0.3989415168762207,-0.1994636207818985","0.5291815996170044,0.3990003764629364,-0.11128194630146027","0.4967086911201477,0.40601682662963867,-0.11332117021083832","0.520560622215271,0.4250562787055969,-0.1791543960571289","0.5088767409324646,0.42845237255096436,-0.18106921017169952","0.5636579990386963,0.49366456270217896,-0.04008232057094574","0.4739674925804138,0.490200936794281,-0.05628512427210808","0.5804974436759949,0.5876829028129578,0.06859197467565536","0.41524815559387207,0.5047463178634644,-0.07365752756595612","0.5578320026397705,0.6542376279830933,0.1513104885816574","0.4516708254814148,0.4379585385322571,-0.11026310920715332","0.5520990490913391,0.6783409118652344,0.15952013432979584","0.4621305465698242,0.4436585307121277,-0.13029074668884277","0.5454444885253906,0.6666012406349182,0.14555270969867706","0.4687374234199524,0.4447077810764313,-0.1167898178100586","0.546431839466095,0.6573234796524048,0.14953741431236267","0.4675760269165039,0.44661614298820496,-0.10628895461559296","0.538311243057251,0.7129024267196655,0.0016546824481338263","0.4918709695339203,0.7102567553520203,-0.001698830514214933","0.5384026169776917,0.8674567937850952,0.050906918942928314","0.49576711654663086,0.8640708327293396,0.05562957376241684","0.5312607884407043,0.9701550006866455,0.25159236788749695","0.5098509192466736,0.9751113653182983,0.22443929314613342","0.5275542736053467,0.9809101819992065,0.2682916224002838","0.5144088268280029,0.9864484071731567,0.23907819390296936","0.5326272249221802,1.0134778022766113,0.19741523265838623","0.49595990777015686,1.0275485515594482,0.16258499026298523"
0.0,"0.5137500166893005,0.4112279713153839,-0.22622375190258026","0.5169668197631836,0.39452093839645386,-0.21178238093852997","0.5207571387290955,0.39371588826179504,-0.2120399922132492","0.5245413184165955,0.3932497203350067,-0.21203184127807617","0.5080618858337402,0.3965755105018616,-0.21200606226921082","0.5047410726547241,0.39776843786239624,-0.21230311691761017","0.5011152029037476,0.39916297793388367,-0.2125687152147293","0.5290071964263916,0.39900070428848267,-0.12528695166110992","0.4966917037963867,0.40629419684410095,-0.1260058730840683","0.5203327536582947,0.4253689646720886,-0.19121234118938446","0.5087391138076782,0.4289887249469757,-0.1926967352628708","0.5638447999954224,0.49420827627182007,-0.05274695158004761","0.4739972651004791,0.49020829796791077,-0.07723386585712433","0.5790594816207886,0.5915135741233826,0.05588904023170471","0.41462793946266174,0.5055341124534607,-0.17035415768623352","0.5557316541671753,0.6624232530593872,0.13099314272403717","0.4514082372188568,0.438042014837265,-0.3016187846660614","0.5498408079147339,0.6869375705718994,0.13792549073696136","0.4620756506919861,0.443220853805542,-0.33663415908813477","0.5432902574539185,0.6759780049324036,0.12131708860397339","0.46876367926597595,0.44418856501579285,-0.32096388936042786","0.5441609621047974,0.6668499708175659,0.12802991271018982","0.4675828814506531,0.4465738832950592,-0.2992146909236908","0.538460373878479,0.7180559635162354,0.0016542937373742461","0.49169063568115234,0.7156999111175537,-0.0016993271419778466","0.5383932590484619,0.8694756627082825,0.039774324744939804","0.49586719274520874,0.8656194806098938,0.050018560141325","0.5312460660934448,0.9705027341842651,0.23855742812156677","0.50984787940979,0.975128710269928,0.22140777111053467","0.5275223851203918,0.980897843837738,0.2544357180595398","0.5143370032310486,0.9861041307449341,0.23631390929222107","0.5328549146652222,1.014686107635498,0.1821802854537964","0.4952738285064697,1.0285533666610718,0.16072894632816315"
0.0,"0.5134528875350952,0.4113658368587494,-0.2247745245695114","0.516586184501648,0.39456307888031006,-0.21010415256023407","0.5201771259307861,0.3937525153160095,-0.2103603333234787","0.5239044427871704,0.39324963092803955,-0.21035364270210266","0.5071493983268738,0.39661237597465515,-0.21012048423290253","0.5040988326072693,0.3977932035923004,-0.21042032539844513","0.5004217028617859,0.3991747498512268,-0.2106896936893463","0.5285977721214294,0.39890241622924805,-0.12363730370998383","0.496582567691803,0.40630006790161133,-0.12375941127538681","0.5200191140174866,0.42536914348602295,-0.1899101287126541","0.508353590965271,0.4290306568145752,-0.19120484590530396","0.563633143901825,0.4942260682582855,-0.05062863230705261","0.4739990234375,0.4902310371398926,-0.07493896037340164","0.577202320098877,0.5913567543029785,0.05720074847340584","0.41404151916503906,0.5064416527748108,-0.16154375672340393","0.5534682869911194,0.6616876125335693,0.14543697237968445","0.4513021409511566,0.4380425810813904,-0.28728407621383667","0.5468379855155945,0.68647700548172,0.1551378071308136","0.46208399534225464,0.4428161680698395,-0.32140854001045227","0.5413341522216797,0.6757939457893372,0.1384744644165039","0.4688328802585602,0.44401007890701294,-0.3055950701236725","0.5425822734832764,0.665931761264801,0.14277788996696472","0.46760302782058716,0.4465806186199188,-0.28468558192253113","0.5384969711303711,0.7222245335578918,0.0018223486840724945","0.49169039726257324,0.7200456261634827,-0.0018793714698404074","0.5384177565574646,0.869961142539978,0.04185251519083977","0.495911180973053,0.8666263818740845,0.028296347707509995","0.5312601327896118,0.9705025553703308,0.24051380157470703","0.5098262429237366,0.9752089381217957,0.19953641295433044","0.5273522138595581,0.9806841611862183,0.25676625967025757","0.5143193602561951,0.9859982132911682,0.21457846462726593","0.5356444716453552,1.016588568687439,0.18318139016628265","0.4949047565460205,1.0298393964767456,0.13917310535907745"
0.0,"0.5132948756217957,0.4113617241382599,-0.2406296730041504","0.5163695812225342,0.39451271295547485,-0.22741778194904327","0.5198192596435547,0.39366069436073303,-0.22767452895641327","0.5233684182167053,0.39301779866218567,-0.22766093909740448","0.5067623853683472,0.3965927064418793,-0.22721734642982483","0.5037766098976135,0.3977534770965576,-0.22752675414085388","0.5000939965248108,0.3991086781024933,-0.22779181599617004","0.5278027653694153,0.3984680473804474,-0.1442234218120575","0.49645957350730896,0.40627235174179077,-0.14294648170471191","0.519809901714325,0.42522814869880676,-0.20674557983875275","0.5081429481506348,0.4290320575237274,-0.2076522558927536","0.5636434555053711,0.4942155182361603,-0.07044810801744461","0.4740583002567291,0.4903111457824707,-0.09425300359725952","0.5768886804580688,0.5917267799377441,0.03213578090071678","0.4138184189796448,0.50660240650177,-0.18784067034721375","0.5531827211380005,0.6613612771034241,0.09915526211261749","0.4512364864349365,0.4381381869316101,-0.3229794204235077","0.5463761687278748,0.6857166886329651,0.10413342714309692","0.4620853066444397,0.44253861904144287,-0.3592529892921448","0.5407072901725769,0.6753630042076111,0.08742685616016388","0.46883344650268555,0.4439334571361542,-0.3453189730644226","0.5420116186141968,0.6655023097991943,0.09594661742448807","0.4675898551940918,0.4466795325279236,-0.32136207818984985","0.5385098457336426,0.7220982909202576,0.0012087080394849181","0.49168962240219116,0.7198554277420044,-0.0012987465597689152","0.5382822155952454,0.8699410557746887,0.04248599708080292","0.4959116578102112,0.8666011095046997,0.028709417209029198","0.530856728553772,0.9715377688407898,0.2231440246105194","0.5098586678504944,0.9752846360206604,0.2054520547389984","0.5271288752555847,0.9820257425308228,0.2362472265958786","0.5142956972122192,0.9862850904464722,0.21954841911792755","0.5349961519241333,1.0166181325912476,0.1578936129808426","0.49339303374290466,1.030332088470459,0.14188387989997864"
0.0,"0.5128027200698853,0.41126343607902527,-0.23508092761039734","0.5159014463424683,0.3943854868412018,-0.22181758284568787","0.5193832516670227,0.39345690608024597,-0.2220655232667923","0.5228151082992554,0.39267510175704956,-0.22204506397247314","0.5061233639717102,0.39649349451065063,-0.22116892039775848","0.5032216310501099,0.39763081073760986,-0.22148196399211884","0.4994789659976959,0.39896953105926514,-0.22174999117851257","0.527511477470398,0.3979875445365906,-0.14105410873889923","0.49627137184143066,0.4061349332332611,-0.13699278235435486","0.5194114446640015,0.4248570203781128,-0.20159101486206055","0.5076753497123718,0.42885658144950867,-0.202045276761055","0.5636591911315918,0.49406665563583374,-0.06425772607326508","0.47404879331588745,0.489607572555542,-0.08353819698095322","0.5769833326339722,0.591652512550354,0.043120697140693665","0.4123462736606598,0.49919629096984863,-0.08467445522546768","0.5530617237091064,0.6607339382171631,0.14987894892692566","0.4525875449180603,0.4366925060749054,-0.093126580119133","0.5462769269943237,0.6823757886886597,0.16335226595401764","0.46373191475868225,0.441794216632843,-0.10903678089380264","0.5405235886573792,0.6728362441062927,0.14891597628593445","0.4709620475769043,0.44377872347831726,-0.09494088590145111","0.5419203639030457,0.6643685102462769,0.14862683415412903","0.46893376111984253,0.4465793967247009,-0.08804427087306976","0.5386818051338196,0.7221894860267639,0.000567709852475673","0.4916613698005676,0.7202889919281006,-0.0006456112605519593","0.5382813811302185,0.8707845211029053,0.04244881123304367","0.4959131181240082,0.8671572208404541,0.04768253117799759","0.5308290123939514,0.9715871810913086,0.22866547107696533","0.5099486112594604,0.9752529859542847,0.21972203254699707","0.527010440826416,0.982059895992279,0.24345114827156067","0.5142958164215088,0.9861676692962646,0.2342773973941803","0.5350788831710815,1.0169718265533447,0.16915705800056458","0.4940536618232727,1.0297304391860962,0.15882126986980438"
0.0,"0.5114807486534119,0.4109061658382416,-0.19863201677799225","0.5146842002868652,0.3943788409233093,-0.18386787176132202","0.5182391405105591,0.3934633433818817,-0.18409879505634308","0.5215473771095276,0.3926985561847687,-0.18405160307884216","0.5047063827514648,0.3961590528488159,-0.18236187100410461","0.5013614892959595,0.39710426330566406,-0.18268971145153046","0.4975828230381012,0.3982793986797333,-0.1829523742198944","0.5264970064163208,0.3980335593223572,-0.10657994449138641","0.494132936000824,0.4056670665740967,-0.09996689110994339","0.5179880261421204,0.42442089319229126,-0.16719001531600952","0.505927562713623,0.42782121896743774,-0.16697657108306885","0.5621533989906311,0.4921485483646393,-0.03664528205990791","0.4728113114833832,0.48468267917633057,-0.03899572789669037","0.5770056247711182,0.5903825759887695,0.0885196179151535","0.4128618836402893,0.4346922039985657,0.05197175219655037","0.553229570388794,0.6584325432777405,0.22866901755332947","0.4638451635837555,0.42538177967071533,0.15884508192539215","0.546419084072113,0.6775474548339844,0.24626748263835907","0.4755214750766754,0.43538281321525574,0.16003024578094482","0.540704607963562,0.6681633591651917,0.23294512927532196","0.47825711965560913,0.4407385587692261,0.17119434475898743","0.5420110821723938,0.6605889797210693,0.22823664546012878","0.4749628007411957,0.44274041056632996,0.16497690975666046","0.5389334559440613,0.7210133671760559,0.00045165178016759455","0.49149075150489807,0.7198939919471741,-0.0005135665414854884","0.5382764339447021,0.8711035847663879,0.03988900035619736","0.49593275785446167,0.8672987222671509,0.050498366355895996","0.5307216644287109,0.9719114303588867,0.23018093407154083","0.5100027322769165,0.9752476215362549,0.23126299679279327","0.5269951820373535,0.9820860028266907,0.24636337161064148","0.5143109560012817,0.9860357642173767,0.24730782210826874","0.5319842100143433,1.0363506078720093,0.17329806089401245","0.4974899888038635,1.030163288116455,0.1726575642824173"
0.0,"0.5095247030258179,0.41089358925819397,-0.1716901808977127","0.5129010677337646,0.39431601762771606,-0.15621325373649597","0.5163324475288391,0.3934498131275177,-0.15646418929100037","0.5195499658584595,0.39269527792930603,-0.156409353017807","0.5031821131706238,0.3959909677505493,-0.1573730856180191","0.49989619851112366,0.3969050943851471,-0.1576850265264511","0.49624618887901306,0.39803406596183777,-0.15792007744312286","0.5245829820632935,0.39805081486701965,-0.0750635415315628","0.49252671003341675,0.40561527013778687,-0.0817401260137558","0.515827476978302,0.4243903160095215,-0.13839326798915863","0.5042155981063843,0.427267849445343,-0.1421179622411728","0.5596873164176941,0.49146801233291626,-0.019759034737944603","0.47114190459251404,0.47923147678375244,-0.013562018051743507","0.576168954372406,0.5892210006713867,0.11981958150863647","0.4368443489074707,0.38680800795555115,0.09941324591636658","0.5541942715644836,0.656985342502594,0.2693515121936798","0.4756566882133484,0.4246411621570587,0.2493172436952591","0.5477465391159058,0.6775166988372803,0.2875773012638092","0.4830795228481293,0.43590086698532104,0.25768333673477173","0.5424402356147766,0.6678198575973511,0.27245980501174927","0.4847840368747711,0.4413455128669739,0.26275068521499634","0.5435478687286377,0.659046471118927,0.2685278058052063","0.4822463095188141,0.4422003924846649,0.2533262372016907","0.5389929413795471,0.7208423018455505,-0.0005565648898482323","0.49086993932724,0.7196356654167175,0.0005400210502557456","0.5381022691726685,0.8710407018661499,0.05536297708749771","0.49551787972450256,0.8668710589408875,0.07993284612894058","0.5305171012878418,0.9720494747161865,0.24671907722949982","0.5099533200263977,0.9750756025314331,0.2666955292224884","0.5268253087997437,0.9823499321937561,0.2639717161655426","0.5141946077346802,0.9858823418617249,0.2830498218536377","0.5320050716400146,1.033873438835144,0.18815091252326965","0.49777787923812866,1.0284322500228882,0.2052777260541916"
0.0,"0.5098145604133606,0.414367139339447,-0.1662404090166092","0.513828456401825,0.3963676989078522,-0.1508425772190094","0.5172784328460693,0.3957175016403198,-0.15111608803272247","0.5202731490135193,0.3953689634799957,-0.15105020999908447","0.5035504102706909,0.39817893505096436,-0.15175049006938934","0.49999961256980896,0.3987460732460022,-0.15204967558383942","0.496724933385849,0.39932966232299805,-0.15225759148597717","0.5246195197105408,0.40093931555747986,-0.0680357962846756","0.49315470457077026,0.40582916140556335,-0.07347242534160614","0.5159627199172974,0.42719125747680664,-0.13209682703018188","0.5043212175369263,0.42799386382102966,-0.1355019062757492","0.5581545829772949,0.49177107214927673,-0.0148739293217659","0.47192057967185974,0.4800298511981964,-0.007583183702081442","0.5743745565414429,0.5893018245697021,0.1092112809419632","0.4655490517616272,0.40039557218551636,0.09656897187232971","0.5542190670967102,0.6596447825431824,0.2323606014251709","0.47997283935546875,0.4183118939399719,0.22234472632408142","0.5478386878967285,0.681510865688324,0.24798724055290222","0.48444777727127075,0.4214678108692169,0.22669556736946106","0.5426031351089478,0.6728143095970154,0.23040704429149628","0.4850026071071625,0.427249938249588,0.2277521789073944","0.5435640811920166,0.662770688533783,0.23001344501972198","0.48430556058883667,0.42894232273101807,0.22381415963172913","0.5378109216690063,0.7191464900970459,-0.0009641966898925602","0.48968663811683655,0.7178455591201782,0.000958212767727673","0.5369032621383667,0.8710006475448608,0.05531971901655197","0.49505773186683655,0.8667054176330566,0.0819430723786354","0.5304361581802368,0.9718706607818604,0.24684548377990723","0.5096924304962158,0.9752916693687439,0.24981589615345","0.5268515348434448,0.9818589687347412,0.26378145813941956","0.514094352722168,0.9859171509742737,0.2666975259780884","0.5304214954376221,1.0231133699417114,0.18882016837596893","0.49723315238952637,1.0274924039840698,0.20060470700263977"
0.0,"0.5112916231155396,0.41423657536506653,-0.17635507881641388","0.5153424143791199,0.39633089303970337,-0.15929844975471497","0.5189787149429321,0.39594268798828125,-0.159577876329422","0.5223417282104492,0.3962155282497406,-0.15955543518066406","0.505386233329773,0.3978787362575531,-0.1632016897201538","0.5018215775489807,0.3985154330730438,-0.16349060833454132","0.4985094964504242,0.39919501543045044,-0.1637188196182251","0.5256944894790649,0.40290117263793945,-0.06807386875152588","0.49422311782836914,0.405485063791275,-0.0868535041809082","0.5168985724449158,0.4271942675113678,-0.1403346061706543","0.5048612952232361,0.4279848635196686,-0.14736232161521912","0.557992160320282,0.49390554428100586,-0.013168754987418652","0.4728342890739441,0.4809424877166748,-0.06699024140834808","0.5720255374908447,0.5924593210220337,0.09731296449899673","0.4788166582584381,0.4070832431316376,-0.20489510893821716","0.5539765954017639,0.6612264513969421,0.17091380059719086","0.4790784418582916,0.4270052909851074,-0.3612218499183655","0.5478916764259338,0.6832100749015808,0.1798766404390335","0.4815158247947693,0.4443278908729553,-0.40492209792137146","0.5427048206329346,0.6750376224517822,0.15566112101078033","0.48309922218322754,0.4441247582435608,-0.3989505171775818","0.5435866117477417,0.6637669205665588,0.16407279670238495","0.4825928807258606,0.4408721625804901,-0.36521583795547485","0.5374361872673035,0.7190836668014526,0.010688217356801033","0.4890783727169037,0.7179400324821472,-0.010762185789644718","0.5363633036613464,0.8701727986335754,0.06311491131782532","0.49452295899391174,0.86668860912323,0.05914949253201485","0.5303503274917603,0.9719721674919128,0.23211364448070526","0.5096653699874878,0.9753021001815796,0.20918576419353485","0.5268005132675171,0.9820466637611389,0.2441210001707077","0.5139776468276978,0.9859164953231812,0.22117595374584198","0.5298344492912292,1.034069538116455,0.17051957547664642","0.4959266185760498,1.027437448501587,0.1469169557094574"
0.0,"0.5142031908035278,0.4151787757873535,-0.17098753154277802","0.5177508592605591,0.397317498922348,-0.15468600392341614","0.5213122367858887,0.397309273481369,-0.1549951583147049","0.5241326689720154,0.3977601230144501,-0.1550014317035675","0.5080320239067078,0.3980036973953247,-0.15932968258857727","0.5048485994338989,0.39855414628982544,-0.15959776937961578","0.5012668371200562,0.3992019593715668,-0.15982185304164886","0.525708794593811,0.40405020117759705,-0.06410636752843857","0.494974285364151,0.4054056406021118,-0.08484195917844772","0.5181536078453064,0.4286251366138458,-0.1345156878232956","0.5066889524459839,0.4286009967327118,-0.1421259641647339","0.5576912760734558,0.49404624104499817,-0.005643730983138084","0.4728470742702484,0.48135998845100403,-0.061491161584854126","0.5704010725021362,0.592320442199707,0.09610719978809357","0.48425546288490295,0.5328270196914673,-0.16134290397167206","0.5544657111167908,0.6611440777778625,0.11815635114908218","0.4752713739871979,0.4533483684062958,-0.2969115078449249","0.5494622588157654,0.684041440486908,0.12410096824169159","0.4733535647392273,0.44969651103019714,-0.33206862211227417","0.544248104095459,0.6752442121505737,0.10195919126272202","0.46712929010391235,0.4453333914279938,-0.33118367195129395","0.5448014736175537,0.6647292375564575,0.11124774068593979","0.46795815229415894,0.44624537229537964,-0.3020893335342407","0.5374468564987183,0.7193201780319214,0.010496635921299458","0.48922356963157654,0.7198139429092407,-0.010578205808997154","0.5358256101608276,0.8700366616249084,0.03875928372144699","0.49468499422073364,0.8670479655265808,0.05548678711056709","0.5303890109062195,0.9722163677215576,0.19187404215335846","0.5094384551048279,0.9752950072288513,0.2099892646074295","0.5268275141716003,0.9823399186134338,0.2029329538345337","0.5136095881462097,0.985902726650238,0.22261615097522736","0.5310050249099731,1.0303504467010498,0.13020896911621094","0.4951344132423401,1.027203917503357,0.15104424953460693"
